Code,Description,OrgCode,Parent,Stage,MonitoringCode
25265,New railway line for movement of coal,MCOAL,25158.0,4,1799.0
25266,Crushing and setting up washries,MCOAL,25158.0,4,1799.0
25267,"Heavy earth moving machineries policy , Transportation and infrastructure development and Others",MCOAL,25158.0,4,1799.0
25268,"Mining plan and closure plan approval related and Disaster management, mine safety, fire safety",MCOAL,25118.0,3,1799.0
25269,Work relating to Jharia-Raniganj Master Plan,MCOAL,25118.0,3,1799.0
25270,Central Sector Schemes Related and Coal Conservation and Development related,MCOAL,25118.0,3,1799.0
25271,Customs duty related,MCOAL,25118.0,3,1799.0
25272,Tribal SubPlan(TSP) related,MCOAL,25118.0,3,1799.0
25273,Quality and Grading of Coal and Others,MCOAL,25118.0,3,1799.0
25274,"Auction process and allotment of coalblocks underCM(SP) Act,2015/MMDRAct rules",MCOAL,25112.0,3,1799.0
25275,"Monitoring developments PBG, production complianceto CMDPA Act",MCOAL,25112.0,3,1799.0
25276,Matters related to HPEC meeting,MCOAL,25112.0,3,1799.0
25277,Implementing the report of HLC and Single Window System,MCOAL,25112.0,3,1799.0
25278,Lok Sabha and Rajya Sabha question,MCOAL,25161.0,4,1799.0
25279,Short notice questions and Calling attentions notices,MCOAL,25161.0,4,1799.0
25280,Medical Reimbursement and GPF related matter,MCOAL,25119.0,3,1799.0
25281,Legal Dues/Retiral Benefits,MCOAL,25119.0,3,1799.0
25282,House keeping/Stationery/Store/Maintance and Others,MCOAL,25119.0,3,1799.0
25283,Annual reports related and Mines Related Data,MCOAL,25116.0,3,1799.0
25284,Coal Demand related and National Coal Index Related,MCOAL,25116.0,3,1799.0
25309,Ministry of Coal,MCOAL,25206.0,4,1799.0
25310,Coal India Limited,MCOAL,25206.0,4,1799.0
25311,Neyveli Lignite Corporation India Ltd,MCOAL,25206.0,4,1799.0
25312,Singareni Collieries Company Ltd,MCOAL,25206.0,4,1799.0
25313,Ministry of Coal,MCOAL,25207.0,4,1799.0
25314,Coal India Limited,MCOAL,25207.0,4,1799.0
25315,Neyveli Lignite Corporation India Ltd,MCOAL,25207.0,4,1799.0
25316,Singareni Collieries Company Ltd,MCOAL,25207.0,4,1799.0
25317,Coal India Limited,MCOAL,25208.0,4,1799.0
25318,Neyveli Lignite Corporation India Ltd,MCOAL,25208.0,4,1799.0
25319,Singareni Collieries Company Ltd,MCOAL,25208.0,4,1799.0
25320,Coal India Limited,MCOAL,25209.0,4,1799.0
25321,Neyveli Lignite Corporation India Ltd,MCOAL,25209.0,4,1799.0
25322,Singareni Collieries Company Ltd,MCOAL,25209.0,4,1799.0
25323,South Eastern Coalfields Limited,MCOAL,25215.0,5,1799.0
25324,Western Coalfields Limited,MCOAL,25215.0,5,1799.0
25325,Central Coalfields Limited,MCOAL,25215.0,5,1799.0
25326,Central Mine Planning and Design Institute,MCOAL,25215.0,5,1799.0
25327,Bharat Coking Coal Limited,MCOAL,25215.0,5,1799.0
25328,Northern Coalfields Limited,MCOAL,25215.0,5,1799.0
25329,Eastern Coalfields Limited,MCOAL,25215.0,5,1799.0
25330,South Eastern Coalfields Limited (SECL),MCOAL,25211.0,5,1799.0
25331,Western Coalfields Limited (WCL),MCOAL,25211.0,5,1799.0
25332,Northern coalfields Ltd,MCOAL,25211.0,5,1799.0
25333,Mahanadi Coalfields Ltd,MCOAL,25211.0,5,1799.0
25334,Eastern Coalfields Ltd,MCOAL,25211.0,5,1799.0
25335,Bharat coking Coalfields Ltd,MCOAL,25211.0,5,1799.0
25336,South Eastern Coalfields Limited (SECL),MCOAL,25310.0,5,1799.0
25337,Western Coalfields Limited (WCL),MCOAL,25310.0,5,1799.0
25338,Central Coalfields Limited (CCL),MCOAL,25310.0,5,1799.0
25339,Central Mine Planning and Design Institute (CMPDI),MCOAL,25310.0,5,1799.0
25340,Bharat Coking Coal Limited (BCCL),MCOAL,25310.0,5,1799.0
25341,Northern Coalfields Limited,MCOAL,25310.0,5,1799.0
25342,Eastern Coalfields Limited,MCOAL,25310.0,5,1799.0
25343,Mahanadi  Coalfields Limited,MCOAL,25310.0,5,1799.0
25344,South Eastern Coalfields Limited (SECL),MCOAL,25314.0,5,1799.0
25345,Western Coalfields Limited (WCL),MCOAL,25314.0,5,1799.0
25346,Central Coalfields Limited (CCL),MCOAL,25314.0,5,1799.0
25347,Central Mine Planning and Design Institute (CMPDI),MCOAL,25314.0,5,1799.0
25348,Bharat Coking Coal Limited (BCCL),MCOAL,25314.0,5,1799.0
25349,Northern Coalfields Limited,MCOAL,25314.0,5,1799.0
25350,Eastern Coalfields Limited,MCOAL,25314.0,5,1799.0
25351,Mahanadi  Coalfields Limited,MCOAL,25314.0,5,1799.0
25352,South Eastern Coalfields Limited (SECL),MCOAL,25317.0,5,1799.0
25353,Western Coalfields Limited (WCL),MCOAL,25317.0,5,1799.0
25354,Central Coalfields Limited (CCL),MCOAL,25317.0,5,1799.0
25355,Central Mine Planning and Design Institute (CMPDI),MCOAL,25317.0,5,1799.0
25356,Bharat Coking Coal Limited (BCCL),MCOAL,25317.0,5,1799.0
25357,Northern Coalfields Limited,MCOAL,25317.0,5,1799.0
25358,Eastern Coalfields Limited,MCOAL,25317.0,5,1799.0
25359,Mahanadi  Coalfields Limited,MCOAL,25317.0,5,1799.0
25360,South Eastern Coalfields Limited (SECL),MCOAL,25320.0,5,1799.0
25361,Western Coalfields Limited (WCL),MCOAL,25320.0,5,1799.0
25362,Central Coalfields Limited (CCL),MCOAL,25320.0,5,1799.0
25363,Central Mine Planning and Design Institute (CMPDI),MCOAL,25320.0,5,1799.0
25364,Bharat Coking Coal Limited (BCCL),MCOAL,25320.0,5,1799.0
25365,Northern Coalfields Limited,MCOAL,25320.0,5,1799.0
25366,Eastern Coalfields Limited,MCOAL,25320.0,5,1799.0
25367,Mahanadi  Coalfields Limited,MCOAL,25320.0,5,1799.0
25368,Coal India Limited,MCOAL,25228.0,4,1799.0
25369,Neyveli Lignite Corporation India Ltd,MCOAL,25228.0,4,1799.0
25370,Singareni Collieries Company Ltd,MCOAL,25228.0,4,1799.0
25371,Coal India Limited,MCOAL,25229.0,4,1799.0
25372,Neyveli Lignite Corporation India Ltd,MCOAL,25229.0,4,1799.0
25373,Singareni Collieries Company Ltd,MCOAL,25229.0,4,1799.0
25374,Coal India Limited,MCOAL,25230.0,4,1799.0
25375,Neyveli Lignite Corporation India Ltd,MCOAL,25230.0,4,1799.0
25376,Singareni Collieries Company Ltd,MCOAL,25230.0,4,1799.0
25377,Coal India Limited,MCOAL,25231.0,4,1799.0
25378,Neyveli Lignite Corporation India Ltd,MCOAL,25231.0,4,1799.0
25379,Singareni Collieries Company Ltd,MCOAL,25231.0,4,1799.0
25380,Coal India Limited,MCOAL,25233.0,4,1799.0
25381,Neyveli Lignite Corporation India Ltd,MCOAL,25233.0,4,1799.0
25382,Singareni Collieries Company Ltd,MCOAL,25233.0,4,1799.0
25383,Coal India Limited,MCOAL,25234.0,4,1799.0
25384,Neyveli Lignite Corporation India Ltd,MCOAL,25234.0,4,1799.0
25385,Singareni Collieries Company Ltd,MCOAL,25234.0,4,1799.0
25386,Coal India Limited,MCOAL,25232.0,4,1799.0
25387,Neyveli Lignite Corporation India Ltd,MCOAL,25232.0,4,1799.0
25388,Singareni Collieries Company Ltd,MCOAL,25232.0,4,1799.0
25389,South Eastern Coalfields Limited (SECL),MCOAL,25380.0,5,1799.0
25390,Western Coalfields Limited (WCL),MCOAL,25380.0,5,1799.0
25391,Central Coalfields Limited (CCL),MCOAL,25380.0,5,1799.0
25392,Central Mine Planning and Design Institute (CMPDI),MCOAL,25380.0,5,1799.0
25393,Bharat Coking Coal Limited (BCCL),MCOAL,25380.0,5,1799.0
25394,Northern Coalfields Limited,MCOAL,25380.0,5,1799.0
25395,Eastern Coalfields Limited,MCOAL,25380.0,5,1799.0
25396,Mahanadi  Coalfields Limited,MCOAL,25380.0,5,1799.0
25397,South Eastern Coalfields Limited (SECL),MCOAL,25368.0,5,1799.0
25398,Western Coalfields Limited (WCL),MCOAL,25368.0,5,1799.0
25399,Central Coalfields Limited (CCL),MCOAL,25368.0,5,1799.0
25400,Central Mine Planning and Design Institute (CMPDI),MCOAL,25368.0,5,1799.0
25401,Bharat Coking Coal Limited (BCCL),MCOAL,25368.0,5,1799.0
25402,Northern Coalfields Limited,MCOAL,25368.0,5,1799.0
25403,Eastern Coalfields Limited,MCOAL,25368.0,5,1799.0
25404,Mahanadi  Coalfields Limited,MCOAL,25368.0,5,1799.0
25405,South Eastern Coalfields Limited (SECL),MCOAL,25383.0,5,1799.0
25406,Western Coalfields Limited (WCL),MCOAL,25383.0,5,1799.0
25407,Central Coalfields Limited (CCL),MCOAL,25383.0,5,1799.0
25408,Central Mine Planning and Design Institute (CMPDI),MCOAL,25383.0,5,1799.0
25409,Bharat Coking Coal Limited (BCCL),MCOAL,25383.0,5,1799.0
25410,Northern Coalfields Limited,MCOAL,25383.0,5,1799.0
25411,Eastern Coalfields Limited,MCOAL,25383.0,5,1799.0
25412,Mahanadi  Coalfields Limited,MCOAL,25383.0,5,1799.0
25413,South Eastern Coalfields Limited (SECL),MCOAL,25377.0,5,1799.0
25414,Western Coalfields Limited (WCL),MCOAL,25377.0,5,1799.0
25415,Central Coalfields Limited (CCL),MCOAL,25377.0,5,1799.0
25416,Central Mine Planning and Design Institute (CMPDI),MCOAL,25377.0,5,1799.0
25417,Bharat Coking Coal Limited (BCCL),MCOAL,25377.0,5,1799.0
25418,Northern Coalfields Limited,MCOAL,25377.0,5,1799.0
25419,Eastern Coalfields Limited,MCOAL,25377.0,5,1799.0
25420,Mahanadi  Coalfields Limited,MCOAL,25377.0,5,1799.0
25421,South Eastern Coalfields Limited (SECL),MCOAL,25371.0,5,1799.0
25422,Western Coalfields Limited (WCL),MCOAL,25371.0,5,1799.0
25423,Central Coalfields Limited (CCL),MCOAL,25371.0,5,1799.0
25424,Central Mine Planning and Design Institute (CMPDI),MCOAL,25371.0,5,1799.0
25425,Bharat Coking Coal Limited (BCCL),MCOAL,25371.0,5,1799.0
25426,Northern Coalfields Limited,MCOAL,25371.0,5,1799.0
25427,Eastern Coalfields Limited,MCOAL,25371.0,5,1799.0
25428,Mahanadi  Coalfields Limited,MCOAL,25371.0,5,1799.0
25429,South Eastern Coalfields Limited (SECL),MCOAL,25374.0,5,1799.0
25430,Western Coalfields Limited (WCL),MCOAL,25374.0,5,1799.0
25431,Central Coalfields Limited (CCL),MCOAL,25374.0,5,1799.0
25432,Central Mine Planning and Design Institute (CMPDI),MCOAL,25374.0,5,1799.0
25433,Bharat Coking Coal Limited (BCCL),MCOAL,25374.0,5,1799.0
25434,Northern Coalfields Limited,MCOAL,25374.0,5,1799.0
25435,Eastern Coalfields Limited,MCOAL,25374.0,5,1799.0
25436,Mahanadi  Coalfields Limited,MCOAL,25374.0,5,1799.0
25437,South Eastern Coalfields Limited (SECL),MCOAL,25386.0,5,1799.0
25438,Western Coalfields Limited (WCL),MCOAL,25386.0,5,1799.0
25439,Central Coalfields Limited (CCL),MCOAL,25386.0,5,1799.0
25440,Central Mine Planning and Design Institute (CMPDI),MCOAL,25386.0,5,1799.0
25441,Bharat Coking Coal Limited (BCCL),MCOAL,25386.0,5,1799.0
25442,Northern Coalfields Limited,MCOAL,25386.0,5,1799.0
25443,Eastern Coalfields Limited,MCOAL,25386.0,5,1799.0
25444,Mahanadi  Coalfields Limited,MCOAL,25386.0,5,1799.0
25445,Ministry of Coal,MCOAL,25164.0,4,1799.0
25446,Coal India Limited,MCOAL,25164.0,4,1799.0
25447,Neyveli Lignite Corporation India Ltd,MCOAL,25164.0,4,1799.0
25448,Singareni Collieries Company Ltd,MCOAL,25164.0,4,1799.0
25449,Coal Mines Provident Fund Organisation,MCOAL,25164.0,4,1799.0
25450,Coal Controllers Organisation,MCOAL,25164.0,4,1799.0
25451,South Eastern Coalfields Limited (SECL),MCOAL,25446.0,5,1799.0
25452,Western Coalfields Limited (WCL),MCOAL,25446.0,5,1799.0
25453,Central Coalfields Limited (CCL),MCOAL,25446.0,5,1799.0
25454,Central Mine Planning and Design Institute (CMPDI),MCOAL,25446.0,5,1799.0
25455,Bharat Coking Coal Limited (BCCL),MCOAL,25446.0,5,1799.0
25456,Northern Coalfields Limited,MCOAL,25446.0,5,1799.0
25457,Eastern Coalfields Limited,MCOAL,25446.0,5,1799.0
25458,Mahanadi  Coalfields Limited,MCOAL,25446.0,5,1799.0
25461,Ministry of Coal,MCOAL,25224.0,4,1799.0
25462,Coal India Limited,MCOAL,25224.0,4,1799.0
25463,Neyveli Lignite Corporation India Ltd,MCOAL,25224.0,4,1799.0
25464,Singareni Collieries Company Ltd,MCOAL,25224.0,4,1799.0
25465,Ministry of Coal,MCOAL,25223.0,4,1799.0
25466,Coal India Limited,MCOAL,25223.0,4,1799.0
25467,Neyveli Lignite Corporation India Ltd,MCOAL,25223.0,4,1799.0
25468,Singareni Collieries Company Ltd,MCOAL,25223.0,4,1799.0
25469,Ministry of Coal,MCOAL,25225.0,4,1799.0
25470,Coal India Limited,MCOAL,25225.0,4,1799.0
25471,Neyveli Lignite Corporation India Ltd,MCOAL,25225.0,4,1799.0
25472,Singareni Collieries Company Ltd,MCOAL,25225.0,4,1799.0
25473,Ministry of Coal,MCOAL,25226.0,4,1799.0
25474,Coal India Limited,MCOAL,25226.0,4,1799.0
25475,Neyveli Lignite Corporation India Ltd,MCOAL,25226.0,4,1799.0
25476,Singareni Collieries Company Ltd,MCOAL,25226.0,4,1799.0
25477,Ministry of Coal,MCOAL,25227.0,4,1799.0
25478,Coal India Limited,MCOAL,25227.0,4,1799.0
25479,Neyveli Lignite Corporation India Ltd,MCOAL,25227.0,4,1799.0
25480,Singareni Collieries Company Ltd,MCOAL,25227.0,4,1799.0
25481,South Eastern Coalfields Limited (SECL),MCOAL,25466.0,5,1799.0
25482,Western Coalfields Limited (WCL),MCOAL,25466.0,5,1799.0
25483,Central Coalfields Limited (CCL),MCOAL,25466.0,5,1799.0
25484,Central Mine Planning and Design Institute (CMPDI),MCOAL,25466.0,5,1799.0
25485,Bharat Coking Coal Limited (BCCL),MCOAL,25466.0,5,1799.0
25486,Northern Coalfields Limited,MCOAL,25466.0,5,1799.0
25487,Eastern Coalfields Limited,MCOAL,25466.0,5,1799.0
25488,Mahanadi  Coalfields Limited,MCOAL,25466.0,5,1799.0
25489,South Eastern Coalfields Limited (SECL),MCOAL,25462.0,5,1799.0
25490,Western Coalfields Limited (WCL),MCOAL,25462.0,5,1799.0
25491,Central Coalfields Limited (CCL),MCOAL,25462.0,5,1799.0
25492,Central Mine Planning and Design Institute (CMPDI),MCOAL,25462.0,5,1799.0
25493,Bharat Coking Coal Limited (BCCL),MCOAL,25462.0,5,1799.0
25494,Northern Coalfields Limited,MCOAL,25462.0,5,1799.0
25495,Eastern Coalfields Limited,MCOAL,25462.0,5,1799.0
25496,Mahanadi  Coalfields Limited,MCOAL,25462.0,5,1799.0
25497,South Eastern Coalfields Limited (SECL),MCOAL,25478.0,5,1799.0
25498,Western Coalfields Limited (WCL),MCOAL,25478.0,5,1799.0
25499,Central Coalfields Limited (CCL),MCOAL,25478.0,5,1799.0
25500,Central Mine Planning and Design Institute (CMPDI),MCOAL,25478.0,5,1799.0
25501,Bharat Coking Coal Limited (BCCL),MCOAL,25478.0,5,1799.0
25502,Northern Coalfields Limited,MCOAL,25478.0,5,1799.0
25503,Eastern Coalfields Limited,MCOAL,25478.0,5,1799.0
25504,Mahanadi  Coalfields Limited,MCOAL,25478.0,5,1799.0
25505,South Eastern Coalfields Limited (SECL),MCOAL,25474.0,5,1799.0
25506,Western Coalfields Limited (WCL),MCOAL,25474.0,5,1799.0
25507,Central Coalfields Limited (CCL),MCOAL,25474.0,5,1799.0
25508,Central Mine Planning and Design Institute (CMPDI),MCOAL,25474.0,5,1799.0
25509,Bharat Coking Coal Limited (BCCL),MCOAL,25474.0,5,1799.0
25510,Northern Coalfields Limited,MCOAL,25474.0,5,1799.0
25511,Eastern Coalfields Limited,MCOAL,25474.0,5,1799.0
25512,Mahanadi  Coalfields Limited,MCOAL,25474.0,5,1799.0
25513,South Eastern Coalfields Limited (SECL),MCOAL,25470.0,5,1799.0
25514,Western Coalfields Limited (WCL),MCOAL,25470.0,5,1799.0
25515,Central Coalfields Limited (CCL),MCOAL,25470.0,5,1799.0
25516,Central Mine Planning and Design Institute (CMPDI),MCOAL,25470.0,5,1799.0
25517,Bharat Coking Coal Limited (BCCL),MCOAL,25470.0,5,1799.0
25518,Northern Coalfields Limited,MCOAL,25470.0,5,1799.0
25519,Eastern Coalfields Limited,MCOAL,25470.0,5,1799.0
25520,Mahanadi  Coalfields Limited,MCOAL,25470.0,5,1799.0
25601,Appointment/promotion,CAGAO,20127.0,3,102.0
25602,Transfer & Posting,CAGAO,20127.0,3,103.0
25603,Pay,CAGAO,20127.0,3,104.0
25604,Pension and other retirement benefits.  ,CAGAO,20127.0,3,105.0
25605,Others,CAGAO,20127.0,3,106.0
25606,GPF,CAGAO,20128.0,3,199.0
25607,Pension,CAGAO,20128.0,3,199.0
25608,Gratuity,CAGAO,20128.0,3,199.0
25609,Others,CAGAO,20128.0,3,199.0
25610,CSIR Headquarters and units,DOSIR,23433.0,4,1799.0
25611,Labs and institutes,DOSIR,23433.0,4,1799.0
25612,ACSIR,DOSIR,23433.0,4,1799.0
25613,CSIR Headquarters and units,DOSIR,23598.0,5,1799.0
25614,Labs and institutes,DOSIR,23598.0,5,1799.0
25615,ACSIR,DOSIR,23598.0,5,1799.0
25616,CSIR Headquarters and units,DOSIR,23604.0,5,1799.0
25617,Labs and institutes,DOSIR,23604.0,5,1799.0
25618,ACSIR,DOSIR,23604.0,5,1799.0
25619,CSIR Headquarters and units,DOSIR,23576.0,5,1799.0
25620,Labs and institutes,DOSIR,23576.0,5,1799.0
25621,ACSIR,DOSIR,23576.0,5,1799.0
25622,CSIR Headquarters and units,DOSIR,23574.0,5,1799.0
25623,Labs and institutes,DOSIR,23574.0,5,1799.0
25624,ACSIR,DOSIR,23574.0,5,1799.0
25625,CSIR Headquarters and units,DOSIR,23573.0,5,1799.0
25626,Labs and institutes,DOSIR,23573.0,5,1799.0
25627,ACSIR,DOSIR,23573.0,5,1799.0
25628,CSIR Headquarters and units,DOSIR,23618.0,5,1799.0
25629,Labs and institutes,DOSIR,23618.0,5,1799.0
25630,ACSIR,DOSIR,23618.0,5,1799.0
25631,CSIR Headquarters and units,DOSIR,23599.0,5,1799.0
25632,Labs and institutes,DOSIR,23599.0,5,1799.0
25633,ACSIR,DOSIR,23599.0,5,1799.0
25634,CSIR Headquarters and units,DOSIR,23600.0,5,1799.0
25635,Labs and institutes,DOSIR,23600.0,5,1799.0
25636,ACSIR,DOSIR,23600.0,5,1799.0
25637,CSIR Headquarters and units,DOSIR,23613.0,5,1799.0
25638,Labs and institutes,DOSIR,23613.0,5,1799.0
25639,ACSIR,DOSIR,23613.0,5,1799.0
25640,CSIR Headquarters and units,DOSIR,23580.0,5,1799.0
25641,Labs and institutes,DOSIR,23580.0,5,1799.0
25642,ACSIR,DOSIR,23580.0,5,1799.0
25643,CSIR Headquarters and units,DOSIR,23615.0,5,1799.0
25644,Labs and institutes,DOSIR,23615.0,5,1799.0
25645,ACSIR,DOSIR,23615.0,5,1799.0
25646,CSIR Headquarters and units,DOSIR,23603.0,5,1799.0
25647,Labs and institutes,DOSIR,23603.0,5,1799.0
25648,ACSIR,DOSIR,23603.0,5,1799.0
25649,CSIR Headquarters and units,DOSIR,23608.0,5,1799.0
25650,Labs and institutes,DOSIR,23608.0,5,1799.0
25651,ACSIR,DOSIR,23608.0,5,1799.0
25652,CSIR Headquarters and units,DOSIR,23575.0,5,1799.0
25653,Labs and institutes,DOSIR,23575.0,5,1799.0
25654,ACSIR,DOSIR,23575.0,5,1799.0
25655,CSIR Headquarters and units,DOSIR,23582.0,5,1799.0
25656,Labs and institutes,DOSIR,23582.0,5,1799.0
25657,ACSIR,DOSIR,23582.0,5,1799.0
25658,CSIR Headquarters and units,DOSIR,23605.0,5,1799.0
25659,Labs and institutes,DOSIR,23605.0,5,1799.0
25660,ACSIR,DOSIR,23605.0,5,1799.0
25661,CSIR Headquarters and units,DOSIR,23596.0,5,1799.0
25662,Labs and institutes,DOSIR,23596.0,5,1799.0
25663,ACSIR,DOSIR,23596.0,5,1799.0
25664,CSIR Headquarters and units,DOSIR,23579.0,5,1799.0
25665,Labs and institutes,DOSIR,23579.0,5,1799.0
25666,ACSIR,DOSIR,23579.0,5,1799.0
25667,CSIR Headquarters and units,DOSIR,23577.0,5,1799.0
25668,Labs and institutes,DOSIR,23577.0,5,1799.0
25669,ACSIR,DOSIR,23577.0,5,1799.0
25670,CSIR Headquarters and units,DOSIR,23578.0,5,1799.0
25671,Labs and institutes,DOSIR,23578.0,5,1799.0
25672,ACSIR,DOSIR,23578.0,5,1799.0
25673,CSIR Headquarters and units,DOSIR,23595.0,5,1799.0
25674,Labs and institutes,DOSIR,23595.0,5,1799.0
25675,ACSIR,DOSIR,23595.0,5,1799.0
25676,CSIR Headquarters and units,DOSIR,23607.0,5,1799.0
25677,Labs and institutes,DOSIR,23607.0,5,1799.0
25678,ACSIR,DOSIR,23607.0,5,1799.0
25679,CSIR Headquarters and units,DOSIR,23597.0,5,1799.0
25680,Labs and institutes,DOSIR,23597.0,5,1799.0
25681,ACSIR,DOSIR,23597.0,5,1799.0
25682,CSIR Headquarters and units,DOSIR,23602.0,5,1799.0
25683,Labs and institutes,DOSIR,23602.0,5,1799.0
25684,ACSIR,DOSIR,23602.0,5,1799.0
25685,CSIR Headquarters and units,DOSIR,23609.0,5,1799.0
25686,Labs and institutes,DOSIR,23609.0,5,1799.0
25687,ACSIR,DOSIR,23609.0,5,1799.0
25688,CSIR Headquarters and units,DOSIR,23581.0,5,1799.0
25689,Labs and institutes,DOSIR,23581.0,5,1799.0
25690,ACSIR,DOSIR,23581.0,5,1799.0
25691,CSIR Headquarters and units,DOSIR,23619.0,5,1799.0
25692,Labs and institutes,DOSIR,23619.0,5,1799.0
25693,ACSIR,DOSIR,23619.0,5,1799.0
25694,CSIR Headquarters and units,DOSIR,23617.0,5,1799.0
25695,Labs and institutes,DOSIR,23617.0,5,1799.0
25696,ACSIR,DOSIR,23617.0,5,1799.0
25697,CSIR Headquarters and units,DOSIR,23606.0,5,1799.0
25698,Labs and institutes,DOSIR,23606.0,5,1799.0
25699,ACSIR,DOSIR,23606.0,5,1799.0
25700,CSIR Headquarters and units,DOSIR,23616.0,5,1799.0
25701,Labs and institutes,DOSIR,23616.0,5,1799.0
25702,ACSIR,DOSIR,23616.0,5,1799.0
25703,CSIR Headquarters and units,DOSIR,23601.0,5,1799.0
25704,Labs and institutes,DOSIR,23601.0,5,1799.0
25705,ACSIR,DOSIR,23601.0,5,1799.0
25706,CSIR Headquarters and units,DOSIR,23614.0,5,1799.0
25707,Labs and institutes,DOSIR,23614.0,5,1799.0
25708,ACSIR,DOSIR,23614.0,5,1799.0
25709,CSIR Headquarters and units,DOSIR,23570.0,6,1799.0
25710,Labs and institutes,DOSIR,23570.0,6,1799.0
25711,ACSIR,DOSIR,23570.0,6,1799.0
25712,CSIR Headquarters and units,DOSIR,23587.0,6,1799.0
25713,Labs and institutes,DOSIR,23587.0,6,1799.0
25714,ACSIR,DOSIR,23587.0,6,1799.0
25715,CSIR Headquarters and units,DOSIR,23590.0,6,1799.0
25716,Labs and institutes,DOSIR,23590.0,6,1799.0
25717,ACSIR,DOSIR,23590.0,6,1799.0
25718,CSIR Headquarters and units,DOSIR,23593.0,6,1799.0
25719,Labs and institutes,DOSIR,23593.0,6,1799.0
25720,ACSIR,DOSIR,23593.0,6,1799.0
25721,CSIR Headquarters and units,DOSIR,23564.0,6,1799.0
25722,Labs and institutes,DOSIR,23564.0,6,1799.0
25723,ACSIR,DOSIR,23564.0,6,1799.0
25724,CSIR Headquarters and units,DOSIR,23565.0,6,1799.0
25725,Labs and institutes,DOSIR,23565.0,6,1799.0
25726,ACSIR,DOSIR,23565.0,6,1799.0
25727,CSIR Headquarters and units,DOSIR,23588.0,6,1799.0
25728,Labs and institutes,DOSIR,23588.0,6,1799.0
25729,ACSIR,DOSIR,23588.0,6,1799.0
25730,CSIR Headquarters and units,DOSIR,23591.0,6,1799.0
25731,Labs and institutes,DOSIR,23591.0,6,1799.0
25732,ACSIR,DOSIR,23591.0,6,1799.0
25733,CSIR Headquarters and units,DOSIR,23594.0,6,1799.0
25734,Labs and institutes,DOSIR,23594.0,6,1799.0
25735,ACSIR,DOSIR,23594.0,6,1799.0
25736,CSIR Headquarters and units,DOSIR,23571.0,6,1799.0
25737,Labs and institutes,DOSIR,23571.0,6,1799.0
25738,ACSIR,DOSIR,23571.0,6,1799.0
25739,CSIR Headquarters and units,DOSIR,23566.0,6,1799.0
25740,Labs and institutes,DOSIR,23566.0,6,1799.0
25741,ACSIR,DOSIR,23566.0,6,1799.0
25742,CSIR Headquarters and units,DOSIR,23567.0,6,1799.0
25743,Labs and institutes,DOSIR,23567.0,6,1799.0
25744,ACSIR,DOSIR,23567.0,6,1799.0
25745,CSIR Headquarters and units,DOSIR,23568.0,6,1799.0
25746,Labs and institutes,DOSIR,23568.0,6,1799.0
25747,ACSIR,DOSIR,23568.0,6,1799.0
25748,CSIR Headquarters and units,DOSIR,23572.0,6,1799.0
25749,Labs and institutes,DOSIR,23572.0,6,1799.0
25750,ACSIR,DOSIR,23572.0,6,1799.0
25751,CSIR Headquarters and units,DOSIR,23569.0,6,1799.0
25752,Labs and institutes,DOSIR,23569.0,6,1799.0
25753,ACSIR,DOSIR,23569.0,6,1799.0
25754,CSIR Headquarters and units,DOSIR,23586.0,6,1799.0
25755,Labs and institutes,DOSIR,23586.0,6,1799.0
25756,ACSIR,DOSIR,23586.0,6,1799.0
25757,CSIR Headquarters and units,DOSIR,23589.0,6,1799.0
25758,Labs and institutes,DOSIR,23589.0,6,1799.0
25759,ACSIR,DOSIR,23589.0,6,1799.0
25760,CSIR Headquarters and units,DOSIR,23592.0,6,1799.0
25761,Labs and institutes,DOSIR,23592.0,6,1799.0
25762,ACSIR,DOSIR,23592.0,6,1799.0
25763,Industrial Research and Development Scheme (IRD) related,DOSIR,22550.0,2,801.0
25764,All matters related to Consultancy Development Centre (CDC),DOSIR,22550.0,2,1799.0
25765,All matters related to Central Electronics Limited (CEL),DOSIR,22550.0,2,1799.0
25766,Fiscal Incentive scheme related,DOSIR,22550.0,2,801.0
25767,Matters related to recognition of In house R and D units,DOSIR,22550.0,2,599.0
25768,DSIR Administration related,DOSIR,22550.0,2,199.0
25769,NRDC Administration related,DOSIR,22560.0,3,599.0
25770,Recruitment,DOSIR,25769.0,4,599.0
25771,Pension/NPS/PF,DOSIR,25769.0,4,599.0
25772,Purchase and store,DOSIR,25769.0,4,599.0
25773,Outsourcing,DOSIR,25769.0,4,599.0
25774,Harrassment related,DOSIR,25769.0,4,599.0
25775,corruption or malpraacice,DOSIR,25769.0,4,599.0
25776,Others,DOSIR,25769.0,4,599.0
25777,Bird,DOSIR,25763.0,3,801.0
25778,Pace,DOSIR,25763.0,3,801.0
25779,A2K plus,DOSIR,25763.0,3,801.0
25780,Prism,DOSIR,25763.0,3,801.0
25781,CEL Administration related,DOSIR,25765.0,3,1799.0
25782,Manufacturing of electronic appliances,DOSIR,25765.0,3,1799.0
25783,Others,DOSIR,25765.0,3,1799.0
25784,Recruitment,DOSIR,25781.0,4,1799.0
25785,Pension/NPS/PF,DOSIR,25781.0,4,1799.0
25786,Purchase and store,DOSIR,25781.0,4,1799.0
25787,Outsourcing,DOSIR,25781.0,4,1799.0
25788,Harrassment related,DOSIR,25781.0,4,1799.0
