Id,OrgCode,FinalCategory,Destination
13976,AYUSH,23149,CCRAS
13977,AYUSH,23150,CCRAS
13978,AYUSH,23151,CCRAS
13979,AYUSH,23152,PATHY
13980,AYUSH,23153,PATHY
13981,AYUSH,23154,PATHY
13982,AYUSH,23155,PATHY
13983,AYUSH,23156,CCRSS
13984,AYUSH,23157,CCRSS
13985,AYUSH,23158,CCRSS
13986,AYUSH,23159,CCRSS
13987,AYUSH,23160,CCRUM
13988,AYUSH,23161,CCRUM
13989,AYUSH,23162,CCRUM
13990,AYUSH,23163,CCRUM
13991,AYUSH,23164,CCRYN
13992,AYUSH,23165,CCRYN
13993,AYUSH,23166,CCRYN
13994,AYUSH,23167,CCRYN
13995,AYUSH,23169,DPSSE
13996,AYUSH,23170,DPSSE
13997,AYUSH,23171,DPSSE
13998,AYUSH,23172,DPSSE
13999,AYUSH,23173,DPSSE
14000,AYUSH,23192,PCIMH
14001,AYUSH,23193,PCIMH
14004,AYUSH,23195,CPRTI
14005,AYUSH,23196,CPRTI
14006,DOFZR,22694,USUPP
14007,DOFZR,22695,ACMOV
14008,DOFZR,22696,ACMOV
14009,DOFZR,22697,ACMOV
14010,DOFZR,22698,ACMOV
14011,DOFZR,22699,ACMOV
14012,DOFZR,22700,USFPR
14013,DOFZR,22701,USDBT
14014,DOFZR,22702,USDBT
14015,DOFZR,22703,USDBT
14016,DOFZR,22704,ACSHP
14017,DOFZR,22709,CCAJB
14018,DOFZR,22710,CCAJB
14019,DOFZR,22724,ESTT5
14024,DOFZR,22729,GEN01
14025,DOFZR,22730,VIGL2
14026,DOFZR,22731,US1PK
14027,DOFZR,22745,US1PK
14028,DOFZR,22746,ACMOV
14029,DOFZR,22747,ACMOV
14030,DOFZR,22748,ACMOV
14031,DOFZR,22749,ACMOV
14032,DOFZR,22750,ACMOV
14033,DOFZR,22751,ACMOV
14034,DOFZR,22752,US1PK
14035,DOFZR,23131,USFPR
14036,DOFZR,23132,USFPR
14037,DOFZR,23133,USFPR
14038,DOFZR,23134,USFPR
14039,DOFZR,23135,USFPR
14040,DOFZR,23136,USFPR
14041,DOFZR,23137,USFPR
14042,DOFZR,23138,USFPR
14043,DOFZR,23139,USFPR
14044,DOFZR,23140,USFPR
14045,DOFZR,23141,USFPR
14046,DOFZR,23142,USFPR
14047,DOFZR,23143,USFPR
14048,DOFZR,23144,USFPR
14049,DOFZR,23145,USFPR
14050,DOFZR,23146,US1PK
14051,DOFZR,23147,US1PK
14052,DOFZR,22759,FICCT
14053,DOFZR,22775,USFS0
14054,DOFZR,22776,FICCT
14055,DOFZR,22777,DOFZR
14056,DOFZR,22725,ESTT5
14057,DOFZR,22726,ESTT5
14058,DOFZR,22727,ESTT5
14059,DOFZR,22728,ESTT5
14060,DTOUR,21037,TT100
14061,MOEAF,23205,PIMEF
14062,DTOUR,22014,AD100
14063,MOEAF,23206,PIIIF
14064,DTOUR,22021,TT100
14065,MOEAF,23639,IPC01
14066,DTOUR,22023,HRD12
14067,MOEAF,23640,IPC01
14068,DTOUR,22076,TT100
14069,MOEAF,23641,IPC01
14070,DTOUR,22078,AD100
14071,MOEAF,23642,IPC01
14072,DTOUR,22130,AD100
14073,MOEAF,23643,IPC01
14074,DTOUR,22132,EVE11
14075,MOEAF,23644,IPC01
14076,DTOUR,22086,TT100
14077,MOEAF,23645,IPC01
14078,DTOUR,22088,TT100
14079,MOEAF,23646,IPC01
14080,DTOUR,22090,SW100
14081,MOEAF,23647,IPC01
14082,DTOUR,22092,IDD10
14083,MOEAF,23249,NAEBF
14084,DTOUR,22094,TT100
14085,MOEAF,23250,NAEBF
14086,DTOUR,22097,PUB10
14087,MOEAF,23251,NAEBF
14088,DTOUR,22134,TT100
14089,MOEAF,23252,NAEBF
14090,DTOUR,22136,PUB10
14091,MOEAF,23253,NAEBF
14092,DTOUR,22100,AD100
14093,MOEAF,23254,NAEBF
14094,DTOUR,22139,RDS01
14095,MOEAF,23255,NAEBF
14096,DTOUR,22141,RDE01
14097,MOEAF,23256,NAEBF
14098,DTOUR,22102,MRD10
14099,MOEAF,23257,NAEBF
14100,DTOUR,22104,MRD10
14101,MOEAF,23258,NAEBF
14102,DTOUR,22106,MRD10
14103,MOEAF,23259,NAEBF
14104,DTOUR,22107,IDD10
14105,MOEAF,23260,NAEBF
14106,DTOUR,22109,HRD12
14107,MOEAF,23261,NAEBF
14108,DTOUR,21992,DTOUR
14109,MOEAF,23262,NAEBF
14110,DTOUR,21994,ART10
14111,MOEAF,23263,NAEBF
14112,DTOUR,21996,IC100
14113,MOEAF,23264,NAEBF
14114,DTOUR,21999,ART10
14115,MOEAF,23265,NAEBF
14116,DTOUR,22114,ITDC2
14117,MOEAF,23266,NAEBF
14118,DTOUR,22013,TT100
14119,MOEAF,23267,NAEBF
14120,DTOUR,22022,TT100
14121,MOEAF,23207,PIIEF
14122,DTOUR,22077,TT100
14123,MOEAF,23208,DDOEF
14124,DTOUR,22082,AD100
14125,MOEAF,23209,NMNHH
14126,DTOUR,22015,DO100
14127,MOEAF,23288,VIGEF
14128,DTOUR,22123,TT100
14129,MOEAF,23210,CTEAF
14130,DTOUR,22079,DO100
14131,MOEAF,23211,CCSEF
14132,DTOUR,22085,TT100
14133,MOEAF,23289,BIOSP
14134,DTOUR,22087,TT100
14135,MOEAF,23290,BIOSA
14136,DTOUR,22089,AAHTT
14137,MOEAF,23291,CSTAX
14138,DTOUR,22091,PR100
14139,MOEAF,23292,CS2EF
14140,DTOUR,22093,TT100
14141,MOEAF,23293,CS2EF
14142,DTOUR,22096,SBM10
14143,MOEAF,23294,BIOSP
14144,DTOUR,22098,PUB10
14145,MOEAF,23295,BIOSP
14146,DTOUR,22135,OM100
14147,MOEAF,23296,BIOSP
14148,DTOUR,22137,EVE11
14149,MOEAF,23297,CS2EF
14150,DTOUR,22138,RDN01
14151,MOEAF,23298,CS3EF
14152,DTOUR,22140,RDW01
14153,MOEAF,23299,CSBEF
14154,DTOUR,22142,RDNE1
14155,MOEAF,23301,CS3EF
14156,DTOUR,22103,MRD10
14157,MOEAF,23300,CS3EF
14158,DTOUR,22105,MRD10
14159,MOEAF,23302,CS3EF
14160,DTOUR,21988,TT100
14161,MOEAF,23303,CS3EF
14162,DTOUR,22108,MRD10
14163,MOEAF,23304,CS3EF
14164,DTOUR,21991,VIG10
14165,MOEAF,23305,CS3EF
14166,DTOUR,22111,AD100
14167,MOEAF,23306,BIOSP
14168,DTOUR,21995,AD400
14169,MOEAF,23307,CS2EF
14170,DTOUR,21998,MRD10
14171,MOEAF,23308,BIOSP
14172,DTOUR,22113,PSU10
14173,MOEAF,23309,EEMEF
14174,DTOUR,22115,ITDC1
14175,MOEAF,23310,EEMEF
14176,DOFPD,25043,NFSA1
14177,MOEAF,23311,EEMEF
14178,DOFPD,25045,PDFPD
14179,MOEAF,23312,EEMEF
14180,DOFPD,25047,PDFPD
14181,MOEAF,23313,EEMEF
14182,DOFPD,25049,PDFPD
14183,MOEAF,23314,EEMEF
14184,DOFPD,25051,PDFPD
14185,MOEAF,23315,EEMEF
14186,DOFPD,25053,PDFPD
14187,MOEAF,23316,EEMEF
14188,DOFPD,25055,PDFPD
14189,MOEAF,23317,EEMEF
14190,DOFPD,25057,PDFPD
14191,MOEAF,23318,EEMEF
14192,DOFPD,25060,DTESU
14193,MOEAF,23319,EEMEF
14194,DOFPD,25062,FPDSP
14195,MOEAF,23320,EEMEF
14196,DOFPD,25098,PYFPD
14197,MOEAF,23321,EEMEF
14198,DOFPD,25100,FPDPY
14199,MOEAF,23322,EEMEF
14200,DOFPD,25102,FPDPY
14201,MOEAF,23323,EEMEF
14202,DOFPD,25104,STGPD
14203,MOEAF,23324,EEMEF
14204,DOFPD,25107,FPDSI
14205,MOEAF,23325,IA2EF
14206,DOFPD,25042,NFSA1
14207,MOEAF,23326,IA2EF
14208,DOFPD,25044,PDFPD
14209,MOEAF,23327,IA2EF
14210,DOFPD,25046,PDFPD
14211,MOEAF,23328,IA2EF
14212,DOFPD,25048,PDFPD
14213,MOEAF,23329,IA2EF
14214,DOFPD,25050,PDFPD
14215,MOEAF,23330,IA2EF
14216,DOFPD,25052,PDFPD
14217,MOEAF,23331,IA1EF
14218,DOFPD,25054,PDFPD
14219,MOEAF,23332,IA1EF
14220,DOFPD,25056,PDFPD
14221,MOEAF,23333,IA1EF
14222,DOFPD,25059,DTESU
14223,MOEAF,23334,IA2EF
14224,DOFPD,25061,FPDSP
14225,MOEAF,23335,IA3EF
14226,DOFPD,25063,FPDSP
14227,MOEAF,23336,IA2EF
14228,DOFPD,25099,PYFPD
14229,MOEAF,23337,IA3EF
14230,DOFPD,25101,FPDPY
14231,MOEAF,23338,IA3EF
14232,DOFPD,25103,STGPD
14233,MOEAF,23339,IA3EF
14234,DOFPD,25106,FPDSI
14235,MOEAF,23340,IA3EF
14236,DOFPD,25108,FPDSI
14237,MOEAF,23215,WELEF
14238,DOARE,11960,CAUBH
14239,MOEAF,23216,OZONE
14240,DOARE,11962,CAUNE
14241,DOCND,22506,DIRET
14242,DOARE,12179,CAUAS
14243,DOCND,22507,DIRET
14244,DOARE,11591,DOARE
14245,DOCND,22508,DIRET
14246,DOARE,11961,CAUJH
14247,DOCND,24944,DIRET
14249,DOCND,22514,SSAGE
14250,DOARE,12180,ASR18
14251,DOCND,22515,SSAGE
14252,DOARE,11598,ASR18
14253,MOEAF,23217,REMEF
14254,DOARE,11113,DOARE
14255,DOCND,22517,PACER
14256,DOARE,11952,CAUJH
14257,DOCND,22519,REACH
14258,DOARE,11951,CAUBH
14259,DOCND,22520,REACH
14260,DOARE,11953,CAUNE
14261,DOCND,22522,OSMAR
14262,DOARE,11116,ASR18
14263,DOCND,22523,OSMAR
14264,DOARE,11954,CAUBH
14265,DOCND,22524,OSMAR
14266,DOARE,11955,CAUJH
14267,DOCND,22526,ACROS
14268,DOARE,11956,CAUNE
14269,DOCND,22527,ACROS
14270,DOARE,11119,ASR18
14271,DOCND,22528,ACROS
14273,DOCND,22529,DODOM
14275,DOCND,22546,IMDES
14276,DOARE,11958,CAUJH
14277,DOCND,22530,NCMRW
14278,DOARE,11957,CAUBH
14279,DOCND,22531,NCSMD
14280,DOARE,11959,CAUNE
14281,DOCND,22532,INCOI
14282,DOARE,11123,ASR18
14283,DOCND,22533,NIOTC
14284,DOARE,11124,DOARE
14285,DOCND,22534,NCAOR
14286,DOARE,11090,DOARE
14287,DOCND,22535,IITMP
14288,DOARE,11939,CAUBH
14289,DOCND,22536,CMLRE
14290,DOARE,11940,CAUJH
14291,DOCND,22537,NCESS
14292,DOARE,11941,CAUNE
14293,MOEAF,23354,AQM01
14294,DOARE,11093,ASR18
14295,MOEAF,23355,AQM01
14296,DOARE,11094,DOARE
14297,MOEAF,23356,AQM01
14298,DOARE,11942,CAUBH
14299,MOEAF,23357,AQM01
14300,DOARE,11943,CAUJH
14301,MOEAF,23358,AQM01
14302,DOARE,11944,CAUNE
14303,MOEAF,23359,AQM01
14304,DOARE,11097,ASR18
14305,MOEAF,23360,AQM01
14306,DOARE,11945,CAUBH
14307,MOEAF,23361,AQM01
14308,DOARE,11946,CAUJH
14309,MOEAF,23362,AQM01
14310,DOARE,11947,CAUNE
14311,MOEAF,23363,AQM01
14312,DOARE,11933,CAUBH
14313,MOEAF,23364,AQM01
14314,DOARE,11934,CAUJH
14315,MOEAF,23648,IPC02
14316,DOARE,11935,CAUNE
14317,MOEAF,23649,IPC02
14318,DOARE,11102,DOARE
14319,MOEAF,23650,IPC02
14320,DOARE,11936,CAUBH
14321,MOEAF,23651,IPC02
14322,DOARE,11937,CAUJH
14323,MOEAF,23652,IPC02
14324,DOARE,11938,CAUNE
14325,MOEAF,23653,IPC02
14326,DOARE,11105,ASR18
14327,MOEAF,23654,IPC02
14328,MINWR,13905,WRVGL
14329,MOEAF,23655,IPC02
14330,MINWR,13096,WRVGL
14331,MOEAF,23656,IPC02
14332,MINWR,13907,WRVGL
14333,MOEAF,23657,IPC02
14334,MINWR,20006,MSPRI
14335,MOEAF,23658,IPC02
14336,MINWR,20007,SPRII
14337,MOEAF,23660,IPC03
14338,MINWR,13923,POLAV
14339,MOEAF,23661,IPC03
14340,MINWR,13924,SPRII
14341,MOEAF,23662,IPC03
14342,MINWR,13925,SPRII
14343,MOEAF,23663,IPC03
14344,MINWR,13926,MINMI
14345,MOEAF,23664,IPC03
14346,MINWR,13927,MINMI
14347,MOEAF,23669,IPC05
14348,MINWR,13928,MINFM
14349,MOEAF,23670,IPC05
14350,MINWR,13929,WNPMU
14351,MOEAF,23671,IPC05
14352,MINWR,13930,MINFM
14353,MOEAF,23672,IPC05
14354,MINWR,13931,MINHP
14355,MOEAF,23673,IPC05
14356,MINWR,13932,RD635
14357,MOEAF,23674,IPC05
14358,MINWR,13933,CADWM
14359,MOEAF,23665,IPC04
14360,MINWR,13934,DTRTC
14361,MOEAF,23666,IPC04
14362,MINWR,14561,WEGOV
14363,MOEAF,23667,IPC04
14364,MINWR,14562,WEGOV
14365,MOEAF,23675,IPC06
14366,MINWR,14563,WEGOV
14367,MOEAF,23676,IPC06
14368,MINWR,14564,WEGOV
14369,MOEAF,23677,IPC06
14370,MINWR,14582,CGWAD
14371,MOEAF,23678,IPC06
14372,MINWR,14583,WRCWC
14373,MOEAF,23679,IPC06
14374,MINWR,14584,WEGOV
14375,MOEAF,23680,IPC06
14376,MINWR,14585,WEGOV
14377,MOEAF,23681,IPC07
14379,MOEAF,23682,IPC07
14380,MINWR,14589,MINBM
14381,MOEAF,23683,IPC07
14383,MOEAF,23684,IPC07
14385,MOEAF,23685,IPC07
14387,MOEAF,23372,UPC01
14389,MOEAF,23373,UPC01
14390,MINWR,14592,MINBB
14391,MOEAF,23374,UPC01
14392,MINWR,14590,MINWR
14393,MOEAF,23391,UPC01
14394,MINWR,19997,WNMCG
14395,MOEAF,23392,UPC01
14396,MINWR,19998,WNMCG
14397,MOEAF,23393,UPC01
14398,MINWR,19999,WNMCG
14399,MOEAF,23394,UPC01
14400,MINWR,20000,WNMCG
14401,MOEAF,23395,UPC01
14402,MINWR,20001,WNMCG
14403,MOEAF,23396,UPC01
14404,MINWR,14595,WNRCD
14405,MOEAF,23397,WMP01
14406,MINWR,20002,MINID
14407,MOEAF,23398,WMP01
14408,MINWR,20003,MINID
14409,MOEAF,23399,WMP01
14410,MINWR,20004,MINID
14411,MOEAF,23400,WMP01
14412,MINWR,20005,MINID
14413,MINWR,14597,MWRBB
14414,MINWR,14598,WGFCC
14415,MINWR,14599,MINFM
14416,MINWR,14600,MINFM
14417,MOEAF,23403,WQM01
14418,MINWR,14601,MINFM
14419,MOEAF,23404,WQM01
14420,MINWR,14607,MINWM
14421,MOEAF,23405,WQM01
14422,MINWR,14609,PNRIV
14423,MOEAF,23406,WQM01
14424,MINWR,14606,MINWM
14425,MOEAF,23407,WQM02
14426,MINWR,14608,MINMI
14427,MOEAF,23408,WQM02
14428,MINWR,14610,WNRCD
14429,MOEAF,23409,WQM02
14430,MINWR,14612,MSPRI
14431,MOEAF,23401,WMP02
14432,MINWR,14613,SPRII
14433,MOEAF,23402,WMP03
14434,MINWR,14614,MINPP
14435,MOEAF,23417,TROR2
14436,MINWR,14615,MINWM
14437,MOEAF,23418,TROR2
14438,MINWR,14616,RD635
14439,MOEAF,23420,WWW01
14440,MINWR,19994,MINPP
14441,MOEAF,23421,WWW01
14442,MINWR,19995,WRCWC
14443,MOEAF,23422,WWW01
14444,MINWR,19996,PNRIV
14445,MOEAF,23423,INST1
14446,MINWR,13836,WEAIC
14447,MOEAF,23424,INST1
14448,MINWR,13837,NPCCL
14449,MOEAF,23425,BIOL1
14450,MINWR,13838,WAPCO
14451,MOEAF,23426,BIOL1
14452,MINWR,14618,WRBCB
14453,MOEAF,23427,BIOL1
14454,MINWR,14619,WRBRB
14455,MOEAF,23428,BIOL1
14456,MINWR,14620,MWRTB
14457,MOEAF,23352,ETU01
14458,MINWR,14621,MWRBB
14459,MOEAF,23429,BULD1
14460,MINWR,14622,WUYRB
14461,MOEAF,23631,BULD1
14462,MINWR,13843,NCAWR
14463,MOEAF,23632,BULD1
14464,MINWR,13844,WRNIH
14465,MOEAF,23633,BULD1
14466,MINWR,22024,WMIST
14467,MOEAF,23634,FIA01
14468,MINWR,13845,MINWR
14469,MOEAF,23219,NAMEF
14470,MPOWR,20137,NEEIR
14471,MOEAF,23220,DESER
14472,MPOWR,20141,NEERE
14473,MOEAF,23221,ESZEF
14474,MPOWR,20143,NEERE
14475,MOEAF,23222,FCEAF
14476,MPOWR,20150,NEEIR
14477,MOEAF,23223,ICFR1
14478,MPOWR,20152,NEEIR
14479,MOEAF,23224,FSIEF
14480,MPOWR,20165,NEEIR
14481,MOEAF,23225,IGNFA
14482,MPOWR,25806,NEEIR
14483,MOEAF,23226,IIFMB
14484,MPOWR,20173,HOPRH
14485,MOEAF,23227,FPSEF
14486,MPOWR,16654,NEEWS
14487,MOEAF,23229,IPIRT
14488,MPOWR,16656,NEEPF
14489,MOEAF,23231,FPDEF
14490,MPOWR,16658,NEERE
14491,MOEAF,23232,FPDEF
14492,MPOWR,20175,NEECP
14493,MOEAF,23233,FPDEF
14494,MPOWR,20177,NETBS
14495,MOEAF,23234,FPDEF
14496,MPOWR,20179,NETBS
14497,MOEAF,23235,FPDEF
14498,MPOWR,16662,NEHRD
14499,MOEAF,23287,FPDEF
14501,MOEAF,23236,SUMEF
14503,MOEAF,23237,RTEAF
14505,MOEAF,23238,RTEAF
14507,MOEAF,23239,RTEAF
14509,MOEAF,23240,RTEAF
14511,MOEAF,23285,RTEAF
14513,MOEAF,23241,IFSEF
14515,MOEAF,23242,IFSEF
14517,MOEAF,23243,IFSEF
14519,MOEAF,23244,IFSEF
14521,MOEAF,23245,IFSEF
14523,MOEAF,23283,IFSEF
14525,MOEAF,23246,IFSII
14527,MOEAF,23247,IFSII
14529,MOEAF,23248,IFSII
14531,MOEAF,23284,IFSII
14533,MOEAF,23268,WCCEF
14535,MOEAF,23269,ROHQD
14537,MOEAF,23270,CZAEF
14539,MOEAF,23271,NTCA1
14541,MOEAF,23272,PEMEF
14543,MOEAF,23273,WLEAF
14545,MOEAF,23274,WLEAF
14547,MOEAF,23275,WLEAF
14549,MOEAF,23276,WLEAF
14551,MOEAF,23277,WLEAF
14553,MOEAF,23278,WLEAF
14555,MOEAF,23279,WLEAF
14557,MOEAF,23280,WLEAF
14559,MOEAF,23281,WLEAF
14561,MOEAF,23282,WLEAF
14563,DOSKD,24950,DTU02
14565,DOSKD,24951,DTU02
14567,DOSKD,24952,DTU02
14569,DOSKD,24954,PLCD1
14571,DOSKD,24955,PLCD1
14573,DOSKD,24956,PLCD1
14575,DOSKD,24957,PLCD1
14577,DOSKD,24958,PLCD1
14579,DOSKD,24959,PLCD1
14581,DOSKD,24962,PLCD1
14583,DOSKD,24963,PLCD1
14585,DOSKD,24966,PLCD1
14587,DOSKD,24967,PLCD1
14589,DOSKD,24968,PLCD1
14591,DOSKD,24969,PLCD1
14593,DOSKD,24961,PLCD1
14595,DOSKD,24970,ICT11
14597,DOSKD,24971,ICT11
14599,DOSKD,24972,ICT11
14601,DOSKD,24973,ICT11
14603,DOSKD,24974,ICT11
14605,DOSKD,24975,ICT11
14607,DOSKD,24976,ICT11
14609,DOSKD,24981,JSS02
14611,DOSKD,24982,JSS02
14613,DOSKD,24983,JSS02
14615,DOSKD,24984,JSS02
14617,DOSKD,24985,JSS02
14619,DOSKD,24986,JSS02
14621,DOSKD,24987,JSS02
14623,DOSKD,24992,APNT1
14625,DOSKD,24993,APNT1
14627,DOSKD,24994,APNT1
14629,DOSKD,24995,APNT1
14631,DOSKD,24996,APNT1
14633,DOSKD,24997,APNT1
14635,DOSKD,24998,APNT1
14637,DOSKD,24999,APNT1
14639,DOSKD,25000,APNT1
14641,DOSKD,22539,ENNN2
14643,DOSKD,22540,ENNN2
14645,DOSKD,22541,ENNN2
14647,DOSKD,22542,ENNN2
14649,DOSKD,22543,ENNN2
14651,DOSKD,25001,GAVC2
14653,DOSKD,25002,GAVC2
14655,DOSKD,24980,JSS02
14657,DOSKD,24991,APNT1
14659,DOSKD,25007,DGTSD
14661,DOSKD,25011,DGTSD
14663,DOSKD,25012,DGTSD
14665,DOSKD,25013,DGTSD
14667,DOSKD,25014,DGTSD
14669,DOSKD,25016,DGTSD
14671,DOSKD,25017,DGTSD
14673,DOSKD,25018,DGTSD
14675,DOSKD,25019,DGTSD
14677,DOSKD,25020,DGTSD
14679,DOSKD,25021,DGTSD
14681,DOSKD,25022,DGTSD
14683,DOSKD,25023,DGTSD
14685,DOSKD,25024,DGTSD
14687,DOSKD,25027,DGTSD
14689,DOSKD,25028,DGTSD
14691,DOSKD,25029,DGTSD
14693,DOSKD,25030,DGTSD
14695,DOSKD,25031,DGTSD
14697,DOSKD,25032,DGTSD
14699,DOSKD,25033,DGTSD
14701,DOSKD,25034,DGTSD
14703,DOSKD,25035,DGTSD
14705,DOSKD,25036,DGTSD
14707,MONRE,25263,USIPA
14708,MPOWR,20136,NEEIR
14709,MPOWR,20138,NEEIR
14710,MPOWR,20142,NEERE
14711,MPOWR,20146,NEEAR
14712,MPOWR,20151,NEEIR
14713,MPOWR,20164,NEEIR
14714,MPOWR,20166,NEEIR
14715,MPOWR,25807,NEEIR
14716,MPOWR,16653,NEELA
14717,MPOWR,16655,NEEWS
14719,MPOWR,16657,HOPRH
14720,MPOWR,20174,NEECP
14721,MPOWR,20176,NEECP
14722,MPOWR,20178,NETBS
14723,MPOWR,16661,NECSR
14724,MPOWR,20076,SHCVO
14725,MPOWR,20077,SHCVO
14726,MPOWR,20078,SHCVO
14727,MPOWR,20079,SHCVO
14728,MPOWR,20080,SHCVO
14729,MPOWR,20081,SHRCT
14730,MPOWR,20082,SHETB
14731,MPOWR,20083,SHETB
14732,MPOWR,20084,SHETB
14733,MPOWR,20085,SHETB
14734,MPOWR,20086,SHETB
14735,MPOWR,20087,SHETB
14736,MPOWR,20088,SHCRR
14737,MPOWR,20089,SHCRR
14738,MPOWR,20090,SHCRR
14739,MPOWR,20091,SHLAW
14740,MPOWR,20092,SHLAW
14741,MPOWR,20094,SHECD
14742,MPOWR,16636,HCFMD
14743,MPOWR,20129,SHCRR
14744,MPOWR,20130,SHCRR
14745,MPOWR,20131,SHCRR
14746,MPOWR,20132,PHONJ
14747,MPOWR,20133,PHONJ
14748,MPOWR,20134,PHONJ
14749,MPOWR,20135,PHONJ
14750,MPOWR,16667,NHPCL
14751,MPOWR,16668,BSPNH
14752,MPOWR,16669,CH1NH
14753,MPOWR,16670,CH2NH
14754,MPOWR,20188,CH3NH
14755,MPOWR,20189,CH3NH
14756,MPOWR,20190,CH3NH
14757,MPOWR,16672,CHUNH
14758,MPOWR,20214,DHGNH
14759,MPOWR,20215,DHGNH
14760,MPOWR,20216,DHGNH
14761,MPOWR,16674,DIBNH
14762,MPOWR,16675,DPSNH
14763,MPOWR,20945,PGCIL
14764,MPOWR,20946,PGCIL
14765,MPOWR,25805,PGCIL
14766,MPOWR,20947,PGCIL
14767,MPOWR,20948,PGCIL
14768,MPOWR,20949,PGCIL
14769,MPOWR,20950,PGCIL
14770,MPOWR,20951,PGCIL
14771,MPOWR,20952,PGCIL
14772,MPOWR,16715,PGCIL
14773,MPOWR,16716,PGCIL
14774,MPOWR,16717,PGCIL
14775,MPOWR,16718,PGCIL
14776,MPOWR,16719,PGCIL
14777,MPOWR,16720,PGCIL
14778,MPOWR,16721,PGCIL
14779,MPOWR,16722,PGCIL
14780,MPOWR,16723,PGCIL
14781,MPOWR,16618,BBMBP
14782,MPOWR,17369,BBMBP
14783,MPOWR,17370,BBMBP
14784,MPOWR,17371,BBMBP
14785,MPOWR,17372,BBMBP
14786,MPOWR,17373,BBMBP
14787,MPOWR,17374,BBMBP
14788,MPOWR,17375,BBMBP
14789,MPOWR,17376,BBMBP
14790,MPOWR,17377,BBMBP
14791,MPOWR,17378,BBMBP
14792,MPOWR,17379,BBMBP
14793,MPOWR,17380,BBMBP
14794,MPOWR,17381,BBMBP
14795,MPOWR,17382,BBMBP
14796,MPOWR,17383,BBMBP
14797,MPOWR,20227,APTEL
14798,MPOWR,20228,APTEL
14799,MPOWR,20229,APTEL
14800,MPOWR,20230,APTEL
14801,MPOWR,19240,CERCP
14802,MPOWR,19241,CERCP
14803,MPOWR,19242,CERCP
14804,MPOWR,19243,CERCP
14805,MPOWR,19244,CERCP
14806,MPOWR,19245,CERCP
14807,MPOWR,19246,CERCP
14808,MPOWR,20277,EESL1
14809,MPOWR,20278,EESL1
14810,MPOWR,20279,EESL1
14811,MPOWR,19248,EESL1
14812,MPOWR,19249,EESL1
14813,MPOWR,19250,EESL1
14814,MPOWR,20280,EESL1
14815,MPOWR,20281,EESL1
14816,MPOWR,20282,EESL1
14817,MPOWR,20283,EESL1
14818,MPOWR,19253,EESL1
14819,MPOWR,20587,NPTIP
14820,MPOWR,20588,NPTIP
14821,MPOWR,20589,NPTIP
14822,MPOWR,20590,NPTIP
14823,MPOWR,20591,NPTIP
14824,MPOWR,20698,NPTIP
14825,MPOWR,20704,NPTIP
14826,MPOWR,20705,NPTIP
14827,MPOWR,20706,NPTIP
14828,MPOWR,20707,NPTIP
14829,MPOWR,20708,NPTIP
14830,MPOWR,20709,NPTIP
14831,MPOWR,20712,NPTIP
14832,MPOWR,20713,NPTIP
14833,MPOWR,20714,NPTIP
14834,MPOWR,20716,NPTIP
14835,MPOWR,20717,NPTIP
14836,MPOWR,20718,NPTIP
14837,MPOWR,20719,NPTIP
14838,MPOWR,20729,NPTIP
14839,MPOWR,20730,NPTIP
14840,MPOWR,20731,NPTIP
14841,MPOWR,20732,NPTIP
14842,MPOWR,20733,NPTIP
14843,MPOWR,20734,NPTIP
14844,MPOWR,20735,NPTIP
14845,MPOWR,20736,NPTIP
14846,MPOWR,20737,NPTIP
14847,MPOWR,20738,NPTIP
14848,MPOWR,20739,NPTIP
14849,MPOWR,19290,NPTIP
14850,MPOWR,19291,NPTIP
14851,MPOWR,20763,REC08
14852,MPOWR,20764,REC08
14853,MPOWR,20765,REC08
14854,MPOWR,20766,REC08
14855,MPOWR,20767,REC08
14856,MPOWR,20768,REC08
14857,MPOWR,20772,REC08
14858,MPOWR,20773,REC08
14859,MPOWR,20774,REC08
14860,MPOWR,20775,REC08
14861,MPOWR,20776,REC08
14862,MPOWR,20771,REC08
14863,MPOWR,20777,BEEMP
14864,MPOWR,20778,BEEMP
14865,MPOWR,20779,BEEMP
14866,MPOWR,20780,BEEMP
14867,MPOWR,20781,BEEMP
14868,MPOWR,20782,BEEMP
14869,MPOWR,20783,BEEMP
14870,MPOWR,20784,BEEMP
14871,MPOWR,20785,BEEMP
14872,MPOWR,20786,BEEMP
14873,MPOWR,20787,BEEMP
14874,MPOWR,20788,BEEMP
14875,MPOWR,20789,BEEMP
14876,MPOWR,20790,BEEMP
14877,MPOWR,20791,BEEMP
14878,MPOWR,20792,BEEMP
14879,MPOWR,20793,BEEMP
14880,MPOWR,20794,BEEMP
14881,MPOWR,20795,BEEMP
14882,MPOWR,20796,BEEMP
14883,MPOWR,20797,BEEMP
14884,MPOWR,20798,BEEMP
14885,MPOWR,20799,BEEMP
14886,MPOWR,20800,BEEMP
14887,MPOWR,20801,BEEMP
14888,MPOWR,20802,BEEMP
14889,MPOWR,20803,BEEMP
14890,MPOWR,20804,BEEMP
14891,MPOWR,20805,PFCHR
14892,MPOWR,20806,PFCHR
14893,MPOWR,20807,PFCHR
14894,MPOWR,20808,PFCHR
14895,MPOWR,19332,PFCAD
14896,MPOWR,19333,PIPDS
14897,MPOWR,19334,PFCSR
14898,MPOWR,20809,PFCPR
14899,MPOWR,20810,PFCPR
