Id,Code,FieldName,DisplayLable,FieldType,FieldOrder,IsMandatory,DataType,MinDataLength,MaxDataLength,IsVisible,IsSearchable,IsActive
2562,961,PPONo,PPO No .,Textbox,2,True,Alnum,1,150,True,False,True
2563,961,Center,Name of the Centre from where retired,Textbox,3,True,Alnum,1,150,True,False,True
2564,961,RetirementDate,Date of Retirement,Textbox,4,True,Alnum,1,150,True,False,True
2565,962,SpaceOffices,Sub-Office,Dropdown,1,True,Alnum,1,150,True,False,True
2566,963,SpaceOffices,Sub-Office,Dropdown,1,True,Alnum,1,150,True,False,True
2567,963,AdvtNo,Advt. No.,Textbox,2,True,Alnum,1,150,True,False,True
2568,964,RollNo,Roll No.,Textbox,1,True,Alnum,1,150,True,False,True
2569,964,Department,Department,Textbox,2,True,Alnum,1,150,True,False,True
2570,965,Advt. No,Advt. No.,Textbox,1,True,Alnum,1,150,True,False,True
2571,966,Advt. No,Advt. No.,Textbox,1,True,Alnum,1,150,True,False,True
2572,966,HallTicketNo,Hall ticket No.,Textbox,2,True,Alnum,1,150,True,False,True
2573,967,TenderEnquiryNo.,Tender Enquiry No.,Textbox,1,True,Alnum,1,150,True,False,True
2574,968,GemId.,GEM Id,Textbox,1,True,Alnum,1,150,True,False,True
2575,969,EmployeeCode,Employee Code No.,Textbox,1,True,Alnum,1,150,True,False,True
2576,970,RailwayOffice,Railway Board/ Zone/ PSU/ PU/ Office,Dropdown,1,True,Alnum,1,150,True,False,True
2577,971,RailwayOffice,Railway Board/ Zone/ PSU/ PU/ Office,Dropdown,1,True,Alnum,1,150,True,False,True
2578,971,PPONO,PPO number & Issuing Railway (Pensioners/Family Pensioners),Textbox,2,True,Alnum,1,150,True,False,True
2579,972,RailwayOffice,Railway Board/ Zone/ PSU/ PU/ Office,Dropdown,1,True,Alnum,1,150,True,False,True
2580,972,EmployeeID,Employee ID,Textbox,2,True,Alnum,1,150,True,False,True
2581,973,Nameofaccused,Name of accused,Textbox,1,True,Alnum,4,20,True,False,True
2582,974,Nameofaccused,Name of accused,Textbox,1,True,Alnum,4,30,True,False,True
2583,974,NameofCPSE,Name of CPSE,Textbox,2,True,Alnum,3,30,True,False,True
2584,975,"PPONumber,Officefromwhichretired,Yearofretirement","PPO Number, Office from which retired, Year of retirement",Textbox,1,True,Alnum,8,200,True,False,True
2585,976,"PPONumber,Officefromwhichretired,Yearofretirement","PPO Number, Office from which retired, Year of retirement",Textbox,1,True,Alnum,8,200,True,False,True
2586,977,"PPONumber,Officefromwhichretired,Yearofretirement","PPO Number, Office from which retired, Year of retirement",Textbox,1,True,Alnum,8,200,True,False,True
2587,978,"PPONumber,Officefromwhichretired,Yearofretirement","PPO Number, Office from which retired, Year of retirement",Textbox,1,True,Alnum,8,200,True,False,True
2588,979,"Officefromwhichretired,Yearofretirement","Office from which retired, Year of retirement",Textbox,1,True,Alnum,8,200,True,False,True
2589,980,"Pension,Gratuity,LeaveEncashment,Commutation,RevisionofPension","Pension, Gratuity, Leave Encashment, Commutation, Revision of Pension",Textbox,1,False,Alnum,8,400,True,False,True
2590,981,EnhancementofMinimumPension,Enhancement of Minimum Pension,Textbox,1,False,Alnum,8,400,True,False,True
2591,982,Revisionofpension,Revision of pension,Textbox,1,False,Alnum,8,400,True,False,True
2592,983,CoverageofemployeeunderCGHSresidinginnon-CGHSarea,Coverage of employee under CGHS residing in non-CGHS area,Textbox,1,False,Alnum,8,400,True,False,True
2593,984,Paycommissiondetails,Pay commission details,Textbox,1,True,Alnum,8,200,True,False,True
2594,985,PPONumber,PPO Number,Textbox,1,False,Alnum,3,12,True,False,True
2595,986,EmployeeID,Employee ID,Textbox,1,False,Alnum,3,15,True,False,True
2597,987,NameAFTBench,Name of AFT Bench concerned,Textbox,1,True,Alnum,1,150,True,False,True
2598,988,BROUnit,Details of BRO unit concerned,Textbox,1,True,Alnum,1,150,True,False,True
2599,989,CSDUnit,Name of CSD unit concerned,Textbox,1,True,Alnum,1,150,True,False,True
2600,990,DEO,Name of Principal Directorate & DEO,Textbox,2,True,Alnum,1,150,True,False,True
2601,991,LandAndCantonment,Name of Cantt Board,Dropdown,1,True,Alnum,1,150,True,False,True
2602,992,LandAndCantonment,Name of Cantonment,Dropdown,1,True,Alnum,1,150,True,False,True
2603,992,SyNo,Sy. No,Textbox,2,True,Alnum,1,150,True,False,True
2604,992,HouseNo,House No./B. No.,Textbox,3,True,Alnum,1,150,True,False,True
2605,993,LandAndCantonment,Name of Cantonment/ District,Dropdown,1,True,Alnum,1,150,True,False,True
2606,993,SyNoKhasra,Sy. No/Khasra No. of defence land,Textbox,2,True,Alnum,1,150,True,False,True
2607,994,LandAndCantonment,Name of Cantonment,Dropdown,1,True,Alnum,1,150,True,False,True
2608,994,SyNo,Sy. No,Textbox,2,True,Alnum,1,150,True,False,True
2609,994,LeaseSchedule,Schedule of lease,Textbox,3,True,Alnum,1,150,True,False,True
2610,995,CourtOrder, Please provide Court order regarding compensation/ enhanced compensation,Info,2,True,Alnum,1,150,True,False,True
2611,996,IndianCoastGuard,Name of Indian Coast Guard Unit/establishment ,Textbox,1,True,Alnum,1,150,True,False,True
2612,997,MESUnit,MES unit concerned,Textbox,1,True,Alnum,1,150,True,False,True
2613,998,AddressVendor,Full address of vendors with mobile No and E-mail,Textbox,1,True,Alnum,1,150,True,False,True
2614,998,AddressUnit,Full address of unit where items were supplied,Textbox,2,True,Alnum,1,150,True,False,True
2615,998,CopyOfinvoice,Please upload copy of invoice ,Info,3,True,Alnum,1,150,True,False,True
2616,999,AddressComplainant,Full address of the complainant with Pin Code ,Textbox,1,True,Alnum,1,150,True,False,True
2617,999,MobileNo,Mobile No,Textbox,2,True,Alnum,1,150,True,False,True
2618,1000,Rank,Rank,Textbox,1,True,Alnum,1,150,True,False,True
2619,1001,NameoftheScheme,Name of the Scheme,Textbox,1,False,Alnum,1,50,True,False,True
2620,1002,PPOCopy,Please upload Copy of PPO,Info,1,True,Alnum,1,150,True,False,True
2621,1003,SainikSchool,Name of Sainik School where the grievances belongs to ,Dropdown,1,True,Alnum,1,150,True,False,True
2622,1004,SainikSchool,Candidates choice of Sainik school filled for admission,Dropdown,1,True,Alnum,1,150,True,False,True
2623,1005,NameoftheScheme,Name of the Scheme,Textbox,1,False,Alnum,1,50,True,False,True
2624,1006,NameNCCUnit,Name of the NCC unit concerned,Textbox,1,True,Alnum,1,150,True,False,True
2625,1007,MESUnit,MES unit concerned,Textbox,1,True,Alnum,1,150,True,False,True
2626,1008,BROUnit,BRO unit concerned,Textbox,1,True,Alnum,1,150,True,False,True
2627,1009,OrgConcerned,organisation concerned,Textbox,1,True,Alnum,1,150,True,False,True
2628,1010,Rank,Rank (if applicable),Textbox,1,False,Alnum,1,150,True,False,True
2629,1010,PNo,P No (if applicable),Textbox,2,False,Alnum,1,150,True,False,True
2630,1010,NameAuthority,Name & Address of the Authority to which the grievance is concerned Linked/associated,Textbox,3,False,Alnum,1,150,True,False,True
2631,990,LandAndCantonment, Land &Cantonment ,Dropdown,1,True,Alnum,1,150,True,False,True
2632,1011,NameofScheme,Name of Scheme,Textbox,1,False,Alnum,1,50,True,False,True
2633,995,LandAndCantonment,Name of Cantonment,Dropdown,1,True,Alnum,1,150,True,False,True
2634,1012,NameoftheScheme,Name of the Scheme,Textbox,1,False,Alnum,1,50,True,False,True
2635,1013,Name,Name,Textbox,1,True,Alnum,1,50,True,False,True
2636,1013,EmailID,Email ID,Textbox,2,True,Alnum,7,50,True,False,True
2637,1013,PhoneNumber,Phone Number,Textbox,3,True,Number,10,11,True,False,True
2642,1004,MarksSecuredInTest,Marks secured by candidate in admission test,Textbox,2,True,Alnum,1,150,True,False,True
2646,1004,CandidateCategory,Candidates category SC/ST/OBC/Gen,Textbox,3,True,Alnum,1,150,True,False,True
2647,1014,ProposalID,Proposal ID,Textbox,1,True,Alnum,1,50,True,False,True
2650,1017,NameofthePersonnel,Name of the Personnel,Textbox,1,True,Alnum,1,50,True,False,True
2651,1017,EmailID,Email ID,Textbox,2,True,Alnum,7,50,True,False,True
2652,1017,ProposalID,Proposal ID,Textbox,3,False,Alnum,1,50,True,False,True
2653,1018,NameofScientific/Professionals/Association/Bodies/Institutions,Name of Scientific/Professionals/Association/Bodies/Institutions,Textbox,1,True,Alnum,1,50,True,False,True
2654,1018,EmailID,Email ID,Textbox,2,True,Alnum,7,50,True,False,True
2655,1019,NameoftheInstitute,Name of the Institute,Textbox,1,True,Alnum,1,100,True,False,True
2656,1019,EmailID,Email ID,Textbox,2,True,Alnum,7,50,True,False,True
2658,1020,Nameoftheemployee,Name of the employee,Textbox,2,True,Alnum,1,50,True,False,True
2659,1020,Designation,Designation,Textbox,3,True,Alnum,1,50,True,False,True
2660,1020,Currentposting,Current posting,Textbox,4,True,Alnum,1,50,True,False,True
2662,1021,UHIDNumber,UHID Number,Textbox,2,True,Alnum,1,50,True,False,True
2664,1022,Name,Name,Textbox,2,True,Alnum,1,50,True,False,True
2665,1022,EmailID,Email ID,Textbox,3,True,Alnum,7,50,True,False,True
2666,1023,RegistrationNumber,Registration Number,Textbox,1,True,Alnum,1,50,True,False,True
2667,1023,AdvertisementNumber,Advertisement Number,Textbox,2,True,Alnum,1,50,True,False,True
2668,1023,Areyouanapplicant(Yes/No)?,Are you an applicant (Yes/No)?,Textbox,3,True,Alnum,3,3,True,False,True
2669,1023,Appliedforwhichpost?,Applied for which post ?,Textbox,4,True,Alnum,1,50,True,False,True
2670,1024,HaveyoureportedthisgrievancebeforetheICMR(yesorno)?,Have you reported this grievance before the ICMR (yes or no)?,Textbox,1,True,Alnum,1,50,True,False,True
2671,1024,YourName,Your Name,Textbox,2,True,Alnum,1,50,True,False,True
2672,1024,EmailID,Email ID,Textbox,3,True,Alnum,7,50,True,False,True
2673,1025,PPONumber,PPO Number,Textbox,1,True,Alnum,1,50,True,False,True
2674,1026,CaseNumber,Case Number,Textbox,1,True,Alnum,1,50,True,False,True
2675,1027,ResearchProposalNumber,Research Proposal Number,Textbox,1,True,Alnum,1,50,True,False,True
2676,1028,SRFID,SRF ID,Textbox,1,True,Alnum,1,50,True,False,True
2677,1028,DateofTest(DD-MM-YYYY),Date of Test(DD-MM-YYYY),Textbox,2,True,Alnum,10,10,True,False,True
2678,1029,TypeoftheCancer,Type of the Cancer,Textbox,1,True,Alnum,1,50,True,False,True
2679,1030,TypeofMuscularDystrophy,Type of Muscular Dystrophy,Textbox,1,True,Alnum,1,50,True,False,True
2680,1031,RollNumber,Roll Number,Textbox,1,True,Alnum,1,50,True,False,True
2681,1031,RegistrationNumber,Registration Number,Textbox,2,True,Alnum,1,50,True,False,True
2682,1031,FileNumber,File Number,Textbox,3,False,Alnum,1,50,True,False,True
2683,1031,SanctionLetterNumber,Sanction Letter Number,Textbox,4,False,Alnum,1,50,True,False,True
2684,1032,ApplicationNumber,Application Number,Textbox,1,False,Alnum,1,50,True,False,True
2685,1032,CurrentPost,Current Post,Textbox,2,True,Alnum,1,50,True,False,True
2686,1032,JoiningDate,Joining Date,Textbox,3,True,Alnum,1,50,True,False,True
2687,1032,Tenure,Tenure,Textbox,4,True,Alnum,1,50,True,False,True
2688,1033,AgencyName,Agency Name,Textbox,1,True,Alnum,1,50,True,False,True
2689,1033,CurrentPost,Current Post,Textbox,2,True,Alnum,1,50,True,False,True
2690,1033,JoiningDate,Joining Date,Textbox,3,True,Alnum,1,50,True,False,True
2691,1034,AdvertisementNumber,Advertisement Number,Textbox,1,True,Alnum,1,50,True,False,True
2692,1034,CurrentPost,Current Post,Textbox,2,True,Alnum,1,50,True,False,True
2693,1035,ApplicationNumber,Application Number,Textbox,1,False,Alnum,1,50,True,False,True
2694,1035,CurrentPost,Current Post,Textbox,2,True,Alnum,1,50,True,False,True
2695,1035,JoiningDate,Joining Date,Textbox,3,True,Alnum,1,50,True,False,True
2696,1035,Tenure,Tenure,Textbox,4,True,Alnum,1,50,True,False,True
2697,1036,CurrentPost,Current Post,Textbox,1,True,Alnum,1,50,True,False,True
2698,1036,JoiningDate,Joining Date,Textbox,2,True,Alnum,10,10,True,False,True
2699,1037,PensionPaymentOrder(PPO)number,Pension Payment Order (PPO) number,Textbox,1,True,Alnum,12,12,True,False,True
2700,1038,BillNumber,Bill Number,Textbox,1,False,Alnum,1,25,True,False,True
2701,1038,DateoftheBill,Date of the Bill,Textbox,2,False,Date,1,12,True,False,True
2702,1039,ApplicationRegistrationnumber,Application Registration number,Textbox,1,False,Number,20,25,True,False,True
2703,1040,UniqueidofNGO,Unique id of NGO,Textbox,1,False,Alnum,20,25,True,False,True
2704,1040,memberdetails,member details,Textbox,2,False,Alnum,30,35,True,False,True
2705,1040,Otherbasicregistrationdetails,Other basic registration details,Textbox,3,False,Alnum,30,35,True,False,True
2706,1041,InstituteNameandaddressandcontactnumber,Institute Name and address and contact number,Textbox,1,False,Number,30,35,True,False,True
2707,1041,AadharNumber,Aadhar Number,Textbox,2,False,Number,30,35,True,False,True
2708,1042,ApplicationRegistrationnumber,Application Registration number,Textbox,1,False,Number,20,25,True,False,True
2740,1054,MitOffice,Organisation/Office,Dropdown,1,True,Alnum,1,150,True,False,True
2741,1054,ExamName,Examination Name,Textbox,2,False,Alnum,1,150,True,False,True
2742,1054,ExamDate,Examination Date,Textbox,3,False,Alnum,1,150,True,False,True
2743,1054,RollNo,Roll No.,Textbox,4,False,Alnum,1,150,True,False,True
2744,1055,MitOffice,Organisation/Office,Dropdown,1,True,Alnum,1,150,True,False,True
2751,1056,MitOffice,Organisation/Office,Dropdown,1,False,Alnum,1,150,True,False,True
2752,1056,EmpCode,Employee Code,Textbox,2,True,Alnum,1,150,True,False,True
2753,1056,EmpName,Employee Name,Textbox,3,True,Alnum,1,150,True,False,True
2754,1056,TypeOfPension,Type of Pension,Textbox,4,True,Alnum,1,150,True,False,True
2755,1056,PPONo,PPO's No.,Textbox,5,True,Alnum,1,150,True,False,True
2756,1056,PayCategory,"Pay Category: I, II, III",Textbox,6,True,Alnum,1,150,True,False,True
2757,1057,NatureComplaint,Nature of Complaint,Textbox,1,False,Alnum,1,150,True,False,True
2758,1058,NameOfSocialMedia,Name of the social media platform,Textbox,1,False,Alnum,1,150,True,False,True
2759,1059,GroundsonSuspensionBLocking,Grounds on which suspension/blocking carried out,Textbox,1,False,Alnum,1,150,True,False,True
2760,1060,AccountId,Account ID,Textbox,1,False,Alnum,1,150,True,False,True
2761,1061,Url,URLs if any ,Textbox,1,False,Alnum,1,150,True,False,True
2762,1062,NameOfApp,Name of the App,Textbox,1,False,Alnum,1,150,True,False,True
2763,1062,NationalityOfApp,Nationality of the App,Textbox,2,False,Alnum,1,150,True,False,True
2764,1063,UrlForApp,URL/s for the App,Textbox,1,False,Alnum,1,150,True,False,True
2765,1064,CSCApplication,CSC Application Registration Reference Number/PMGDISHA ID/TEC Reg. No.,Textbox,1,False,Alnum,1,150,True,False,True
2766,1064, CSCId,CSC ID,Textbox,2,False,Alnum,1,150,True,False,True
2767,1065,AadhaarNo,Aadhaar No. linked to Digilocker account,Textbox,1,False,Alnum,1,150,True,False,True
2768,1066,MobileNo,Mobile No.,Textbox,1,False,Alnum,1,150,True,False,True
2769,1066,UMANGAccount,linked to UMANG account,Textbox,2,False,Alnum,1,150,True,False,True
2770,1066,ESICno,ESIC no.,Textbox,3,False,Alnum,1,150,True,False,True
2771,1067,MitState,State,Dropdown,1,True,Alnum,1,150,True,False,True
2772,1076,ConcernedState,Name of the Concerned State,Textbox,1,False,Alnum,1,150,True,False,True
2773,1077,RiverName,Name of River,Textbox,1,False,Alnum,1,150,True,False,True
2774,1080,SanctionNoDate,Sanction Number & Date,Textbox,1,True,Alnum,1,150,True,False,True
2775,1071,NameofDepartment,Name of Department,Textbox,1,True,Alnum,5,8,True,False,True
2776,1071,PPONo.,PPO No.,Textbox,2,True,Alnum,10,20,True,False,True
2777,1071,YearofRetirement,Year of Retirement,Textbox,3,True,Number,4,4,True,False,True
2778,1071,Retiredfromthepost,Retired from the post,Textbox,4,True,Alnum,8,15,True,False,True
2779,1071,ResidentialAddressofRetiree,Residential Address of Retiree,Textbox,5,True,Alnum,10,20,True,False,True
2780,1071,MobileNo.,Mobile No.,Textbox,6,True,Number,10,10,True,False,True
2781,1072,NameofDepartment,Name of Department,Textbox,1,True,Alnum,10,20,True,False,True
2782,1072,Name&DesignationofGovernmentServant(Deceasedorretiredonmedicalground),Name & Designation of Government Servant (Deceased or retired on medical ground),Textbox,2,True,Alnum,10,20,True,False,True
2783,1072,Dateofdeath/retiredonmedicalground,Date of death/retired on medical ground,Textbox,3,True,Date,10,12,True,False,True
2784,1072,Completeaddress,Complete address,Textbox,4,True,Alnum,20,50,True,False,True
2785,1072,MobileNo,Mobile No,Textbox,5,True,Number,10,10,True,False,True
2786,1073,Name,Name,Textbox,1,True,Alnum,10,20,True,False,True
2787,1073,Address,Address,Textbox,2,True,Alnum,10,20,True,False,True
2788,1073,MobileNumber,Mobile Number,Textbox,3,True,Number,10,12,True,False,True
2789,1073,PolicyDetails,Policy Details,Textbox,4,True,Alnum,8,20,True,False,True
2790,1073,Season/CropDetails,Season / Crop Details,Textbox,5,True,Alnum,10,10,True,False,True
2791,1073,InsuranceCompanyDetails,Insurance Company Details,Textbox,6,True,Alnum,10,20,True,False,True
2792,1073,BankDetails,Bank Details,Textbox,7,True,Alnum,10,20,True,False,True
2793,1073,SupportingDocuments,Supporting Documents,Textbox,8,True,Alnum,10,20,True,False,True
2795,1074,InvoiceNumber,Invoice Number,Textbox,2,False,Number,1,15,True,False,True
2796,1074,AmountDue,Amount Due,Textbox,3,False,Number,1,15,True,False,True
2797,1074,DivisionName,Division Name,Textbox,4,False,Alnum,3,10,True,False,True
2798,1074,NameofThePersonagainstwhomcomplainislodged,Name of The Person against whom complain is lodged,Textbox,5,False,Alnum,3,12,True,False,True
2799,1074,DocumentaryEvidence,Documentary Evidence,Textbox,6,False,Number,1,10,True,False,True
2801,1075,InvoiceNumber,Invoice Number,Textbox,2,False,Number,1,10,True,False,True
2802,1075,AmountDue,Amount Due,Textbox,3,False,Number,1,15,True,False,True
2803,1075,DivisionName,Division Name,Textbox,4,False,Alnum,4,10,True,False,True
2804,1075,NameofthePersonagainstwhomcomplainislodged,Name of the Person against whom complain is lodged,Textbox,5,False,Alnum,4,12,True,False,True
2805,1075,DocumentaryEvidence,Documentary Evidence,Textbox,6,False,Number,1,10,True,False,True
2806,1075,PPONumber,PPO Number,Textbox,7,False,Alnum,1,15,True,False,True
2807,1078,SocietyName,Society Name,Textbox,1,True,Alnum,1,20,True,False,True
2808,1078,ReferencenumberfromMSCSAct,Reference number from MSCS Act,Textbox,2,True,Alnum,5,20,True,False,True
2809,1079,name,name,Info,1,True,Alnum,1,200,True,False,True
2810,1081,RollNo,Roll No,Textbox,1,True,Alnum,1,150,True,False,True
2811,1081,DOB,Date of Birth,Textbox,2,True,Alnum,1,150,True,False,True
2812,1081,CourseName,Name of Course,Textbox,3,True,Alnum,1,150,True,False,True
2813,1082,Nameoftheperson/organisationviolatingtheActandRules,Name of the person/organisation violating the Act and Rules,Textbox,1,True,Alnum,2,50,True,False,True
2814,1083,AyushInstitute,Ayush Institute,DropDown,1,True,Alnum,1,150,True,False,True
2815,1084,AyushInstitute,Ayush Institute,DropDown,1,True,Alnum,1,150,True,False,True
2816,1084,RegistrationId,Registration ID,Textbox,2,True,Alnum,1,150,True,False,True
2817,1085,AyushInstitute,Ayush Institute,DropDown,1,True,Alnum,1,150,True,False,True
2818,1085,RollNo,Candidate's Roll No.,Textbox,2,True,Alnum,1,150,True,False,True
2819,1085,PostName,Name Of Post,Textbox,3,True,Alnum,1,150,True,False,True
2820,1086,AyushInstitute,Ayush Institute,DropDown,1,True,Alnum,1,150,True,False,True
2821,1086,RollNo,Roll No.,Textbox,2,True,Alnum,1,150,True,False,True
2822,1086,DOB,Date Of Birth,Textbox,3,True,Alnum,1,150,True,False,True
2823,1086,CourseName,Name Of Course,Textbox,4,True,Alnum,1,150,True,False,True
2824,1087,AyushInstitute,Ayush Institute,DropDown,1,True,Alnum,1,150,True,False,True
2825,1087,PpoNo,PPO No.,Textbox,2,True,Alnum,1,150,True,False,True
2826,1088,Office,PSU / Office,Dropdown,1,True,Alnum,5,5,True,False,True
2827,1089,PPONumber,PPO Number,Textbox,1,True,Alnum,10,14,True,False,True
2828,1090,TourismRegion,Region/Location/State,Dropdown,1,True,Alnum,5,5,True,False,True
2829,1091,TourismInstitute,Institute,Dropdown,1,True,Alnum,5,5,True,False,True
2830,1092,DwsState,State,Dropdown,1,True,Alnum,5,5,True,False,True
2831,1092,Location,Location of Complainant,Textbox,2,True,Alnum,1,150,True,False,True
2832,1093,Secutitybreachdetails/ReferenceNo.,Secutity breach details/Reference No.,Textbox,1,False,Alnum,1,100,True,False,True
2833,1094,Detailsofanamolies/ReferenceNo.,Details of anamolies /Reference No.,Textbox,1,False,Alnum,1,100,True,False,True
2834,1095,Contentdetails;OTTnameorPlatformname;linkforthecontent,Content details; OTT name or Platform name; link for the content,Textbox,1,False,Alnum,1,500,True,False,True
2835,1096,"IGNoU/NIOSRegistrationNo,RollNo.","IGNoU/NIOS Registration No, Roll No.",Textbox,1,False,Alnum,1,100,True,False,True
2836,1097,ReferenceNo.(ifany),Reference No. (if any),Textbox,1,False,Alnum,1,100,True,False,True
2837,1098,StateName/ProjectName,State Name /Project Name,Textbox,1,False,Alnum,1,100,True,False,True
2838,1099,StateName/IIMName/ExamDetails/StateAllocation/District,State Name/ IIM Name/ Exam Details/State Allocation/ District,Textbox,1,False,Alnum,1,100,True,False,True
2839,1100,"UHID,BatchNo.,CenterDetails","UHID, Batch No., Center Details",Textbox,1,False,Alnum,1,100,True,False,True
2840,1101,TrainingCentre/TrainingPartnersRegistrationNumber,Training Centre/ Training Partners Registration Number,Textbox,1,False,Alnum,1,100,True,False,True
2841,1102,ReferenceNumber(Ifany),Reference Number (If any),Textbox,1,False,Alnum,1,100,True,False,True
2842,1103,RegistrationNumber,Registration Number,Textbox,1,False,Alnum,1,100,True,False,True
2843,1104,ReferenceNo.(Contract/HallTicket/NacCertificate/Establishmentetc),Reference No. (Contract/Hall Ticket/ Nac Certificate/Establishment etc),Textbox,1,False,Alnum,1,100,True,False,True
2844,1105,PensionPaymentOrder(PPO)Number,Pension Payment Order (PPO) Number,Textbox,1,False,Alnum,1,100,True,False,True
2845,1106,AdvertisementNumber,Advertisement Number,Textbox,1,False,Alnum,1,100,True,False,True
2846,1107,ReferenceNumber,Reference Number,Textbox,1,False,Alnum,1,200,True,False,True
2847,1108,Address,Address,Textbox,1,False,Alnum,2,100,True,False,True
2851,1109,OrgName,Name of Organisation,Textbox,1,False,Alnum,1,150,True,False,True
2852,1110,DofpdOrgname,Organisation/Division/Office,Textbox,1,True,Alnum,5,5,True,False,True
2853,1111,InvoiceNoAmountDueDivisionNameNameofthepersonagainstwhomcomplainislodgeddocumentaryevidence,Invoice No Amount Due Division Name  Name of the person against whom complain is lodged documentary evidence,Textbox,1,False,Number,5,20,True,False,True
2854,1112,CagOffice,Office/Officer,Dropdown,1,True,Alnum,5,5,True,False,True
2855,1112,Name,Name of the concerned,Textbox,2,True,Alnum,1,150,True,False,True
2856,1112,SscRollNo,Roll No. of SSC,Textbox,3,True,Alnum,1,150,True,False,True
2857,1112,LetterIssued,Please provide letter issued from field office/Recruitment Letter,Message,4,False,Alnum,1,150,True,False,True
2858,1113,CagOffice,Office/Officer,Dropdown,1,True,Alnum,5,5,True,False,True
2859,1113,Name,Name of the employees,Textbox,2,True,Alnum,1,150,True,False,True
2860,1113,OfficeId,Office ID,Textbox,3,True,Alnum,1,150,True,False,True
2861,1113,LetterIssued,Please provide Relevant order if any,Message,4,False,Alnum,1,150,True,False,True
2862,1114,CagOffice,Office/Officer,Dropdown,1,True,Alnum,5,5,True,False,True
2863,1114,Name,Name of the Pensioner,Textbox,2,True,Alnum,1,150,True,False,True
2864,1114,PpoNo,PPO number,Textbox,3,True,Alnum,1,150,True,False,True
2865,1114,LetterIssued,Please provide Relevant order if any,Message,4,False,Alnum,1,150,True,False,True
2866,1115,CagOffice,Office/Officer,Dropdown,1,True,Alnum,5,5,True,False,True
2867,1115,Name,Name of the concerned,Textbox,2,True,Alnum,1,150,True,False,True
2868,1115,LetterIssued,Please provide Relevant order if any,Message,4,False,Alnum,1,150,True,False,True
2869,1116,CagOffice,Office/Officer,Dropdown,1,True,Alnum,5,5,True,False,True
2870,1116,Name,Name of the Employee/pensioner,Textbox,2,True,Alnum,1,150,True,False,True
2871,1116,GpfNo,GPF number,Textbox,3,True,Alnum,1,150,True,False,True
2872,1116,DeptName,Name of the concerned department,Textbox,4,True,Alnum,1,150,True,False,True
2873,1116,LetterIssued,"Please provide GPF statement, Relevant order issued by concerned department if any.",Message,5,False,Alnum,1,150,True,False,True
2874,1117,CagOffice,Office/Officer,Dropdown,1,True,Alnum,5,5,True,False,True
2875,1117,PpoNo,PPO number,Textbox,2,True,Alnum,1,150,True,False,True
2876,1117,DeptName,Name of the concerned department,Textbox,3,True,Alnum,1,150,True,False,True
2877,1117,State,State,Textbox,4,True,Alnum,1,150,True,False,True
2878,1117,LetterIssued,Please provide relevant order issued by concerned department if any.,Message,5,False,Alnum,1,150,True,False,True
2879,1118,CagOffice,Office/Officer,Dropdown,1,True,Alnum,5,5,True,False,True
2880,1118,DeptName,Name of the concerned department,Textbox,2,True,Alnum,1,150,True,False,True
2881,1118,LetterIssued,Please provide relevant order issued by concerned department if any,Message,3,False,Alnum,1,150,True,False,True
2882,1119,DoareOffices,Office/SMD/Institute,Dropdown,1,True,Alnum,5,5,True,False,True
2883,1120,ContactDetails,Contact details,Textbox,1,False,Alnum,1,150,True,False,True
2884,1121,ContactDetails,Contact details,Textbox,1,False,Alnum,1,150,True,False,True
2885,1121,Purpose,Purpose,Textbox,2,True,Alnum,1,150,True,False,True
2886,1122,ContactDetails,Contact details,Textbox,1,False,Alnum,1,150,True,False,True
2887,1122,LicIdNo,LIC ID No.,Textbox,2,True,Alnum,1,150,True,False,True
2888,1123,PpoNoRPFCDetails,PPO NO./RPFC Details,Textbox,1,True,Alnum,1,150,True,False,True
2889,1124,AdvtNo,Advt No.,Textbox,1,True,Alnum,1,150,True,False,True
2890,1125,ProofofIdentity,Proof of Identity of petitioner to be enclosed mandatorily,info,1,False,Alnum,1,150,True,False,True
2892,1126,ContactAddress,Contact Address of Complainant,Textbox,1,True,Alnum,1,150,True,False,True
2893,1126,ContactNumber,Contact Number,Textbox,2,True,Alnum,1,150,True,False,True
2894,1126,EmailId,Email ID,Textbox,3,False,Alnum,1,150,True,False,True
2895,1126,RetirementDate,Date of Retirement,Textbox,4,False,Alnum,1,150,True,False,True
2896,1126,PostingOfficeName,Posting office Name at the time of Retirement,Textbox,5,False,Alnum,1,150,True,False,True
2897,1126,PPONumber,PPO Number (if any),Textbox,6,False,Alnum,1,150,True,False,True
2898,1127,ContactAddress,Contact Address of Complainant,Textbox,1,True,Alnum,1,150,True,False,True
2899,1127,ContactNumber,Contact Number,Textbox,2,True,Alnum,1,150,True,False,True
2900,1127,EmailId,Email ID,Textbox,3,False,Alnum,1,150,True,False,True
2901,1127,PostAppliedFor,Post Applied For,Textbox,4,False,Alnum,1,150,True,False,True
2902,1127,AdvtNo,Advt. Number,Textbox,5,False,Alnum,1,150,True,False,True
2903,1128,ContactAddress,Contact Address of Complainant,Textbox,1,True,Alnum,1,150,True,False,True
2904,1128,ContactNumber,Contact Number,Textbox,2,True,Alnum,1,150,True,False,True
2905,1128,EmailId,Email ID,Textbox,3,False,Alnum,1,150,True,False,True
2906,1129,ContactAddress,Contact Address of Complainant,Textbox,1,True,Alnum,1,150,True,False,True
