id,categoryCodeFrom,categoryCodeTo,fromOrg,toOrg,orgLevel,canClose,isActive,dependentOn
39909,16541,16541,ES003,ES004,5,N,Y,
39910,16542,16542,DHRES,ICMR1,1,N,Y,
39911,16542,16542,ICMR1,ADMI3,2,N,Y,
39912,16542,16542,ADMI3,APES1,3,Y,Y,
39913,16542,16542,APES1,ES003,4,N,Y,
39914,16542,16542,ES003,ES004,5,N,Y,
39915,16543,16543,DHRES,ICMR1,1,N,Y,
39916,16543,16543,ICMR1,ADMI3,2,N,Y,
39917,16543,16543,ADMI3,APES1,3,Y,Y,
39918,16543,16543,APES1,ES003,4,N,Y,
39919,16543,16543,ES003,ES004,5,N,Y,
39920,16547,16547,DHRES,ICMR1,1,N,Y,
39921,16547,16547,ICMR1,ADMI3,2,N,Y,
39922,16547,16547,ADMI3,APES1,3,Y,Y,
39923,16547,16547,APES1,ES003,4,N,Y,
39924,16547,16547,ES003,ES004,5,N,Y,
39925,16408,16408,DHRES,ICMR1,1,N,Y,
39926,16408,16408,ICMR1,ADMI3,2,N,Y,
39927,16408,16408,ADMI3,APES1,3,Y,Y,
39928,16408,16408,APES1,ADMI4,4,N,Y,
39929,16548,16548,DHRES,ICMR1,1,N,Y,
39930,16548,16548,ICMR1,ADMI3,2,N,Y,
39931,16548,16548,ADMI3,APES1,3,Y,Y,
39932,16548,16548,APES1,ADMI4,4,N,Y,
39933,16549,16549,DHRES,ICMR1,1,N,Y,
39934,16549,16549,ICMR1,ADMI3,2,N,Y,
39935,16549,16549,ADMI3,APES1,3,Y,Y,
39936,16549,16549,APES1,ADMI4,4,N,Y,
39937,16550,16550,DHRES,ICMR1,1,N,Y,
39938,16550,16550,ICMR1,ADMI3,2,N,Y,
39939,16550,16550,ADMI3,APES1,3,Y,Y,
39940,16550,16550,APES1,ADMI4,4,N,Y,
39941,16409,16409,DHRES,ICMR1,1,N,Y,
39942,16409,16409,ICMR1,ADMI3,2,N,Y,
39943,16409,16409,ADMI3,APES1,3,Y,Y,
39944,16409,16409,APES1,PS060,4,N,Y,
39945,16410,16410,DHRES,ICMR1,1,N,Y,
39946,16410,16410,ICMR1,ADMI3,2,N,Y,
39947,16410,16410,ADMI3,APES1,3,Y,Y,
39948,16410,16410,APES1,PS060,4,N,Y,
39949,16411,16411,DHRES,ICMR1,1,N,Y,
39950,16411,16411,ICMR1,ADMI3,2,N,Y,
39951,16411,16411,ADMI3,APES1,3,Y,Y,
39952,16411,16411,APES1,PS060,4,N,Y,
39953,16551,16551,DHRES,ICMR1,1,N,Y,
39954,16551,16551,ICMR1,ADMI3,2,N,Y,
39955,16551,16551,ADMI3,APES1,3,Y,Y,
39956,16551,16551,APES1,PS060,4,N,Y,
39957,16412,16412,DHRES,ICMR1,1,N,Y,
39958,16412,16412,ICMR1,CELL1,2,N,Y,
39959,16412,16412,CELL1,CELL2,3,Y,Y,
39960,16413,16413,DHRES,ICMR1,1,N,Y,
39961,16413,16413,ICMR1,CELL1,2,N,Y,
39962,16413,16413,CELL1,CELL2,3,Y,Y,
39963,16414,16414,DHRES,ICMR1,1,N,Y,
39964,16414,16414,ICMR1,CELL1,2,N,Y,
39965,16414,16414,CELL1,CELL2,3,Y,Y,
39966,16415,16415,DHRES,ICMR1,1,N,Y,
39967,16415,16415,ICMR1,CELL1,2,N,Y,
39968,16415,16415,CELL1,CELL3,3,Y,Y,
39969,22222,22222,DHRES,ICMR1,1,N,Y,
39970,22222,22222,ICMR1,CELL1,2,N,Y,
39971,22222,22222,CELL1,CELL3,3,Y,Y,
39972,16565,16565,DHRES,ICMR1,1,N,Y,
39973,16565,16565,ICMR1,CELL1,2,N,Y,
39974,16565,16565,CELL1,CELL4,3,Y,Y,
39975,16565,16565,CELL4,CELL5,4,N,Y,
39976,22223,22223,DHRES,ICMR1,1,N,Y,
39977,22223,22223,ICMR1,CELL1,2,N,Y,
39978,22223,22223,CELL1,CELL4,3,Y,Y,
39979,22223,22223,CELL4,CELL5,4,N,Y,
39980,16450,16450,DHRES,ICMR1,1,N,Y,
39981,16450,16450,ICMR1,CELL1,2,N,Y,
39982,16450,16450,CELL1,CELL6,3,Y,Y,
39983,16450,16450,CELL6,CELL7,4,N,Y,
39984,16451,16451,DHRES,ICMR1,1,N,Y,
39985,16451,16451,ICMR1,CELL1,2,N,Y,
39986,16451,16451,CELL1,CELL6,3,Y,Y,
39987,16451,16451,CELL6,CELL7,4,N,Y,
39988,16448,16448,DHRES,ICMR1,1,N,Y,
39989,16448,16448,ICMR1,ITR03,2,N,Y,
39990,16449,16449,DHRES,ICMR1,1,N,Y,
39991,16449,16449,ICMR1,ITR03,2,N,Y,
39992,16446,16446,DHRES,ICMR1,1,N,Y,
39993,16446,16446,ICMR1,MDMS1,2,N,Y,
39994,16446,16446,MDMS1,MDMS2,3,Y,Y,
39995,16447,16447,DHRES,ICMR1,1,N,Y,
39996,16447,16447,ICMR1,MDMS1,2,N,Y,
39997,16447,16447,MDMS1,MDMS2,3,Y,Y,
39998,16442,16442,DHRES,ICMR1,1,N,Y,
39999,16442,16442,ICMR1,CPC02,2,N,Y,
40000,16442,16442,CPC02,CPC03,3,Y,Y,
40001,16442,16442,CPC03,CPC04,4,N,Y,
40002,16443,16443,DHRES,ICMR1,1,N,Y,
40003,16443,16443,ICMR1,CPC02,2,N,Y,
40004,16443,16443,CPC02,CPC03,3,Y,Y,
40005,16443,16443,CPC03,CPC04,4,N,Y,
40006,16438,16438,DHRES,ICMR1,1,N,Y,
40007,16438,16438,ICMR1,SBHS1,2,N,Y,
40008,16439,16439,DHRES,ICMR1,1,N,Y,
40009,16439,16439,ICMR1,SBHS1,2,N,Y,
40010,16558,16558,DHRES,ICMR1,1,N,Y,
40011,16558,16558,ICMR1,SBHS1,2,N,Y,
40012,16436,16436,DHRES,ICMR1,1,N,Y,
40013,16436,16436,ICMR1,BMI01,2,N,Y,
40014,16436,16436,BMI01,BMI02,3,Y,Y,
40015,16436,16436,BMI02,BMI03,4,N,Y,
40016,16437,16437,DHRES,ICMR1,1,N,Y,
40017,16437,16437,ICMR1,BMI01,2,N,Y,
40018,16437,16437,BMI01,BMI02,3,Y,Y,
40019,16437,16437,BMI02,BMI03,4,N,Y,
40020,16434,16434,DHRES,ICMR1,1,Y,Y,
40021,16434,16434,ICMR1,PC002,2,N,Y,
40022,16434,16434,PC002,PC003,3,Y,Y,
40023,16435,16435,DHRES,ICMR1,1,Y,Y,
40024,16435,16435,ICMR1,PC002,2,N,Y,
40025,16435,16435,PC002,PC003,3,Y,Y,
40026,16556,16556,DHRES,ICMR1,1,Y,Y,
40027,16556,16556,ICMR1,PC002,2,N,Y,
40028,16556,16556,PC002,PC003,3,Y,Y,
40029,16429,16429,DHRES,ICMR1,1,N,Y,
40030,16429,16429,ICMR1,BMS01,2,N,Y,
40031,16429,16429,BMS01,BMS02,3,Y,Y,
40032,16429,16429,BMS02,BMI03,4,N,Y,
40033,16429,16429,BMI03,BMS03,5,N,Y,
40034,16430,16430,DHRES,ICMR1,1,N,Y,
40035,16430,16430,ICMR1,BMS01,2,N,Y,
40036,16430,16430,BMS01,BMS02,3,Y,Y,
40037,16430,16430,BMS02,BMI03,4,N,Y,
40038,16430,16430,BMI03,BMS03,5,N,Y,
40039,16554,16554,DHRES,ICMR1,1,N,Y,
40040,16554,16554,ICMR1,BMS01,2,N,Y,
40041,16554,16554,BMS01,BMS02,3,Y,Y,
40042,16554,16554,BMS02,BMI03,4,N,Y,
40043,16554,16554,BMI03,BMS03,5,N,Y,
40044,16555,16555,DHRES,ICMR1,1,N,Y,
40045,16555,16555,ICMR1,BMS01,2,N,Y,
40046,16555,16555,BMS01,BMS02,3,Y,Y,
40047,16555,16555,BMS02,BMI03,4,N,Y,
40048,16555,16555,BMI03,BMS03,5,N,Y,
40049,16419,16419,DHRES,ICMR1,1,N,Y,
40050,16419,16419,ICMR1,NCD05,2,N,Y,
40051,16419,16419,NCD05,NCD06,3,Y,Y,
40052,16419,16419,NCD06,NCD07,4,N,Y,
40053,16419,16419,NCD07,NCD08,5,N,Y,
40054,16420,16420,DHRES,ICMR1,1,N,Y,
40055,16420,16420,ICMR1,NCD05,2,N,Y,
40056,16420,16420,NCD05,NCD06,3,Y,Y,
40057,16420,16420,NCD06,NCD07,4,N,Y,
40058,16420,16420,NCD07,NCD08,5,N,Y,
40059,16421,16421,DHRES,ICMR1,1,N,Y,
40060,16421,16421,ICMR1,NCD05,2,N,Y,
40061,16421,16421,NCD05,NCD06,3,Y,Y,
40062,16421,16421,NCD06,NCD07,4,N,Y,
40063,16421,16421,NCD07,NCD08,5,N,Y,
40064,16422,16422,DHRES,ICMR1,1,N,Y,
40065,16422,16422,ICMR1,NCD05,2,N,Y,
40066,16422,16422,NCD05,NCD06,3,Y,Y,
40067,16422,16422,NCD06,NCD07,4,N,Y,
40068,16422,16422,NCD07,NCD08,5,N,Y,
40069,16423,16423,DHRES,ICMR1,1,N,Y,
40070,16423,16423,ICMR1,NCD05,2,N,Y,
40071,16423,16423,NCD05,NCD06,3,Y,Y,
40072,16423,16423,NCD06,NCD07,4,N,Y,
40073,16423,16423,NCD07,NCD08,5,N,Y,
40074,16424,16424,DHRES,ICMR1,1,N,Y,
40075,16424,16424,ICMR1,NCD05,2,N,Y,
40076,16424,16424,NCD05,NCD06,3,Y,Y,
40077,16424,16424,NCD06,NCD07,4,N,Y,
40078,16424,16424,NCD07,NCD08,5,N,Y,
40079,16416,16416,DHRES,ICMR1,1,N,Y,
40080,16416,16416,ICMR1,ECD01,2,N,Y,
40081,16416,16416,ECD01,ECD02,3,Y,Y,
40082,16416,16416,ECD02,ECD06,4,N,Y,
40083,16416,16416,ECD06,ECD07,5,N,Y,
40084,16417,16417,DHRES,ICMR1,1,N,Y,
40085,16417,16417,ICMR1,ECD01,2,N,Y,
40086,16417,16417,ECD01,ECD02,3,Y,Y,
40087,16417,16417,ECD02,ECD06,4,N,Y,
40088,16417,16417,ECD06,ECD07,5,N,Y,
40089,16418,16418,DHRES,ICMR1,1,N,Y,
40090,16418,16418,ICMR1,ECD01,2,N,Y,
40091,16418,16418,ECD01,ECD02,3,Y,Y,
40092,16418,16418,ECD02,ECD06,4,N,Y,
40093,16418,16418,ECD06,ECD07,5,N,Y,
40094,16552,16552,DHRES,ICMR1,1,N,Y,
40095,16552,16552,ICMR1,ECD01,2,N,Y,
40096,16552,16552,ECD01,ECD02,3,Y,Y,
40097,16552,16552,ECD02,ECD06,4,N,Y,
40098,16552,16552,ECD06,ECD07,5,N,Y,
40099,16553,16553,DHRES,ICMR1,1,N,Y,
40100,16553,16553,ICMR1,ECD01,2,N,Y,
40101,16553,16553,ECD01,ECD02,3,Y,Y,
40102,16553,16553,ECD02,ECD06,4,N,Y,
40103,16553,16553,ECD06,ECD07,5,N,Y,
40104,16359,16359,DHRES,ICMR1,1,N,Y,
40105,16359,16359,ICMR1,BMHR1,2,N,Y,
40106,16359,16359,BMHR1,BMHR2,3,Y,Y,
40107,16360,16360,DHRES,ICMR1,1,N,Y,
40108,16360,16360,ICMR1,BMHR1,2,N,Y,
40109,16360,16360,BMHR1,BMHR2,3,Y,Y,
40110,16361,16361,DHRES,ICMR1,1,N,Y,
40111,16361,16361,ICMR1,BMHR1,2,N,Y,
40112,16361,16361,BMHR1,BMHR2,3,Y,Y,
40113,16526,16526,DHRES,ICMR1,1,N,Y,
40114,16526,16526,ICMR1,BMHR1,2,N,Y,
40115,16526,16526,BMHR1,BMHR2,3,Y,Y,
40116,16527,16527,DHRES,ICMR1,1,N,Y,
40117,16527,16527,ICMR1,BMHR1,2,N,Y,
40118,16527,16527,BMHR1,BMHR2,3,Y,Y,
40119,16528,16528,DHRES,ICMR1,1,N,Y,
40120,16528,16528,ICMR1,BMHR1,2,N,Y,
40121,16528,16528,BMHR1,BMHR2,3,Y,Y,
40122,16688,16688,DHRES,DHR06,1,N,Y,
40123,16688,16688,DHR06,DHR41,2,Y,Y,
40124,16460,16460,DHRES,ICMR1,1,N,Y,
40125,16460,16460,ICMR1,ICMR2,2,N,Y,
40126,16460,16460,ICMR2,NICE1,3,Y,Y,
40127,16461,16461,DHRES,ICMR1,1,N,Y,
40128,16461,16461,ICMR1,ICMR2,2,N,Y,
40129,16461,16461,ICMR2,NICE1,3,Y,Y,
40130,16574,16574,DHRES,ICMR1,1,N,Y,
40131,16574,16574,ICMR1,ICMR2,2,N,Y,
40132,16574,16574,ICMR2,NICE1,3,Y,Y,
40133,22232,22232,DHRES,ICMR1,1,N,Y,
40134,22232,22232,ICMR1,ICMR2,2,N,Y,
40135,22232,22232,ICMR2,NICE1,3,Y,Y,
40136,22233,22233,DHRES,ICMR1,1,N,Y,
40137,22233,22233,ICMR1,ICMR2,2,N,Y,
40138,22233,22233,ICMR2,NICE1,3,Y,Y,
40139,16488,16488,DHRES,ICMR1,1,N,Y,
40140,16488,16488,ICMR1,ICMR3,2,N,Y,
40141,16488,16488,ICMR3,NIV01,3,Y,Y,
40142,16489,16489,DHRES,ICMR1,1,N,Y,
40143,16489,16489,ICMR1,ICMR3,2,N,Y,
40144,16489,16489,ICMR3,NIV01,3,Y,Y,
40145,16504,16504,DHRES,ICMR1,1,N,Y,
40146,16504,16504,ICMR1,ICMR3,2,N,Y,
40147,16504,16504,ICMR3,NIV01,3,Y,Y,
40148,16588,16588,DHRES,ICMR1,1,N,Y,
40149,16588,16588,ICMR1,ICMR3,2,N,Y,
40150,16588,16588,ICMR3,NIV01,3,Y,Y,
40151,22260,22260,DHRES,ICMR1,1,N,Y,
40152,22260,22260,ICMR1,ICMR3,2,N,Y,
40153,22260,22260,ICMR3,NIV01,3,Y,Y,
40154,22261,22261,DHRES,ICMR1,1,N,Y,
40155,22261,22261,ICMR1,ICMR3,2,N,Y,
40156,22261,22261,ICMR3,NIV01,3,Y,Y,
40157,16470,16470,DHRES,ICMR1,1,N,Y,
40158,16470,16470,ICMR1,ICMR4,2,N,Y,
40159,16470,16470,ICMR4,NIMR2,3,Y,Y,
40160,16471,16471,DHRES,ICMR1,1,N,Y,
40161,16471,16471,ICMR1,ICMR4,2,N,Y,
40162,16471,16471,ICMR4,NIMR2,3,Y,Y,
40163,16505,16505,DHRES,ICMR1,1,N,Y,
40164,16505,16505,ICMR1,ICMR4,2,N,Y,
40165,16505,16505,ICMR4,NIMR2,3,Y,Y,
40166,16579,16579,DHRES,ICMR1,1,N,Y,
40167,16579,16579,ICMR1,ICMR4,2,N,Y,
40168,16579,16579,ICMR4,NIMR2,3,Y,Y,
40169,22242,22242,DHRES,ICMR1,1,N,Y,
40170,22242,22242,ICMR1,ICMR4,2,N,Y,
40171,22242,22242,ICMR4,NIMR2,3,Y,Y,
40172,22243,22243,DHRES,ICMR1,1,N,Y,
40173,22243,22243,ICMR1,ICMR4,2,N,Y,
40174,22243,22243,ICMR4,NIMR2,3,Y,Y,
40175,16502,16502,DHRES,ICMR1,1,N,Y,
40176,16502,16502,ICMR1,ICMR5,2,N,Y,
40177,16502,16502,ICMR5,VCRC2,3,Y,Y,
40178,16503,16503,DHRES,ICMR1,1,N,Y,
40179,16503,16503,ICMR1,ICMR5,2,N,Y,
40180,16503,16503,ICMR5,VCRC2,3,Y,Y,
40181,16506,16506,DHRES,ICMR1,1,N,Y,
40182,16506,16506,ICMR1,ICMR5,2,N,Y,
40183,16506,16506,ICMR5,VCRC2,3,Y,Y,
40184,16595,16595,DHRES,ICMR1,1,N,Y,
40185,16595,16595,ICMR1,ICMR5,2,N,Y,
40186,16595,16595,ICMR5,VCRC2,3,Y,Y,
40187,22274,22274,DHRES,ICMR1,1,N,Y,
40188,22274,22274,ICMR1,ICMR5,2,N,Y,
40189,22274,22274,ICMR5,VCRC2,3,Y,Y,
40190,22275,22275,DHRES,ICMR1,1,N,Y,
40191,22275,22275,ICMR1,ICMR5,2,N,Y,
40192,22275,22275,ICMR5,VCRC2,3,Y,Y,
40193,16500,16500,DHRES,ICMR1,1,N,Y,
40194,16501,16501,DHRES,ICMR1,1,N,Y,
40195,16594,16594,DHRES,ICMR1,1,N,Y,
40196,22272,22272,DHRES,ICMR1,1,N,Y,
40197,22273,22273,DHRES,ICMR1,1,N,Y,
40198,16464,16464,DHRES,ICMR1,1,N,Y,
40199,16464,16464,ICMR1,NIE01,2,N,Y,
40200,16464,16464,NIE01,NIE02,3,Y,Y,
40201,16465,16465,DHRES,ICMR1,1,N,Y,
40202,16465,16465,ICMR1,NIE01,2,N,Y,
40203,16465,16465,NIE01,NIE02,3,Y,Y,
40204,16576,16576,DHRES,ICMR1,1,N,Y,
40205,16576,16576,ICMR1,NIE01,2,N,Y,
40206,16576,16576,NIE01,NIE02,3,Y,Y,
40207,22236,22236,DHRES,ICMR1,1,N,Y,
40208,22236,22236,ICMR1,NIE01,2,N,Y,
40209,22236,22236,NIE01,NIE02,3,Y,Y,
40210,22237,22237,DHRES,ICMR1,1,N,Y,
40211,22237,22237,ICMR1,NIE01,2,N,Y,
40212,22237,22237,NIE01,NIE02,3,Y,Y,
40213,16456,16456,DHRES,ICMR1,1,N,Y,
40214,16456,16456,ICMR1,NARI2,2,N,Y,
40215,16456,16456,NARI2,NARI3,3,Y,Y,
40216,16457,16457,DHRES,ICMR1,1,N,Y,
40217,16457,16457,ICMR1,NARI2,2,N,Y,
40218,16457,16457,NARI2,NARI3,3,Y,Y,
40219,16507,16507,DHRES,ICMR1,1,N,Y,
40220,16507,16507,ICMR1,NARI2,2,N,Y,
40221,16507,16507,NARI2,NARI3,3,Y,Y,
40222,16572,16572,DHRES,ICMR1,1,N,Y,
40223,16572,16572,ICMR1,NARI2,2,N,Y,
40224,16572,16572,NARI2,NARI3,3,Y,Y,
40225,22228,22228,DHRES,ICMR1,1,N,Y,
40226,22228,22228,ICMR1,NARI2,2,N,Y,
40227,22228,22228,NARI2,NARI3,3,Y,Y,
40228,22229,22229,DHRES,ICMR1,1,N,Y,
40229,22229,22229,ICMR1,NARI2,2,N,Y,
40230,22229,22229,NARI2,NARI3,3,Y,Y,
40231,16492,16492,DHRES,ICMR1,1,N,Y,
40232,16492,16492,ICMR1,ICMR7,2,N,Y,
40233,16492,16492,ICMR7,RMRC7,3,Y,Y,
40234,16493,16493,DHRES,ICMR1,1,N,Y,
40235,16493,16493,ICMR1,ICMR7,2,N,Y,
40236,16493,16493,ICMR7,RMRC7,3,Y,Y,
40237,16590,16590,DHRES,ICMR1,1,N,Y,
40238,16590,16590,ICMR1,ICMR7,2,N,Y,
40239,16590,16590,ICMR7,RMRC7,3,Y,Y,
40240,22264,22264,DHRES,ICMR1,1,N,Y,
40241,22264,22264,ICMR1,ICMR7,2,N,Y,
40242,22264,22264,ICMR7,RMRC7,3,Y,Y,
40243,22265,22265,DHRES,ICMR1,1,N,Y,
40244,22265,22265,ICMR1,ICMR7,2,N,Y,
40245,22265,22265,ICMR7,RMRC7,3,Y,Y,
40246,16494,16494,DHRES,ICMR1,1,N,Y,
40247,16494,16494,ICMR1,ICMR8,2,N,Y,
40248,16494,16494,ICMR8,RMRC4,3,Y,Y,
40249,16495,16495,DHRES,ICMR1,1,N,Y,
40250,16495,16495,ICMR1,ICMR8,2,N,Y,
40251,16495,16495,ICMR8,RMRC4,3,Y,Y,
40252,16591,16591,DHRES,ICMR1,1,N,Y,
40253,16591,16591,ICMR1,ICMR8,2,N,Y,
40254,16591,16591,ICMR8,RMRC4,3,Y,Y,
40255,22266,22266,DHRES,ICMR1,1,N,Y,
40256,22266,22266,ICMR1,ICMR8,2,N,Y,
40257,22266,22266,ICMR8,RMRC4,3,Y,Y,
40258,22267,22267,DHRES,ICMR1,1,N,Y,
40259,22267,22267,ICMR1,ICMR8,2,N,Y,
40260,22267,22267,ICMR8,RMRC4,3,Y,Y,
40261,16484,16484,DHRES,ICMR1,1,N,Y,
40262,16484,16484,ICMR1,NIRT2,2,N,Y,
40263,16484,16484,NIRT2,NIRT4,3,Y,Y,
40264,16485,16485,DHRES,ICMR1,1,N,Y,
40265,16485,16485,ICMR1,NIRT2,2,N,Y,
40266,16485,16485,NIRT2,NIRT4,3,Y,Y,
40267,16508,16508,DHRES,ICMR1,1,N,Y,
40268,16508,16508,ICMR1,NIRT2,2,N,Y,
40269,16508,16508,NIRT2,NIRT4,3,Y,Y,
40270,16586,16586,DHRES,ICMR1,1,N,Y,
40271,16586,16586,ICMR1,NIRT2,2,N,Y,
40272,16586,16586,NIRT2,NIRT4,3,Y,Y,
40273,22256,22256,DHRES,ICMR1,1,N,Y,
40274,22256,22256,ICMR1,NIRT2,2,N,Y,
40275,22256,22256,NIRT2,NIRT4,3,Y,Y,
40276,22257,22257,DHRES,ICMR1,1,N,Y,
40277,22257,22257,ICMR1,NIRT2,2,N,Y,
40278,22257,22257,NIRT2,NIRT4,3,Y,Y,
40279,16490,16490,DHRES,ICMR1,1,N,Y,
40280,16490,16490,ICMR1,NJIL1,2,N,Y,
40281,16490,16490,NJIL1,NJIL2,3,Y,Y,
40282,16491,16491,DHRES,ICMR1,1,N,Y,
40283,16491,16491,ICMR1,NJIL1,2,N,Y,
40284,16491,16491,NJIL1,NJIL2,3,Y,Y,
40285,16509,16509,DHRES,ICMR1,1,N,Y,
40286,16509,16509,ICMR1,NJIL1,2,N,Y,
40287,16509,16509,NJIL1,NJIL2,3,Y,Y,
40288,16510,16510,DHRES,ICMR1,1,N,Y,
40289,16510,16510,ICMR1,NJIL1,2,N,Y,
40290,16510,16510,NJIL1,NJIL2,3,Y,Y,
40291,16589,16589,DHRES,ICMR1,1,N,Y,
40292,16589,16589,ICMR1,NJIL1,2,N,Y,
40293,16589,16589,NJIL1,NJIL2,3,Y,Y,
40294,22262,22262,DHRES,ICMR1,1,N,Y,
40295,22262,22262,ICMR1,NJIL1,2,N,Y,
40296,22262,22262,NJIL1,NJIL2,3,Y,Y,
40297,22263,22263,DHRES,ICMR1,1,N,Y,
40298,22263,22263,ICMR1,NJIL1,2,N,Y,
40299,22263,22263,NJIL1,NJIL2,3,Y,Y,
40300,16472,16472,DHRES,ICMR1,1,N,Y,
40301,16472,16472,ICMR1,NIMS2,2,N,Y,
40302,16472,16472,NIMS2,NIMS3,3,Y,Y,
40303,16473,16473,DHRES,ICMR1,1,N,Y,
40304,16473,16473,ICMR1,NIMS2,2,N,Y,
40305,16473,16473,NIMS2,NIMS3,3,Y,Y,
40306,16580,16580,DHRES,ICMR1,1,N,Y,
40307,16580,16580,ICMR1,NIMS2,2,N,Y,
40308,16580,16580,NIMS2,NIMS3,3,Y,Y,
40309,22244,22244,DHRES,ICMR1,1,N,Y,
40310,22244,22244,ICMR1,NIMS2,2,N,Y,
40311,22244,22244,NIMS2,NIMS3,3,Y,Y,
40312,22245,22245,DHRES,ICMR1,1,N,Y,
40313,22245,22245,ICMR1,NIMS2,2,N,Y,
40314,22245,22245,NIMS2,NIMS3,3,Y,Y,
40315,16486,16486,DHRES,ICMR1,1,N,Y,
40316,16486,16486,ICMR1,ICMR9,2,N,Y,
40317,16486,16486,ICMR9,NIRT3,3,Y,Y,
40318,16487,16487,DHRES,ICMR1,1,N,Y,
40319,16487,16487,ICMR1,ICMR9,2,N,Y,
40320,16487,16487,ICMR9,NIRT3,3,Y,Y,
40321,16511,16511,DHRES,ICMR1,1,N,Y,
40322,16511,16511,ICMR1,ICMR9,2,N,Y,
40323,16511,16511,ICMR9,NIRT3,3,Y,Y,
40324,16587,16587,DHRES,ICMR1,1,N,Y,
40325,16587,16587,ICMR1,ICMR9,2,N,Y,
40326,16587,16587,ICMR9,NIRT3,3,Y,Y,
40327,22258,22258,DHRES,ICMR1,1,N,Y,
40328,22258,22258,ICMR1,ICMR9,2,N,Y,
40329,22258,22258,ICMR9,NIRT3,3,Y,Y,
40330,22259,22259,DHRES,ICMR1,1,N,Y,
40331,22259,22259,ICMR1,ICMR9,2,N,Y,
40332,22259,22259,ICMR9,NIRT3,3,Y,Y,
40333,16498,16498,DHRES,ICMR1,1,N,Y,
40334,16498,16498,ICMR1,RMRC2,2,N,Y,
40335,16498,16498,RMRC2,RMRC6,3,Y,Y,
40336,16499,16499,DHRES,ICMR1,1,N,Y,
40337,16499,16499,ICMR1,RMRC2,2,N,Y,
40338,16499,16499,RMRC2,RMRC6,3,Y,Y,
40339,16593,16593,DHRES,ICMR1,1,N,Y,
40340,16593,16593,ICMR1,RMRC2,2,N,Y,
40341,16593,16593,RMRC2,RMRC6,3,Y,Y,
40342,22270,22270,DHRES,ICMR1,1,N,Y,
40343,22270,22270,ICMR1,RMRC2,2,N,Y,
40344,22270,22270,RMRC2,RMRC6,3,Y,Y,
40345,22271,22271,DHRES,ICMR1,1,N,Y,
40346,22271,22271,ICMR1,RMRC2,2,N,Y,
40347,22271,22271,RMRC2,RMRC6,3,Y,Y,
40348,16476,16476,DHRES,ICMR1,1,N,Y,
40349,16476,16476,ICMR1,NIOH2,2,N,Y,
40350,16476,16476,NIOH2,NIOH3,3,Y,Y,
40351,16477,16477,DHRES,ICMR1,1,N,Y,
40352,16477,16477,ICMR1,NIOH2,2,N,Y,
40353,16477,16477,NIOH2,NIOH3,3,Y,Y,
40354,16582,16582,DHRES,ICMR1,1,N,Y,
40355,16582,16582,ICMR1,NIOH2,2,N,Y,
40356,16582,16582,NIOH2,NIOH3,3,Y,Y,
40357,22248,22248,DHRES,ICMR1,1,N,Y,
40358,22248,22248,ICMR1,NIOH2,2,N,Y,
40359,22248,22248,NIOH2,NIOH3,3,Y,Y,
40360,22249,22249,DHRES,ICMR1,1,N,Y,
40361,22249,22249,ICMR1,NIOH2,2,N,Y,
40362,22249,22249,NIOH2,NIOH3,3,Y,Y,
40363,16462,16462,DHRES,ICMR1,1,N,Y,
40364,16462,16462,ICMR1,NICP1,2,N,Y,
40365,16462,16462,NICP1,NICP2,3,Y,Y,
40366,16463,16463,DHRES,ICMR1,1,N,Y,
40367,16463,16463,ICMR1,NICP1,2,N,Y,
40368,16463,16463,NICP1,NICP2,3,Y,Y,
40369,16512,16512,DHRES,ICMR1,1,N,Y,
40370,16512,16512,ICMR1,NICP1,2,N,Y,
40371,16512,16512,NICP1,NICP2,3,Y,Y,
40372,16575,16575,DHRES,ICMR1,1,N,Y,
40373,16575,16575,ICMR1,NICP1,2,N,Y,
40374,16575,16575,NICP1,NICP2,3,Y,Y,
40375,22234,22234,DHRES,ICMR1,1,N,Y,
40376,22234,22234,ICMR1,NICP1,2,N,Y,
40377,22234,22234,NICP1,NICP2,3,Y,Y,
40378,22235,22235,DHRES,ICMR1,1,N,Y,
40379,22235,22235,ICMR1,NICP1,2,N,Y,
40380,22235,22235,NICP1,NICP2,3,Y,Y,
40381,16496,16496,DHRES,ICMR1,1,N,Y,
40382,16496,16496,ICMR1,RMRC3,2,N,Y,
40383,16496,16496,RMRC3,RMRC5,3,Y,Y,
40384,16497,16497,DHRES,ICMR1,1,N,Y,
40385,16497,16497,ICMR1,RMRC3,2,N,Y,
40386,16497,16497,RMRC3,RMRC5,3,Y,Y,
40387,16513,16513,DHRES,ICMR1,1,N,Y,
40388,16513,16513,ICMR1,RMRC3,2,N,Y,
40389,16513,16513,RMRC3,RMRC5,3,Y,Y,
40390,16514,16514,DHRES,ICMR1,1,N,Y,
40391,16514,16514,ICMR1,RMRC3,2,N,Y,
40392,16514,16514,RMRC3,RMRC5,3,Y,Y,
40393,16592,16592,DHRES,ICMR1,1,N,Y,
40394,16592,16592,ICMR1,RMRC3,2,N,Y,
40395,16592,16592,RMRC3,RMRC5,3,Y,Y,
40396,22268,22268,DHRES,ICMR1,1,N,Y,
40397,22268,22268,ICMR1,RMRC3,2,N,Y,
40398,22268,22268,RMRC3,RMRC5,3,Y,Y,
40399,22269,22269,DHRES,ICMR1,1,N,Y,
40400,22269,22269,ICMR1,RMRC3,2,N,Y,
