OfficerDetail,OfficerDetail_torg,comment,date_of_action,delay,remarks
SMT MANASI MANOJ PHENE (Deputy General Manager),,,2023-01-27T00:00:00.000+0000,0.0,"महोदय/महोदया, 
हम इस संदर्भ में आपको अवगत कराते हैं कि हमारे बैंक ने ग्राहक से पत्र / ईमेल के माध्यम से संवाद किया है। आपके सुलभ संदर्भ हेतु यहाँ उसकी प्रतिलिपी संलग्न करते है। अतः इस शिकायत को हमारे स्तर से बंद करने की अनुशंसा करते है।
सादर 
Respected Sir/Madam,
We Hereby apprise that our bank has communicated to the customer. The same is attached herewith for your ready reference. Hence, we recommend for closure of the same at our end.
Regards"
,,,2023-01-23T00:00:00.000+0000,,
OSDINS07 (OSD),,,2023-01-25T00:00:00.000+0000,0.0, SUBJECT MATTER DOES NOT PERTAIN TO THIS PORTAL. HENCE MAY BE TAKEN UP WITH THE BANKING PORTAL(FOR IR SECTION). HENCE CLOSED AT OUR END.
OSDBO (OSD),,,2023-01-25T00:00:00.000+0000,0.0,Please examine the grievance at an appropriate level for redressal. Action Taken on the grievance may be intimated to the petitioner and a copy of the reply sent to him be uploaded on CPGRAMS along with ATR.
VIJAY SHANKAR TIWARI (section officer),,,2023-01-27T00:00:00.000+0000,2.0,Please examine the issue and dispose of the grievance after sending a suitable reply to the petitioner. Please upload ATR along with a copy of reply sent to the petitioner on CPGRAMS.
SMT MANASI MANOJ PHENE (Deputy General Manager),,,2023-01-27T00:00:00.000+0000,0.0,"महोदय/महोदया, 
हम इस संदर्भ में आपको अवगत कराते हैं कि हमारे बैंक ने ग्राहक से पत्र / ईमेल के माध्यम से संवाद किया है। आपके सुलभ संदर्भ हेतु यहाँ उसकी प्रतिलिपी संलग्न करते है। अतः इस शिकायत को हमारे स्तर से बंद करने की अनुशंसा करते है।
सादर 
Respected Sir/Madam,
We Hereby apprise that our bank has communicated to the customer. The same is attached herewith for your ready reference. Hence, we recommend for closure of the same at our end.
Regards"
,,,2023-01-23T00:00:00.000+0000,,
OSDINS07 (OSD),,,2023-01-25T00:00:00.000+0000,0.0, SUBJECT MATTER DOES NOT PERTAIN TO THIS PORTAL. HENCE MAY BE TAKEN UP WITH THE BANKING PORTAL(FOR IR SECTION). HENCE CLOSED AT OUR END.
OSDBO (OSD),,,2023-01-25T00:00:00.000+0000,0.0,Please examine the grievance at an appropriate level for redressal. Action Taken on the grievance may be intimated to the petitioner and a copy of the reply sent to him be uploaded on CPGRAMS along with ATR.
VIJAY SHANKAR TIWARI (section officer),,,2023-01-27T00:00:00.000+0000,2.0,Please examine the issue and dispose of the grievance after sending a suitable reply to the petitioner. Please upload ATR along with a copy of reply sent to the petitioner on CPGRAMS.
SMT MANASI MANOJ PHENE (Deputy General Manager),,,2023-01-27T00:00:00.000+0000,0.0,"महोदय/महोदया, 
हम इस संदर्भ में आपको अवगत कराते हैं कि हमारे बैंक ने ग्राहक से पत्र / ईमेल के माध्यम से संवाद किया है। आपके सुलभ संदर्भ हेतु यहाँ उसकी प्रतिलिपी संलग्न करते है। अतः इस शिकायत को हमारे स्तर से बंद करने की अनुशंसा करते है।
सादर 
Respected Sir/Madam,
We Hereby apprise that our bank has communicated to the customer. The same is attached herewith for your ready reference. Hence, we recommend for closure of the same at our end.
Regards"
,,,2023-01-23T00:00:00.000+0000,,
OSDINS07 (OSD),,,2023-01-25T00:00:00.000+0000,0.0, SUBJECT MATTER DOES NOT PERTAIN TO THIS PORTAL. HENCE MAY BE TAKEN UP WITH THE BANKING PORTAL(FOR IR SECTION). HENCE CLOSED AT OUR END.
OSDINS07 (OSD),,"Repeat of sl 2
 of (25-1-2023)",2023-01-25T00:00:00.000+0000,0.0, SUBJECT MATTER DOES NOT PERTAIN TO THIS PORTAL. HENCE MAY BE TAKEN UP WITH THE BANKING PORTAL(FOR IR SECTION). HENCE CLOSED AT OUR END.
OSDBO (OSD),,,2023-01-25T00:00:00.000+0000,0.0,Please examine the grievance at an appropriate level for redressal. Action Taken on the grievance may be intimated to the petitioner and a copy of the reply sent to him be uploaded on CPGRAMS along with ATR.
VIJAY SHANKAR TIWARI (section officer),,,2023-01-27T00:00:00.000+0000,2.0,Please examine the issue and dispose of the grievance after sending a suitable reply to the petitioner. Please upload ATR along with a copy of reply sent to the petitioner on CPGRAMS.
SMT MANASI MANOJ PHENE (Deputy General Manager),,,2023-01-27T00:00:00.000+0000,0.0,"महोदय/महोदया, 
हम इस संदर्भ में आपको अवगत कराते हैं कि हमारे बैंक ने ग्राहक से पत्र / ईमेल के माध्यम से संवाद किया है। आपके सुलभ संदर्भ हेतु यहाँ उसकी प्रतिलिपी संलग्न करते है। अतः इस शिकायत को हमारे स्तर से बंद करने की अनुशंसा करते है।
सादर 
Respected Sir/Madam,
We Hereby apprise that our bank has communicated to the customer. The same is attached herewith for your ready reference. Hence, we recommend for closure of the same at our end.
Regards"
,,,2023-01-23T00:00:00.000+0000,,
OSDINS07 (OSD),,,2023-01-25T00:00:00.000+0000,0.0, SUBJECT MATTER DOES NOT PERTAIN TO THIS PORTAL. HENCE MAY BE TAKEN UP WITH THE BANKING PORTAL(FOR IR SECTION). HENCE CLOSED AT OUR END.
OSDBO (OSD),,,2023-01-25T00:00:00.000+0000,0.0,Please examine the grievance at an appropriate level for redressal. Action Taken on the grievance may be intimated to the petitioner and a copy of the reply sent to him be uploaded on CPGRAMS along with ATR.
VIJAY SHANKAR TIWARI (section officer),,,2023-01-27T00:00:00.000+0000,2.0,Please examine the issue and dispose of the grievance after sending a suitable reply to the petitioner. Please upload ATR along with a copy of reply sent to the petitioner on CPGRAMS.
SMT MANASI MANOJ PHENE (Deputy General Manager),,,2023-01-27T00:00:00.000+0000,0.0,"महोदय/महोदया, 
हम इस संदर्भ में आपको अवगत कराते हैं कि हमारे बैंक ने ग्राहक से पत्र / ईमेल के माध्यम से संवाद किया है। आपके सुलभ संदर्भ हेतु यहाँ उसकी प्रतिलिपी संलग्न करते है। अतः इस शिकायत को हमारे स्तर से बंद करने की अनुशंसा करते है।
सादर 
Respected Sir/Madam,
We Hereby apprise that our bank has communicated to the customer. The same is attached herewith for your ready reference. Hence, we recommend for closure of the same at our end.
Regards"
,,,2023-01-23T00:00:00.000+0000,,
OSDINS07 (OSD),,,2023-01-25T00:00:00.000+0000,0.0, SUBJECT MATTER DOES NOT PERTAIN TO THIS PORTAL. HENCE MAY BE TAKEN UP WITH THE BANKING PORTAL(FOR IR SECTION). HENCE CLOSED AT OUR END.
OSDBO (OSD),,,2023-01-25T00:00:00.000+0000,0.0,Please examine the grievance at an appropriate level for redressal. Action Taken on the grievance may be intimated to the petitioner and a copy of the reply sent to him be uploaded on CPGRAMS along with ATR.
VIJAY SHANKAR TIWARI (section officer),,,2023-01-27T00:00:00.000+0000,2.0,Please examine the issue and dispose of the grievance after sending a suitable reply to the petitioner. Please upload ATR along with a copy of reply sent to the petitioner on CPGRAMS.
SMT MANASI MANOJ PHENE (Deputy General Manager),,,2023-01-27T00:00:00.000+0000,0.0,"महोदय/महोदया, 
हम इस संदर्भ में आपको अवगत कराते हैं कि हमारे बैंक ने ग्राहक से पत्र / ईमेल के माध्यम से संवाद किया है। आपके सुलभ संदर्भ हेतु यहाँ उसकी प्रतिलिपी संलग्न करते है। अतः इस शिकायत को हमारे स्तर से बंद करने की अनुशंसा करते है।
सादर 
Respected Sir/Madam,
We Hereby apprise that our bank has communicated to the customer. The same is attached herewith for your ready reference. Hence, we recommend for closure of the same at our end.
Regards"
,,,2023-01-23T00:00:00.000+0000,,
OSDINS07 (OSD),,,2023-01-25T00:00:00.000+0000,0.0, SUBJECT MATTER DOES NOT PERTAIN TO THIS PORTAL. HENCE MAY BE TAKEN UP WITH THE BANKING PORTAL(FOR IR SECTION). HENCE CLOSED AT OUR END.
OSDBO (OSD),,,2023-01-25T00:00:00.000+0000,0.0,Please examine the grievance at an appropriate level for redressal. Action Taken on the grievance may be intimated to the petitioner and a copy of the reply sent to him be uploaded on CPGRAMS along with ATR.
VIJAY SHANKAR TIWARI (section officer),,,2023-01-27T00:00:00.000+0000,2.0,Please examine the issue and dispose of the grievance after sending a suitable reply to the petitioner. Please upload ATR along with a copy of reply sent to the petitioner on CPGRAMS.
SMT MANASI MANOJ PHENE (Deputy General Manager),,,2023-01-27T00:00:00.000+0000,0.0,"महोदय/महोदया, 
हम इस संदर्भ में आपको अवगत कराते हैं कि हमारे बैंक ने ग्राहक से पत्र / ईमेल के माध्यम से संवाद किया है। आपके सुलभ संदर्भ हेतु यहाँ उसकी प्रतिलिपी संलग्न करते है। अतः इस शिकायत को हमारे स्तर से बंद करने की अनुशंसा करते है।
सादर 
Respected Sir/Madam,
We Hereby apprise that our bank has communicated to the customer. The same is attached herewith for your ready reference. Hence, we recommend for closure of the same at our end.
Regards"
,,,2023-01-23T00:00:00.000+0000,,
OSDINS07 (OSD),,,2023-01-25T00:00:00.000+0000,0.0, SUBJECT MATTER DOES NOT PERTAIN TO THIS PORTAL. HENCE MAY BE TAKEN UP WITH THE BANKING PORTAL(FOR IR SECTION). HENCE CLOSED AT OUR END.
OSDBO (OSD),,,2023-01-25T00:00:00.000+0000,0.0,Please examine the grievance at an appropriate level for redressal. Action Taken on the grievance may be intimated to the petitioner and a copy of the reply sent to him be uploaded on CPGRAMS along with ATR.
VIJAY SHANKAR TIWARI (section officer),,,2023-01-27T00:00:00.000+0000,2.0,Please examine the issue and dispose of the grievance after sending a suitable reply to the petitioner. Please upload ATR along with a copy of reply sent to the petitioner on CPGRAMS.
SMT MANASI MANOJ PHENE (Deputy General Manager),,,2023-01-27T00:00:00.000+0000,0.0,"महोदय/महोदया, 
हम इस संदर्भ में आपको अवगत कराते हैं कि हमारे बैंक ने ग्राहक से पत्र / ईमेल के माध्यम से संवाद किया है। आपके सुलभ संदर्भ हेतु यहाँ उसकी प्रतिलिपी संलग्न करते है। अतः इस शिकायत को हमारे स्तर से बंद करने की अनुशंसा करते है।
सादर 
Respected Sir/Madam,
We Hereby apprise that our bank has communicated to the customer. The same is attached herewith for your ready reference. Hence, we recommend for closure of the same at our end.
Regards"
,,,2023-01-23T00:00:00.000+0000,,
OSDINS07 (OSD),,,2023-01-25T00:00:00.000+0000,0.0, SUBJECT MATTER DOES NOT PERTAIN TO THIS PORTAL. HENCE MAY BE TAKEN UP WITH THE BANKING PORTAL(FOR IR SECTION). HENCE CLOSED AT OUR END.
OSDINS07 (OSD),,"Repeat of sl 2
 of (25-1-2023)",2023-01-25T00:00:00.000+0000,0.0, SUBJECT MATTER DOES NOT PERTAIN TO THIS PORTAL. HENCE MAY BE TAKEN UP WITH THE BANKING PORTAL(FOR IR SECTION). HENCE CLOSED AT OUR END.
OSDBO (OSD),,,2023-01-25T00:00:00.000+0000,0.0,Please examine the grievance at an appropriate level for redressal. Action Taken on the grievance may be intimated to the petitioner and a copy of the reply sent to him be uploaded on CPGRAMS along with ATR.
VIJAY SHANKAR TIWARI (section officer),,,2023-01-27T00:00:00.000+0000,2.0,Please examine the issue and dispose of the grievance after sending a suitable reply to the petitioner. Please upload ATR along with a copy of reply sent to the petitioner on CPGRAMS.
SMT MANASI MANOJ PHENE (Deputy General Manager),,,2023-01-27T00:00:00.000+0000,0.0,"महोदय/महोदया, 
हम इस संदर्भ में आपको अवगत कराते हैं कि हमारे बैंक ने ग्राहक से पत्र / ईमेल के माध्यम से संवाद किया है। आपके सुलभ संदर्भ हेतु यहाँ उसकी प्रतिलिपी संलग्न करते है। अतः इस शिकायत को हमारे स्तर से बंद करने की अनुशंसा करते है।
सादर 
Respected Sir/Madam,
We Hereby apprise that our bank has communicated to the customer. The same is attached herewith for your ready reference. Hence, we recommend for closure of the same at our end.
Regards"
,,,2023-01-23T00:00:00.000+0000,,
OSDINS07 (OSD),,,2023-01-25T00:00:00.000+0000,0.0, SUBJECT MATTER DOES NOT PERTAIN TO THIS PORTAL. HENCE MAY BE TAKEN UP WITH THE BANKING PORTAL(FOR IR SECTION). HENCE CLOSED AT OUR END.
OSDINS07 (OSD),,"Repeat of sl 2
 of (25-1-2023)",2023-01-25T00:00:00.000+0000,0.0, SUBJECT MATTER DOES NOT PERTAIN TO THIS PORTAL. HENCE MAY BE TAKEN UP WITH THE BANKING PORTAL(FOR IR SECTION). HENCE CLOSED AT OUR END.
OSDBO (OSD),,,2023-01-25T00:00:00.000+0000,0.0,Please examine the grievance at an appropriate level for redressal. Action Taken on the grievance may be intimated to the petitioner and a copy of the reply sent to him be uploaded on CPGRAMS along with ATR.
VIJAY SHANKAR TIWARI (section officer),,,2023-01-27T00:00:00.000+0000,2.0,Please examine the issue and dispose of the grievance after sending a suitable reply to the petitioner. Please upload ATR along with a copy of reply sent to the petitioner on CPGRAMS.
SMT MANASI MANOJ PHENE (Deputy General Manager),,,2023-01-27T00:00:00.000+0000,0.0,"महोदय/महोदया, 
हम इस संदर्भ में आपको अवगत कराते हैं कि हमारे बैंक ने ग्राहक से पत्र / ईमेल के माध्यम से संवाद किया है। आपके सुलभ संदर्भ हेतु यहाँ उसकी प्रतिलिपी संलग्न करते है। अतः इस शिकायत को हमारे स्तर से बंद करने की अनुशंसा करते है।
सादर 
Respected Sir/Madam,
We Hereby apprise that our bank has communicated to the customer. The same is attached herewith for your ready reference. Hence, we recommend for closure of the same at our end.
Regards"
,,,2023-01-23T00:00:00.000+0000,,
OSDINS07 (OSD),,,2023-01-25T00:00:00.000+0000,0.0, SUBJECT MATTER DOES NOT PERTAIN TO THIS PORTAL. HENCE MAY BE TAKEN UP WITH THE BANKING PORTAL(FOR IR SECTION). HENCE CLOSED AT OUR END.
OSDBO (OSD),,,2023-01-25T00:00:00.000+0000,0.0,Please examine the grievance at an appropriate level for redressal. Action Taken on the grievance may be intimated to the petitioner and a copy of the reply sent to him be uploaded on CPGRAMS along with ATR.
VIJAY SHANKAR TIWARI (section officer),,,2023-01-27T00:00:00.000+0000,2.0,Please examine the issue and dispose of the grievance after sending a suitable reply to the petitioner. Please upload ATR along with a copy of reply sent to the petitioner on CPGRAMS.
SMT MANASI MANOJ PHENE (Deputy General Manager),,,2023-01-27T00:00:00.000+0000,0.0,"महोदय/महोदया, 
हम इस संदर्भ में आपको अवगत कराते हैं कि हमारे बैंक ने ग्राहक से पत्र / ईमेल के माध्यम से संवाद किया है। आपके सुलभ संदर्भ हेतु यहाँ उसकी प्रतिलिपी संलग्न करते है। अतः इस शिकायत को हमारे स्तर से बंद करने की अनुशंसा करते है।
सादर 
Respected Sir/Madam,
We Hereby apprise that our bank has communicated to the customer. The same is attached herewith for your ready reference. Hence, we recommend for closure of the same at our end.
Regards"
,,,2023-01-23T00:00:00.000+0000,,
OSDINS07 (OSD),,,2023-01-25T00:00:00.000+0000,0.0, SUBJECT MATTER DOES NOT PERTAIN TO THIS PORTAL. HENCE MAY BE TAKEN UP WITH THE BANKING PORTAL(FOR IR SECTION). HENCE CLOSED AT OUR END.
OSDBO (OSD),,,2023-01-25T00:00:00.000+0000,0.0,Please examine the grievance at an appropriate level for redressal. Action Taken on the grievance may be intimated to the petitioner and a copy of the reply sent to him be uploaded on CPGRAMS along with ATR.
VIJAY SHANKAR TIWARI (section officer),,,2023-01-27T00:00:00.000+0000,2.0,Please examine the issue and dispose of the grievance after sending a suitable reply to the petitioner. Please upload ATR along with a copy of reply sent to the petitioner on CPGRAMS.
SMT MANASI MANOJ PHENE (Deputy General Manager),,,2023-01-27T00:00:00.000+0000,0.0,"महोदय/महोदया, 
हम इस संदर्भ में आपको अवगत कराते हैं कि हमारे बैंक ने ग्राहक से पत्र / ईमेल के माध्यम से संवाद किया है। आपके सुलभ संदर्भ हेतु यहाँ उसकी प्रतिलिपी संलग्न करते है। अतः इस शिकायत को हमारे स्तर से बंद करने की अनुशंसा करते है।
सादर 
Respected Sir/Madam,
We Hereby apprise that our bank has communicated to the customer. The same is attached herewith for your ready reference. Hence, we recommend for closure of the same at our end.
Regards"
,,,2023-01-23T00:00:00.000+0000,,
OSDINS07 (OSD),,,2023-01-25T00:00:00.000+0000,0.0, SUBJECT MATTER DOES NOT PERTAIN TO THIS PORTAL. HENCE MAY BE TAKEN UP WITH THE BANKING PORTAL(FOR IR SECTION). HENCE CLOSED AT OUR END.
OSDBO (OSD),,,2023-01-25T00:00:00.000+0000,0.0,Please examine the grievance at an appropriate level for redressal. Action Taken on the grievance may be intimated to the petitioner and a copy of the reply sent to him be uploaded on CPGRAMS along with ATR.
VIJAY SHANKAR TIWARI (section officer),,,2023-01-27T00:00:00.000+0000,2.0,Please examine the issue and dispose of the grievance after sending a suitable reply to the petitioner. Please upload ATR along with a copy of reply sent to the petitioner on CPGRAMS.
SMT MANASI MANOJ PHENE (Deputy General Manager),,,2023-01-27T00:00:00.000+0000,0.0,"महोदय/महोदया, 
हम इस संदर्भ में आपको अवगत कराते हैं कि हमारे बैंक ने ग्राहक से पत्र / ईमेल के माध्यम से संवाद किया है। आपके सुलभ संदर्भ हेतु यहाँ उसकी प्रतिलिपी संलग्न करते है। अतः इस शिकायत को हमारे स्तर से बंद करने की अनुशंसा करते है।
सादर 
Respected Sir/Madam,
We Hereby apprise that our bank has communicated to the customer. The same is attached herewith for your ready reference. Hence, we recommend for closure of the same at our end.
Regards"
,,,2023-01-23T00:00:00.000+0000,,
OSDINS07 (OSD),,,2023-01-25T00:00:00.000+0000,0.0, SUBJECT MATTER DOES NOT PERTAIN TO THIS PORTAL. HENCE MAY BE TAKEN UP WITH THE BANKING PORTAL(FOR IR SECTION). HENCE CLOSED AT OUR END.
OSDBO (OSD),,,2023-01-25T00:00:00.000+0000,0.0,Please examine the grievance at an appropriate level for redressal. Action Taken on the grievance may be intimated to the petitioner and a copy of the reply sent to him be uploaded on CPGRAMS along with ATR.
VIJAY SHANKAR TIWARI (section officer),,,2023-01-27T00:00:00.000+0000,2.0,Please examine the issue and dispose of the grievance after sending a suitable reply to the petitioner. Please upload ATR along with a copy of reply sent to the petitioner on CPGRAMS.
SMT MANASI MANOJ PHENE (Deputy General Manager),,,2023-01-27T00:00:00.000+0000,0.0,"महोदय/महोदया, 
हम इस संदर्भ में आपको अवगत कराते हैं कि हमारे बैंक ने ग्राहक से पत्र / ईमेल के माध्यम से संवाद किया है। आपके सुलभ संदर्भ हेतु यहाँ उसकी प्रतिलिपी संलग्न करते है। अतः इस शिकायत को हमारे स्तर से बंद करने की अनुशंसा करते है।
सादर 
Respected Sir/Madam,
We Hereby apprise that our bank has communicated to the customer. The same is attached herewith for your ready reference. Hence, we recommend for closure of the same at our end.
Regards"
,,,2023-01-23T00:00:00.000+0000,,
OSDINS07 (OSD),,,2023-01-25T00:00:00.000+0000,0.0, SUBJECT MATTER DOES NOT PERTAIN TO THIS PORTAL. HENCE MAY BE TAKEN UP WITH THE BANKING PORTAL(FOR IR SECTION). HENCE CLOSED AT OUR END.
OSDBO (OSD),,,2023-01-25T00:00:00.000+0000,0.0,Please examine the grievance at an appropriate level for redressal. Action Taken on the grievance may be intimated to the petitioner and a copy of the reply sent to him be uploaded on CPGRAMS along with ATR.
VIJAY SHANKAR TIWARI (section officer),,,2023-01-27T00:00:00.000+0000,2.0,Please examine the issue and dispose of the grievance after sending a suitable reply to the petitioner. Please upload ATR along with a copy of reply sent to the petitioner on CPGRAMS.
SMT MANASI MANOJ PHENE (Deputy General Manager),,,2023-01-27T00:00:00.000+0000,0.0,"महोदय/महोदया, 
हम इस संदर्भ में आपको अवगत कराते हैं कि हमारे बैंक ने ग्राहक से पत्र / ईमेल के माध्यम से संवाद किया है। आपके सुलभ संदर्भ हेतु यहाँ उसकी प्रतिलिपी संलग्न करते है। अतः इस शिकायत को हमारे स्तर से बंद करने की अनुशंसा करते है।
सादर 
Respected Sir/Madam,
We Hereby apprise that our bank has communicated to the customer. The same is attached herewith for your ready reference. Hence, we recommend for closure of the same at our end.
Regards"
,,,2023-01-23T00:00:00.000+0000,,
OSDINS07 (OSD),,,2023-01-25T00:00:00.000+0000,0.0, SUBJECT MATTER DOES NOT PERTAIN TO THIS PORTAL. HENCE MAY BE TAKEN UP WITH THE BANKING PORTAL(FOR IR SECTION). HENCE CLOSED AT OUR END.
OSDINS07 (OSD),,"Repeat of sl 2
 of (25-1-2023)",2023-01-25T00:00:00.000+0000,0.0, SUBJECT MATTER DOES NOT PERTAIN TO THIS PORTAL. HENCE MAY BE TAKEN UP WITH THE BANKING PORTAL(FOR IR SECTION). HENCE CLOSED AT OUR END.
OSDBO (OSD),,,2023-01-25T00:00:00.000+0000,0.0,Please examine the grievance at an appropriate level for redressal. Action Taken on the grievance may be intimated to the petitioner and a copy of the reply sent to him be uploaded on CPGRAMS along with ATR.
VIJAY SHANKAR TIWARI (section officer),,,2023-01-27T00:00:00.000+0000,2.0,Please examine the issue and dispose of the grievance after sending a suitable reply to the petitioner. Please upload ATR along with a copy of reply sent to the petitioner on CPGRAMS.
SMT MANASI MANOJ PHENE (Deputy General Manager),,,2023-01-27T00:00:00.000+0000,0.0,"महोदय/महोदया, 
हम इस संदर्भ में आपको अवगत कराते हैं कि हमारे बैंक ने ग्राहक से पत्र / ईमेल के माध्यम से संवाद किया है। आपके सुलभ संदर्भ हेतु यहाँ उसकी प्रतिलिपी संलग्न करते है। अतः इस शिकायत को हमारे स्तर से बंद करने की अनुशंसा करते है।
सादर 
Respected Sir/Madam,
We Hereby apprise that our bank has communicated to the customer. The same is attached herewith for your ready reference. Hence, we recommend for closure of the same at our end.
Regards"
,,,2023-01-23T00:00:00.000+0000,,
OSDINS07 (OSD),,,2023-01-25T00:00:00.000+0000,0.0, SUBJECT MATTER DOES NOT PERTAIN TO THIS PORTAL. HENCE MAY BE TAKEN UP WITH THE BANKING PORTAL(FOR IR SECTION). HENCE CLOSED AT OUR END.
OSDBO (OSD),,,2023-01-25T00:00:00.000+0000,0.0,Please examine the grievance at an appropriate level for redressal. Action Taken on the grievance may be intimated to the petitioner and a copy of the reply sent to him be uploaded on CPGRAMS along with ATR.
VIJAY SHANKAR TIWARI (section officer),,,2023-01-27T00:00:00.000+0000,2.0,Please examine the issue and dispose of the grievance after sending a suitable reply to the petitioner. Please upload ATR along with a copy of reply sent to the petitioner on CPGRAMS.
SMT MANASI MANOJ PHENE (Deputy General Manager),,,2023-01-27T00:00:00.000+0000,0.0,"महोदय/महोदया, 
हम इस संदर्भ में आपको अवगत कराते हैं कि हमारे बैंक ने ग्राहक से पत्र / ईमेल के माध्यम से संवाद किया है। आपके सुलभ संदर्भ हेतु यहाँ उसकी प्रतिलिपी संलग्न करते है। अतः इस शिकायत को हमारे स्तर से बंद करने की अनुशंसा करते है।
सादर 
Respected Sir/Madam,
We Hereby apprise that our bank has communicated to the customer. The same is attached herewith for your ready reference. Hence, we recommend for closure of the same at our end.
Regards"
,,,2023-01-23T00:00:00.000+0000,,
OSDINS07 (OSD),,,2023-01-25T00:00:00.000+0000,0.0, SUBJECT MATTER DOES NOT PERTAIN TO THIS PORTAL. HENCE MAY BE TAKEN UP WITH THE BANKING PORTAL(FOR IR SECTION). HENCE CLOSED AT OUR END.
OSDBO (OSD),,,2023-01-25T00:00:00.000+0000,0.0,Please examine the grievance at an appropriate level for redressal. Action Taken on the grievance may be intimated to the petitioner and a copy of the reply sent to him be uploaded on CPGRAMS along with ATR.
VIJAY SHANKAR TIWARI (section officer),,,2023-01-27T00:00:00.000+0000,2.0,Please examine the issue and dispose of the grievance after sending a suitable reply to the petitioner. Please upload ATR along with a copy of reply sent to the petitioner on CPGRAMS.
SMT MANASI MANOJ PHENE (Deputy General Manager),,,2023-01-27T00:00:00.000+0000,0.0,"महोदय/महोदया, 
हम इस संदर्भ में आपको अवगत कराते हैं कि हमारे बैंक ने ग्राहक से पत्र / ईमेल के माध्यम से संवाद किया है। आपके सुलभ संदर्भ हेतु यहाँ उसकी प्रतिलिपी संलग्न करते है। अतः इस शिकायत को हमारे स्तर से बंद करने की अनुशंसा करते है।
सादर 
Respected Sir/Madam,
We Hereby apprise that our bank has communicated to the customer. The same is attached herewith for your ready reference. Hence, we recommend for closure of the same at our end.
Regards"
,,,2023-01-23T00:00:00.000+0000,,
OSDINS07 (OSD),,,2023-01-25T00:00:00.000+0000,0.0, SUBJECT MATTER DOES NOT PERTAIN TO THIS PORTAL. HENCE MAY BE TAKEN UP WITH THE BANKING PORTAL(FOR IR SECTION). HENCE CLOSED AT OUR END.
OSDBO (OSD),,,2023-01-25T00:00:00.000+0000,0.0,Please examine the grievance at an appropriate level for redressal. Action Taken on the grievance may be intimated to the petitioner and a copy of the reply sent to him be uploaded on CPGRAMS along with ATR.
VIJAY SHANKAR TIWARI (section officer),,,2023-01-27T00:00:00.000+0000,2.0,Please examine the issue and dispose of the grievance after sending a suitable reply to the petitioner. Please upload ATR along with a copy of reply sent to the petitioner on CPGRAMS.
SMT MANASI MANOJ PHENE (Deputy General Manager),,,2023-01-27T00:00:00.000+0000,0.0,"महोदय/महोदया, 
हम इस संदर्भ में आपको अवगत कराते हैं कि हमारे बैंक ने ग्राहक से पत्र / ईमेल के माध्यम से संवाद किया है। आपके सुलभ संदर्भ हेतु यहाँ उसकी प्रतिलिपी संलग्न करते है। अतः इस शिकायत को हमारे स्तर से बंद करने की अनुशंसा करते है।
सादर 
Respected Sir/Madam,
We Hereby apprise that our bank has communicated to the customer. The same is attached herewith for your ready reference. Hence, we recommend for closure of the same at our end.
Regards"
,,,2023-01-23T00:00:00.000+0000,,
OSDINS07 (OSD),,,2023-01-25T00:00:00.000+0000,0.0, SUBJECT MATTER DOES NOT PERTAIN TO THIS PORTAL. HENCE MAY BE TAKEN UP WITH THE BANKING PORTAL(FOR IR SECTION). HENCE CLOSED AT OUR END.
OSDINS07 (OSD),,"Repeat of sl 2
 of (25-1-2023)",2023-01-25T00:00:00.000+0000,0.0, SUBJECT MATTER DOES NOT PERTAIN TO THIS PORTAL. HENCE MAY BE TAKEN UP WITH THE BANKING PORTAL(FOR IR SECTION). HENCE CLOSED AT OUR END.
OSDBO (OSD),,,2023-01-25T00:00:00.000+0000,0.0,Please examine the grievance at an appropriate level for redressal. Action Taken on the grievance may be intimated to the petitioner and a copy of the reply sent to him be uploaded on CPGRAMS along with ATR.
VIJAY SHANKAR TIWARI (section officer),,,2023-01-27T00:00:00.000+0000,2.0,Please examine the issue and dispose of the grievance after sending a suitable reply to the petitioner. Please upload ATR along with a copy of reply sent to the petitioner on CPGRAMS.
SMT MANASI MANOJ PHENE (Deputy General Manager),,,2023-01-27T00:00:00.000+0000,0.0,"महोदय/महोदया, 
हम इस संदर्भ में आपको अवगत कराते हैं कि हमारे बैंक ने ग्राहक से पत्र / ईमेल के माध्यम से संवाद किया है। आपके सुलभ संदर्भ हेतु यहाँ उसकी प्रतिलिपी संलग्न करते है। अतः इस शिकायत को हमारे स्तर से बंद करने की अनुशंसा करते है।
सादर 
Respected Sir/Madam,
We Hereby apprise that our bank has communicated to the customer. The same is attached herewith for your ready reference. Hence, we recommend for closure of the same at our end.
Regards"
,,,2023-01-23T00:00:00.000+0000,,
Sh Surender Singh (DEPUTY SECRETARY),,,2023-01-28T00:00:00.000+0000,0.0, Please examine the grievance at an appropriate level for redressal. Action Taken on the grievance may be intimated to the petitioner through letter or email. Please ensure to upload a copy of the reply sent to him on CPGRAMS along with ATR.
osdbo02 (OSD),,,2023-01-30T00:00:00.000+0000,2.0,Please issue acknowledgement to the petitioner urgently and examine and settle the complaint as per the rules within a time bound manner. Please send your ATR and upload a copy of reply sent to the petitioner on CPGRAMS.
VIJAY SHANKAR TIWARI (section officer),,,2023-01-30T00:00:00.000+0000,0.0,Please examine the issue and dispose of the grievance after sending a suitable reply to the petitioner. Please upload ATR along with a copy of reply sent to the petitioner on CPGRAMS.
