OfficerDetail,OfficerDetail_torg,comment,date_of_action,delay,remarks
commissioner (commissioner),,,2023-02-17T00:00:00.000+0000,1.0, 
MS. ANKITA MISHRA (DY. COMMISSIONER),,,2023-02-22T00:00:00.000+0000,5.0, The area does not under jurisdiction of Rohini Zone.
commissioner (commissioner),,,2023-02-22T00:00:00.000+0000,0.0, 
SH. PRADEEP KUMAR (DY. COMMISSIONER),,,2023-02-28T00:00:00.000+0000,6.0, 
BALWAN SINGH (DYAC),,,2023-04-24T00:00:00.000+0000,55.0," This is reference to your grievance no. PMOPG/E/2023/0023475 dated 26.01.2023. In this connection, it is submitted that no address of concerned property has been provided in this grievance. As such, the case cannot be examined.In view of above, it is requested to provide complete address of property. Further, we try our best to update the records. This grievance may be treated as closed. No action is warranted at this stage."
SH. PRADEEP KUMAR (DY. COMMISSIONER),,,2023-04-28T00:00:00.000+0000,4.0," This is reference to your grievance no. PMOPG/E/2023/0023475 dated 26.01.2023. In this connection, it is submitted that no address of concerned property has been provided in this grievance. As such, the case cannot be examined.In view of above, it is requested to provide complete address of property. Further, we try our best to update the records. This grievance may be treated as closed. No action is warranted at this stage."
SH. PRADEEP KUMAR (DY. COMMISSIONER),,"Repeat of sl 16
 of (28-4-2023)",2023-04-28T00:00:00.000+0000,0.0," This is reference to your grievance no. PMOPG/E/2023/0023475 dated 26.01.2023. In this connection, it is submitted that no address of concerned property has been provided in this grievance. As such, the case cannot be examined.In view of above, it is requested to provide complete address of property. Further, we try our best to update the records. This grievance may be treated as closed. No action is warranted at this stage."
SH. PRADEEP KUMAR (DY. COMMISSIONER),,"Repeat of sl 16
 of (28-4-2023)",2023-04-28T00:00:00.000+0000,0.0," his is reference to your grievance no. PMOPG/E/2023/0023475 dated 26.01.2023. In this connection, it is submitted that no address of concerned property has been provided in this grievance. As such, the case cannot be examined.In view of above, it is requested to provide complete address of property. Further, we try our best to update the records. This grievance may be treated as closed. No action is warranted at this stage."
SH. PRADEEP KUMAR (DY. COMMISSIONER),,"Repeat of sl 16
 of (28-4-2023)",2023-04-28T00:00:00.000+0000,0.0," This is reference to your grievance no. PMOPG/E/2023/0023475 dated 26.01.2023. In this connection, it is submitted that no address of concerned property has been provided in this grievance. As such, the case cannot be examined.In view of above, it is requested to provide complete address of property. Further, we try our best to update the records. This grievance may be treated as closed. No action is warranted at this stage."
SH. PRADEEP KUMAR (DY. COMMISSIONER),,,2023-04-28T00:00:00.000+0000,0.0," This is reference to your grievance no. PMOPG/E/2023/0023475 dated 26.01.2023. In this connection, it is submitted that no address of concerned property has been provided in this grievance. As such, the case cannot be examined.In view of above, it is requested to provide complete address of property. Further, we try our best to update the records. This grievance may be treated as closed. No action is warranted at this stage."
commissioner (commissioner),,,2023-05-01T00:00:00.000+0000,3.0," This is reference to your grievance no. PMOPG/E/2023/0023475 dated 26.01.2023. In this connection, it is submitted that no address of concerned property has been provided in this grievance. As such, the case cannot be examined.In view of above, it is requested to provide complete address of property. Further, we try our best to update the records. This grievance may be treated as closed. No action is warranted at this stage."
,,,2023-01-26T00:00:00.000+0000,,
,,,2023-01-31T00:00:00.000+0000,0.0,
"CMHL_Backend1, Backend",,,2023-01-31T00:00:00.000+0000,0.0,Grievance received by Subordinate Organisation from Web API
"हिमलेन्द्र पटेल, निरीक्षक",,,2023-02-13T00:00:00.000+0000,13.0,Closed
,,,2023-01-26T00:00:00.000+0000,,
,,,2023-01-30T00:00:00.000+0000,0.0,Complaint details inadequate or not legible
,,,2023-01-26T00:00:00.000+0000,,
,,,2023-01-31T00:00:00.000+0000,0.0,
Dinakar Sansare (ASO retired),,,2023-02-09T00:00:00.000+0000,9.0, 
SHRI . G.B. Gurav (Deputy Secretary),,,2023-02-09T00:00:00.000+0000,0.0,Kindly take necessary action
ANAND M. LIMAYE (ADDITIONAL CHIEF SECRETARY A AND S),,,2023-02-09T00:00:00.000+0000,0.0, 
MANJUNATH SINGE (A.I.G.P Law and Order),,,2023-02-09T00:00:00.000+0000,0.0," Kindly take necessary action and inform applicant.
Kindly submit your report on the portal.
"
Yogita Baviskar (Police sub Inspector),,,2023-02-11T00:00:00.000+0000,2.0, 
PRASHANT WAGHUNDE (DCP),,,2023-02-15T00:00:00.000+0000,4.0," Kindly take necessary action and inform applicant.
Kindly submit your report on the portal."
CHANDRAKANT MAHADEV JADHAV (ADDITIONAL CP),,,2023-02-15T00:00:00.000+0000,0.0," सदर अर्जातील पत्ता समजुन येत नसल्याने अर्जदार यांना दिलेल्या क्रमांकावर फोन करुन विचारले असता त्या नालासोपारा पुर्व भागात राहतात, तरी सदर अर्जातील बाब ही सपोआ तुळींज यांचे अखत्यारीतील असल्याने सदरचा अर्ज पुढील योग्य त्या कार्यवाहीसाठी वर्ग होणेस विनंती आहे."
PRASHANT WAGHUNDE (DCP),,,2023-02-16T00:00:00.000+0000,1.0," सदर अर्जातील पत्ता समजुन येत नसल्याने अर्जदार यांना दिलेल्या क्रमांकावर फोन करुन विचारले असता त्या नालासोपारा पुर्व भागात राहतात, तरी सदर अर्जातील बाब ही सपोआ तुळींज यांचे अखत्यारीतील असल्याने सदरचा अर्ज पुढील योग्य त्या कार्यवाहीसाठी वर्ग होणेस विनंती आहे."
Yogita Baviskar (Police sub Inspector),,,2023-02-17T00:00:00.000+0000,1.0, 
SANJAYKUMAR PATIL (DCP),,,2023-02-18T00:00:00.000+0000,1.0, Inquiry and send report
AMOL ASHOK MANDAVE (ADDITIONAL CP),,,2023-02-22T00:00:00.000+0000,4.0, Inquiry and send report
RAJENDRA GANPATRAO KAMBALE (PI),,,2023-04-08T00:00:00.000+0000,45.0, तक्रारदार चेताली जितेंद्र मिश्रा यांना अर्ज चौकशी करिता पोलीस ठाण्यात बोलाविण्यात आले होते व अर्जदार या पोलीस ठाण्यात हजर राहिल्या होत्या परंतु त्यांना वेळ नसल्याने जबाब देण्यासाठी पुन्हा येते असे सांगुन निघुन गेल्या परंतु आजपावेतो त्या हजर राहिलेल्या नाही तसेच त्यांना वारंवार फोन करुन देखील त्या पुन्हा पोलीस ठाण्यात हजर राहिलेल्या नाही तरी त्यांनी दिलेल्या तक्रारी अर्जाबाबत त्यांना काहीएक स्वारस्य दिसुन येत नसल्याने त्यांनी केलेला तक्रारी अर्ज क्लोज करत आहोत.
AMOL ASHOK MANDAVE (ADDITIONAL CP),,,2023-04-10T00:00:00.000+0000,2.0, File the application.
SANJAYKUMAR PATIL (DCP),,,2023-04-10T00:00:00.000+0000,0.0, File the application
Yogita Baviskar (Police sub Inspector),,,2023-04-11T00:00:00.000+0000,1.0, 
SANJAYKUMAR PATIL (DCP),,,2023-04-11T00:00:00.000+0000,0.0, File the application
SANJAYKUMAR PATIL (DCP),,"Repeat of sl 18
 of (11-4-2023)",2023-04-11T00:00:00.000+0000,0.0, File the application.
Yogita Baviskar (Police sub Inspector),,,2023-04-11T00:00:00.000+0000,0.0, File the application
Abhijeet Shivthare (A.I.G.P Law and Order),,,2023-04-11T00:00:00.000+0000,0.0, File the application
ANAND M. LIMAYE (ADDITIONAL CHIEF SECRETARY A AND S),,,2023-04-12T00:00:00.000+0000,1.0, File the application
SHRI . G.B. Gurav (Deputy Secretary),,,2023-04-12T00:00:00.000+0000,0.0, .
,,,2023-01-26T00:00:00.000+0000,,
,,,2023-01-30T00:00:00.000+0000,0.0,
SRI. CH.SRINIVASA RAO (Dy Secy. GAD),,,2023-02-06T00:00:00.000+0000,7.0,The Role of General Administration Department is to forward your grievance to the concerned Department Hence Your grievance is forwarded to the School Education Department Telangana secretariat for taking necessary action 
SRI. CH.SRINIVASA RAO (Dy Secy. GAD),,,2023-02-06T00:00:00.000+0000,0.0,The Role of General Administration Department is to forward your grievance to the concerned Department Hence Your grievance is forwarded to the School Education Department Telangana secretariat for taking necessary action 
,,,2023-01-26T00:00:00.000+0000,,
,,,2023-01-30T00:00:00.000+0000,0.0,
Office of CEO MyGov (Office of CEO MyGov),,,2023-01-31T00:00:00.000+0000,1.0, thank you
Office of CEO MyGov (Office of CEO MyGov),,,2023-02-01T00:00:00.000+0000,1.0," Your suggestions are always welcome. Should you have any other suggestions Register on MyGov App. You can Follow MyGov on Twitter/Subscribe to MyGov YouTube Channel also.

Regards,
Office of CEO MyGov
M: 91 11 24301313
"
,,,2023-01-26T00:00:00.000+0000,,
,,,2023-01-30T00:00:00.000+0000,0.0,Thank you for your valuable suggestions.
,,,2023-01-26T00:00:00.000+0000,,
,,,2023-01-31T00:00:00.000+0000,0.0,
Ms Rani Sindura (Deputy Director),,,2023-02-02T00:00:00.000+0000,2.0, Please examine the case and upload the status ATR online.
Sh. Narender KUmar (EO III to EM),,,2023-02-03T00:00:00.000+0000,1.0, The grievance pertains to CE(DWK). Hence may kindly look the grievance and take appropriate action and furnish ATR on PG Portal.
Sh. J K Behl (Superintending Engineer-DCC-3 Earlier CC-17),,,2023-02-13T00:00:00.000+0000,10.0,Area is Denotified as building activity of the area is with mcd and hence pertains to MCD
Sh. Narender KUmar (EO III to EM),,,2023-02-14T00:00:00.000+0000,1.0,"Report received from Dwarka Zone is reproduced as under:-
 Area is Denotified as building activity of the area is with mcd and hence pertains to MCD
"
Ms Rani Sindura (Deputy Director),,,2023-02-14T00:00:00.000+0000,0.0," Report received from Dwarka Zone is reproduced as under:-
Area is Denotified as building activity of the area is with mcd and hence pertains to MCD"
,,,2023-05-12T00:00:00.000+0000,87.0,
PUNITA (ASO),,,2023-05-13T00:00:00.000+0000,1.0, The subject matter does not pertains to this department.
,,,2023-06-01T00:00:00.000+0000,19.0,Please revisit
PUNITA (ASO),,,2023-06-01T00:00:00.000+0000,0.0,"This portal is regarding grievances. Any such complaint may be filed by the complainant at relevant platform or concerned higher authorities of related departments or police in writing duly signed and with specific & complete details and substantiating documents, if he has any such thing in support of his allegations , so that proper legal action be initiated by that Deptt./Organisation against the defaulters as per relevant act & rules."
,,,2023-01-26T00:00:00.000+0000,,
,,,2023-01-31T00:00:00.000+0000,0.0,
Juglal Singh (Director),,,2023-02-08T00:00:00.000+0000,8.0, 
Shri ANIL KUMAR ROY (Under Secretary),,,2023-02-08T00:00:00.000+0000,0.0, Please redress.
awadhesh kumar gupta (UNDER SECRETARY),,,2023-02-13T00:00:00.000+0000,5.0, matter pertain to your division.
Ram Sagar Panjiar (UNDER SECRETARY),,,2023-02-23T00:00:00.000+0000,10.0," Sir, 
The Commission does not maintain reserve list/waiting list for multi-factored examinations. "
,,,2023-01-26T00:00:00.000+0000,,
,,,2023-01-31T00:00:00.000+0000,0.0,
"JKGrievance, JKClerk",,,2023-05-11T00:00:00.000+0000,100.0,Grievance received by Subordinate Organisation from Web API
"Aijaz Abdullah Saraf, NotAvailable",,,2023-05-31T00:00:00.000+0000,20.0,"Respected Sir, it is submitted that Deputy Commissioner Baramulla has issued an order vide No:- DCB/PS/2968-78 dated 03-07-2020 for Re-verification/Rectification of Ration lists ( NPHH/PHH/AAY) in the District Baramulla, which has been started at Tehsil Level & Village Level as per the norms of NFSA. However the Village Level/Tehsil level Committee has not completed the Re-verification/Rectification process of Ration lists till date. in order to speed up the process Re-verification/Rectification, a communication was forwarded to all the concerned Tehsildars (Chairman Tehsil Level Committee-NFSA) vide No ADFCS&CA/Bla/2020/3737-40 Dated 24-09-2020 (Copy attached). The grievance of Complainant will be redressed once the Re-verification/Rectification of ration lists is completed. Further the (TEHSIL LEVEL COMMITTE ) can approve category of Ration card as per the socio-economic condition of the complainants/deserving ones."
,,,2023-01-26T00:00:00.000+0000,,
,,,2023-01-31T00:00:00.000+0000,0.0,Thank you for your wishes.
,,,2023-01-26T00:00:00.000+0000,,
,,,2023-01-31T00:00:00.000+0000,0.0,
"CMHL_Backend1, Backend",,,2023-02-01T00:00:00.000+0000,1.0,Grievance received by Subordinate Organisation from Web API
"डाॅं.एम.एल.गुप्ता, क्षेत्रीय संचालक स्वा.सेवाऐं रीवा",,,2023-03-03T00:00:00.000+0000,30.0,Closed
,,,2023-01-26T00:00:00.000+0000,,
,,,2023-01-30T00:00:00.000+0000,0.0,noted
,,,2023-01-26T00:00:00.000+0000,,
,,,2023-01-31T00:00:00.000+0000,0.0,Kindly resubmit with specific details.
,,,2023-01-26T00:00:00.000+0000,,
,,,2023-01-31T00:00:00.000+0000,0.0,
Ram Dayal Meena (ASO),,,2023-02-03T00:00:00.000+0000,3.0, 
ALOK KUMAR SINHA (US OMC PP),,,2023-02-03T00:00:00.000+0000,0.0, for taking necessary action and reply to the applicant.
G M Satpute (Chief Manager - Public Grievances),,,2023-02-03T00:00:00.000+0000,0.0, Kindly examine the issue & reply to the complainant. A copy of the reply to be uploaded on portal.
Pratik Katware (DGM-Training),,,2023-02-03T00:00:00.000+0000,0.0, Please examine and forward suitable reply to disposed grievance 
Rajesh Kumar Yadav (Manager- ARB and Branding),,,2023-02-03T00:00:00.000+0000,0.0," The case pertains to Tonk District of Rajasthan, pertain to Kota RO."
Pratik Katware (DGM-Training),,,2023-02-03T00:00:00.000+0000,0.0, Please examine and forward suitable reply to disposed grievance 
S Mahesh Kumar (Deputy General Manager ARB),,,2023-02-03T00:00:00.000+0000,0.0, pl resolve
Falguni Halder (DGM - RETAIL),,,2023-02-18T00:00:00.000+0000,15.0, AS ATTACHED.
Pratik Katware (DGM-Training),,,2023-02-19T00:00:00.000+0000,16.0,Grievance may be disposed of as per attached reply.
G M Satpute (Chief Manager - Public Grievances),,,2023-02-20T00:00:00.000+0000,1.0,Grievance may be disposed of as per attached reply.
ALOK KUMAR SINHA (US OMC PP),,,2023-02-20T00:00:00.000+0000,0.0,Grievance may be disposed of as per attached reply.
Shyam Singh Mahar (Director),,,2023-02-20T00:00:00.000+0000,0.0, Grievance may be disposed of as per attached reply.
,,,2023-01-26T00:00:00.000+0000,,
,,,2023-02-11T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
K. M. AGRAWAL (OFFICER IN CHARGE P.G.R.),,,2023-02-15T00:00:00.000+0000,, Repeat case of PGN NO. 791222035078 
,,,2023-01-26T00:00:00.000+0000,,
,,,2023-02-11T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
"Janaspandana Kosha, Janaspandana Kosha",,,2023-02-11T00:00:00.000+0000,,Grievance received by Subordinate Organisation from Web API
,,,2023-01-26T00:00:00.000+0000,,
,,,2023-02-11T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
K. M. AGRAWAL (OFFICER IN CHARGE P.G.R.),,,2023-02-15T00:00:00.000+0000,, Repeat case of PGN NO. 791222035078 
,,,2023-01-26T00:00:00.000+0000,,
,,,2023-02-11T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
Shri Amit Gunvant Bhole (Deputy Secretary Coord),,,2023-04-13T00:00:00.000+0000,, This may pertain to state government or Department of economic affairs.
,,,2023-01-26T00:00:00.000+0000,,
,,,2023-02-11T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
"Shri Bhaskar Pandey, Joint Secretary",,,2023-02-11T00:00:00.000+0000,,Grievance received by Subordinate Organisation from Web API
"Shri Bhaskar Pandey, Joint Secretary",,,2023-03-12T00:00:00.000+0000,,महोदय आख्या अवलोकनार्थ प्रेषित है जांच आख्या सेवा मे प्रेषित है सादर अवगत कराना है कि आवेदक कृतिक निवासी शिवपुर पादरी बाजार थाना शाहपुर गोरखपुर के प्रार्थना पत्र की जाँच मुझ व0उ0नि0 द्वारा किया गया दौरान जाँच आवेदक के प्रार्थना पत्र मे दिये गये पता व मो0न0से सम्पर्क करने का प्रयास किया गया सम्पर्क नही हो पाया आवेदक के प्रार्थना पत्र से किसी आरोपी तथा आरोप का निष्कर्ष नही मिल पा रहा है रिपोर्ट सादर सेवा में प्रेषित है
S M I TANVIR (DDG C-II),,,2023-02-11T00:00:00.000+0000,, Please use RTI portal to get information. 
,,,2023-01-26T00:00:00.000+0000,,
,,,2023-02-11T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
,,,2023-01-26T00:00:00.000+0000,,
,,,2023-02-11T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
"Shri Bhaskar Pandey, Joint Secretary",,,2023-02-11T00:00:00.000+0000,,Grievance received by Subordinate Organisation from Web API
"Shri Bhaskar Pandey, Joint Secretary",,,2023-03-13T00:00:00.000+0000,,अधीनस्थ अधिकारी के स्तर पर निस्तारित aakhya aap ki seva me sadar presit hai
,,,2023-02-11T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
Assistant2 (Asstt.),,,2023-02-13T00:00:00.000+0000,, this is not a grievance
,,,2023-01-26T00:00:00.000+0000,,
Pankaj Kumar (DOTEL04 DDG-PG),,,2023-02-13T00:00:00.000+0000,, The case is forwarded for taking needful action. A reply may be given the complainant and also upload the copy at P G Portal for disposal of grievance. PG WING DOT HEAD QUARTER.
Rajeev Kaushik (GM- CDN),,,2023-02-13T00:00:00.000+0000,,Already administrative action as per existing BSNL rules taken and information given vide redressal of case no DOTEL/E/2022/28847. All cases are repetitive
,,,2023-01-26T00:00:00.000+0000,,
,,,2023-02-11T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
,,,2023-01-26T00:00:00.000+0000,,
,,,2023-02-11T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
Shri Shekhar Bose (Under Secretary),,,2023-02-13T00:00:00.000+0000,, 
Vijay Kumar (Additional secretary),,,2023-02-13T00:00:00.000+0000,, 
Rajendra Singh (Section Officer),,,2023-02-17T00:00:00.000+0000,, Reply attached
,,,2023-01-26T00:00:00.000+0000,,
,,,2023-02-11T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
"Shri Bhaskar Pandey, Joint Secretary",,,2023-02-11T00:00:00.000+0000,,Grievance received by Subordinate Organisation from Web API
"Shri Bhaskar Pandey, Joint Secretary",,,2023-03-03T00:00:00.000+0000,,अधीनस्थ अधिकारी के स्तर पर निस्तारित अधीनस्थ अधिकारी के स्तर पर निस्तारित संदर्भित शिकायत विकास खण्ड भावल खेड़ा से जांच कर आख्या संग्ल्न्क है
,,,2023-01-26T00:00:00.000+0000,,
,,,2023-02-11T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
Ms. Meena Kumari Sharma (Deputy Secretary),,,2023-02-13T00:00:00.000+0000,, 
Shri Mrityunjay Jha (Dy Chief Commissioner for PwDs),,,2023-02-13T00:00:00.000+0000,," It is pertinent to mentioned that under Rights of Persons with Disabilities Act, 2016, the office of Chief Commissioner for Persons with Disabilities (CCPD) is not an appellate authority for the Orders/Recommendations passed by any State Commissioner for persons with Disabilities."
Ms. Meena Kumari Sharma (Deputy Secretary),,,2023-02-14T00:00:00.000+0000,," It is pertinent to mentioned that under Rights of Persons with Disabilities Act, 2016, the office of Chief Commissioner for Persons with Disabilities (CCPD) is not an appellate authority for the Orders/Recommendations passed by any State Commissioner for persons with Disabilities."
,,,2023-01-26T00:00:00.000+0000,,
,,,2023-02-11T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
Shri Dhananjay Dwivedi (Principal Secretary),,,2023-02-17T00:00:00.000+0000,, Sent to concern department for necessary action
Shri Ketan Suthar (DY. SEC. COORDINATION),,,2023-02-20T00:00:00.000+0000,, Forwarded for necessary action
R. V. BHATT (DEPUTY SECRETARY - Transport),,,2023-02-21T00:00:00.000+0000,, For Necessary Action As Per Rules.
SHRI J S Prajapati (G.M.ADMIN),,,2023-02-27T00:00:00.000+0000,, Do needful
H.S.JOSHI (Divisional Traffice Officer),,,2023-02-28T00:00:00.000+0000,," Dear sir ,
we are sorry for inconvenience 
your refund process is completed. your refund will be credited in 2-3 working days.

& also inform to divisional controller sir and divisional traffic officer palanpur via mail to take strict action against responsible . "
SHRI J S Prajapati (G.M.ADMIN),,,2023-03-06T00:00:00.000+0000,," Dear sir , we are sorry for inconvenience your refund process is completed. your refund will be credited in 2-3 working days. & also inform to divisional controller sir and divisional traffic officer palanpur via mail to take strict action against responsible ."
,,,2023-01-26T00:00:00.000+0000,,
,,,2023-02-11T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
"Shri Bhaskar Pandey, Joint Secretary",,,2023-02-11T00:00:00.000+0000,,Grievance received by Subordinate Organisation from Web API
"Shri Bhaskar Pandey, Joint Secretary",,,2023-03-15T00:00:00.000+0000,,"अधीनस्थ अधिकारी के स्तर पर निस्तारित महोदय, प्रार्थना पत्र पर जॉंच करायी गयी, जॉंच आख्या संलग्न कर सेवा में प्रेषित है प्रकरण निक्षेपित करने की कृपा करें"
,,,2023-01-26T00:00:00.000+0000,,
,,,2023-02-11T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
"CMHL_Backend1, Backend",,,2023-02-13T00:00:00.000+0000,,Grievance received by Subordinate Organisation from Web API
"डॉ. ओ.पी. जुगतावत, संयुक्त संचालक एवं अधीक्षक",,,2023-02-20T00:00:00.000+0000,,Closed
,,,2023-01-26T00:00:00.000+0000,,
,,,2023-02-11T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
"Shri Bhaskar Pandey, Joint Secretary",,,2023-02-11T00:00:00.000+0000,,Grievance received by Subordinate Organisation from Web API
"Shri Bhaskar Pandey, Joint Secretary",,,2023-03-14T00:00:00.000+0000,,"अधीनस्थ अधिकारी के स्तर पर निस्तारित महोदय, प्रार्थना पत्र पर जॉंच करायी गयी, जॉंच आख्या संलग्न कर सेवा में प्रेषित है प्रकरण निक्षेपित करने की कृपा करें"
,,,2023-01-26T00:00:00.000+0000,,
,,,2023-02-11T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
"Assistant Secretary to CM, Assistant Secretary to CM",,,2023-02-11T00:00:00.000+0000,,Grievance received by Subordinate Organisation from Web API
"Assistant Secretary to CM, CMO",,,2023-06-13T00:00:00.000+0000,,Grievance not specific
,,,2023-01-26T00:00:00.000+0000,,
,,,2023-02-12T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
"Online PGRO, Online PGRO",,,2023-02-12T00:00:00.000+0000,,Grievance received by Subordinate Organisation from Web API
"GOVBH, PG OFFICER",,,2023-04-26T00:00:00.000+0000,,Complaint details inadequate or not legible - inadequate information
,,,2023-01-26T00:00:00.000+0000,,
,,,2023-02-16T00:00:00.000+0000,,For meeting the President please send the request by post or by email to pstopresident@rb.nic.in
,,,2023-01-26T00:00:00.000+0000,,
,,,2023-02-12T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
"Online PGRO, Online PGRO",,,2023-02-12T00:00:00.000+0000,,Grievance received by Subordinate Organisation from Web API
"GOVBH, PG OFFICER",,,2023-04-26T00:00:00.000+0000,,Complaint details inadequate or not legible - inadequate information
,,,2023-01-26T00:00:00.000+0000,,
,,,2023-02-12T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
"CMPGRS, Kerala, Nodal Officer",,,2023-02-12T00:00:00.000+0000,,Grievance received by Subordinate Organisation from Web API
"AFSANA PERWEEN, District Collector",,,2023-06-16T00:00:00.000+0000,,Closed
,,,2023-01-26T00:00:00.000+0000,,
,,,2023-02-12T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
"Shri Bhaskar Pandey, Joint Secretary",,,2023-02-12T00:00:00.000+0000,,Grievance received by Subordinate Organisation from Web API
"Shri Bhaskar Pandey, Joint Secretary",,,2023-03-15T00:00:00.000+0000,,"श्रीमान् जी जांच आख्या सादर सेवा में प्रेषित है सन्दर्भित प्रकरण की जांच की गई एवं जांच के मध्य अंकित कथनों के अवलोकन से पाया गया कि आवेदिका श्रीमती रीना पत्नी रामगोपाल मुहाल गायत्री नगर पठानपुरा कस्बा व थाना राठ की मूल निवासिनी है आवेदिका श्रीमती रीना उपरोक्त ने विपक्षी बालस्वरुप सोनी से पति के इलाज हेतु 70000 रुपये उधार लिये थे जिसके बदले आवेदिका द्वारा अपने मकान के कागज दे दिये थे,कुछ समय पश्चात आवेदिका के पति द्वारा 60000 रुपये विपक्षी को वापस कर दिये थे शेष दस हजार रुपये न देने पर विपक्षी द्वारा आवेदिका की मो0सा0 ले ली गई थी जिस सम्बंध में आवेदिका द्वारा आनलाइन के माध्यम से शिकायती प्रा0पत्र प्रेषित किया गया था जांच के मध्य आवेदिका द्वारा अपने कथनों में बताया गया कि विपक्षी से शेष रुपया वापस करने को तीन माह का समय लिया है जिस कारण विपक्षी द्वारा आवेदिका की मो0सा0 वापस कर दी गई है एवं दोनो पक्षों का लिखित समझौता भी हो गया है जांच से प्रकरण पैसो के लेनदेन का प्रतीत होता है जिसमें दोनो पक्षों का आपसी समझौता हो गया है एवं आवेदिका द्वारा प्रा0पत्र पर कोई कार्यवाही न करने को कहा गया है समझौता की प्रति सुलभ संदर्भ हेतु संलग्न है प्रा0पत्र पर समझौता व आवेदिका के कथन के दृष्टिगत किसी अन्य पुलिस कार्यवाही की आवश्यकता प्रतीत नही होती है"
,,,2023-01-26T00:00:00.000+0000,,
,,,2023-02-12T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
SRI. CH.SRINIVASA RAO (Dy Secy. GAD),,,2023-02-16T00:00:00.000+0000,, The Role of General Administration Department is to forward your grievance to the concerned Department Hence Your grievance is forwarded to the Revenue Department Telangana secretariat for taking necessary action 
SRI. CH.SRINIVASA RAO (Dy Secy. GAD),,,2023-02-16T00:00:00.000+0000,, The Role of General Administration Department is to forward your grievance to the concerned Department Hence Your grievance is forwarded to the Revenue Department Telangana secretariat for taking necessary action 
,,,2023-01-26T00:00:00.000+0000,,
,,,2023-02-12T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
"Shri Bhaskar Pandey, Joint Secretary",,,2023-02-12T00:00:00.000+0000,,Grievance received by Subordinate Organisation from Web API
