OfficerDetail,OfficerDetail_torg,comment,date_of_action,delay,remarks
,,,2023-02-21T00:00:00.000+0000,,"( ये प्रकरण सचिव , गोरखपुर विकास प्राधिकरण,
गोरखपुर , उत्तर प्रदेश , से सम्बंधित है )

सविनय निवेदन है कि -

माननीय सचिव, गोरखपुर विकास प्राधिकरण, गोरखपुर द्घारा दिनांक 29-01-2021 को माननीय जिलाधिकारी महोदय जी को प्रेषित, पत्रांक 5424/ 2021 तथा पत्रांक 5502 /2021 योजित वाद संख्या - 06/2021 जो मुहल्ला - न्यू शिवपुरी कालोनी गोरखपुर के श्री रामकृपाल यादव के 120.00 वर्ग मीटर के प्रथम एवं द्वितीय तल पर अवैध निर्माण के सम्बन्ध में -

1 - माननीय सचिव गोरखपुर विकास प्राधिकरण द्घारा जांच से , दिनाक 29- 01-2021 को ही स्पष्ट रूप से यह माना गया है - श्री रामकृपाल यादव का 120.00 वर्ग मीटर का भूतल , प्रथम एवं द्वितीय तल पर अवैध निर्माण है । और इस अवैध निर्माण का प्रयोग SRS Enterprises, गारमेंट्स के मैन्युफैक्चरिंग यूनिट को देकर व्यवसायिक आर्थिक लाभ भी कमाया जा रहा है । ।

2 - दिनांक 09-02-2021 को कारण बताओ नोटिस के बाद 23-02-2021 को प्रश्नगत सुनवाई के बाद सुनवाई की गयी ।

3 - पंत्राक 1122 / वाद अनु./गो.वि.प्रा./ 2021-22 , दिनाक 07-10-2021 को नोटिस पर शमन की कारवाई शुरू की गयी ।
जिसका प्राप्त आख्या प्रमाण स्वरूप अटैच है । ।

4 - इस अवैध निर्माण मे , 2 वर्षों से SRS Enterprises को देकर लाखों रूपये का व्यवसायिक लाभ भी कमाया जा रहा है ।।

5 - जबकि नियमानुसार
29 - 01-2021 को ही इस अवैध व्यवसायिक प्रतिष्ठान को सील कर देना चाहिए था , ताकि अवैध निर्माण मे व्यवसायिक लाभ को खत्म किया जा सके । ।

6 - परन्तु दिनांक 29-01-2021 से आज दिनांक 31-01-2023 तक लगातार 34 बार IGRS के माध्यम से नियमानुसार - अवैध व्यवसायिक प्रतिष्ठान सील करने और सख्त कानूनी कार्यवाही की मांग करती आ रही है । ।

7 - किन्तु 2 वर्ष 01 माह बाद भी केवल कारण बताओ नोटिस देकर , 2 वर्षों से लाखों रुपये का व्यवसायिक लाभ कमाने का अवसर दिया जा रहा है , जो की नियमानुसार बहुत ही दुर्भाग्यपूर्ण है । ।

सविनय निवेदन है की - - -
प्रमाणोँ के साथ , उपरोक्त सभी बिन्दुओं पर गम्भीरता पूर्वक विचार करते हुए , नियमानुसार तत्काल प्रभाव से अवैध प्रतिष्ठान की सील करते हुए , लाखों रुपये के व्यवसायिक लाभ से वचिंत करने एवं नियमानुसार ध्वतिकरण की कारवाई अमल मे लाने की कृपा करे । ।"
,,,2023-02-25T00:00:00.000+0000,,"( ये प्रकरण सचिव , गोरखपुर विकास प्राधिकरण,
गोरखपुर , उत्तर प्रदेश , से सम्बंधित है )

सविनय निवेदन है कि -

माननीय सचिव, गोरखपुर विकास प्राधिकरण, गोरखपुर द्घारा दिनांक 29-01-2021 को माननीय जिलाधिकारी महोदय जी को प्रेषित, पत्रांक 5424/ 2021 तथा पत्रांक 5502 /2021 योजित वाद संख्या - 06/2021 जो मुहल्ला - न्यू शिवपुरी कालोनी गोरखपुर के श्री रामकृपाल यादव के 120.00 वर्ग मीटर के प्रथम एवं द्वितीय तल पर अवैध निर्माण के सम्बन्ध में -

1 - माननीय सचिव गोरखपुर विकास प्राधिकरण द्घारा जांच से , दिनाक 29- 01-2021 को ही स्पष्ट रूप से यह माना गया है - श्री रामकृपाल यादव का 120.00 वर्ग मीटर का भूतल , प्रथम एवं द्वितीय तल पर अवैध निर्माण है । और इस अवैध निर्माण का प्रयोग SRS Enterprises, गारमेंट्स के मैन्युफैक्चरिंग यूनिट को देकर व्यवसायिक आर्थिक लाभ भी कमाया जा रहा है । ।

2 - दिनांक 09-02-2021 को कारण बताओ नोटिस के बाद 23-02-2021 को प्रश्नगत सुनवाई के बाद सुनवाई की गयी ।

3 - पंत्राक 1122 / वाद अनु./गो.वि.प्रा./ 2021-22 , दिनाक 07-10-2021 को नोटिस पर शमन की कारवाई शुरू की गयी ।
जिसका प्राप्त आख्या प्रमाण स्वरूप अटैच है । ।

4 - इस अवैध निर्माण मे , 2 वर्षों से SRS Enterprises को देकर लाखों रूपये का व्यवसायिक लाभ भी कमाया जा रहा है ।।

5 - जबकि नियमानुसार
29 - 01-2021 को ही इस अवैध व्यवसायिक प्रतिष्ठान को सील कर देना चाहिए था , ताकि अवैध निर्माण मे व्यवसायिक लाभ को खत्म किया जा सके । ।

6 - परन्तु दिनांक 29-01-2021 से आज दिनांक 31-01-2023 तक लगातार 34 बार IGRS के माध्यम से नियमानुसार - अवैध व्यवसायिक प्रतिष्ठान सील करने और सख्त कानूनी कार्यवाही की मांग करती आ रही है । ।

7 - किन्तु 2 वर्ष 01 माह बाद भी केवल कारण बताओ नोटिस देकर , 2 वर्षों से लाखों रुपये का व्यवसायिक लाभ कमाने का अवसर दिया जा रहा है , जो की नियमानुसार बहुत ही दुर्भाग्यपूर्ण है । ।

सविनय निवेदन है की - - -
प्रमाणोँ के साथ , उपरोक्त सभी बिन्दुओं पर गम्भीरता पूर्वक विचार करते हुए , नियमानुसार तत्काल प्रभाव से अवैध प्रतिष्ठान की सील करते हुए , लाखों रुपये के व्यवसायिक लाभ से वचिंत करने एवं नियमानुसार ध्वतिकरण की कारवाई अमल मे लाने की कृपा करे । ।"
"Shri Bhaskar Pandey, Joint Secretary",,,2023-02-26T00:00:00.000+0000,19.0,महोदय जांच आख्या सादर अवलोकनार्थ प्रेषित महोदय जाँच अधिकारी द्वारा कार्यवाही की गयी
,,,2023-01-31T00:00:00.000+0000,,
,,,2023-02-03T00:00:00.000+0000,0.0,
"Shri Bhaskar Pandey, Joint Secretary",,,2023-02-07T00:00:00.000+0000,0.0,Grievance received by Subordinate Organisation from Web API
Shri Manmohan (Deputy Secretary),,,2023-02-08T00:00:00.000+0000,0.0, 
Manmohan (Dy. Secretary),,,2023-02-09T00:00:00.000+0000,1.0," राष्ट्रीय आरोग्य निधि की अम्ब्रेला योजना (RAN) और स्वास्थ्य मंत्री के विवेकाधीन योजना (HMDG) के तहत गरीबी रेखा से नीचे जीवन यापन करने वाले और गंभीर जानलेवा बीमारियों से पीड़ित रोगियों को किसी भी सुपर स्पेशियलिटी सुविधायुक्त सरकारी अस्पताल / संस्थान में चिकित्सा उपचार प्राप्त करने के लिए वित्तीय सहायता दी जाती है। अधिक जानकारी, इस मंत्रालय की वेबसाइट https://main.mohfw.gov.in/Major-Programmes/poor-patients-financial-support/rashtriya-arogya-nidhi पर देखी जा सकती है। अब, इन दोनों योजनाओं को राष्ट्रीय स्वास्थ्य प्राधिकरण (एनएचए) के आईटी प्लेटफ़ॉर्म पर दिनांक 01.06.2021 से लागू किया जा चुका है। पात्र आवेदक उपर्युक्त योजनाओं के तहत वित्तीय सहायता प्राप्त करने के लिए, इलाज करनेवाले सरकारी अस्पताल के नोडल अधिकारी (आरएएन/एचएमडीजी) से सम्पर्क करते हैं। अस्पताल या तो दिशा-निर्देशों के अनुसार NHA के आईटी प्लेटफ़ॉर्म पर प्रोसेस करेगा या यदि एनएचए आईटी प्लेटफ़ॉर्म में डेटा एकीकरण या तकनीकी मुद्दों के सम्बन्ध में कोई कठिनाई मिलती है, तो आपके आवेदन को मैन्युअल रूप से संसाधित करने के लिए इस मंत्रालय को भेजेगा।"
,,,2023-01-31T00:00:00.000+0000,,
,,,2023-02-03T00:00:00.000+0000,0.0,
C. Senthil Rajan (Joint Secretary),,,2023-02-07T00:00:00.000+0000,4.0, It is requested that appropriate action may kindly be taken in the matter under intimation to the petitioner/Ministry at the earliest. The reply may also be uploaded on the portal. 
Shri G.C.Aron (Director-BC),,,2023-03-17T00:00:00.000+0000,38.0, The petition relates to content posted on a web channel. This matter falls under the purview of Digital Media Section.
C. Senthil Rajan (Joint Secretary),,,2023-03-20T00:00:00.000+0000,3.0, It is requested that appropriate action may kindly be taken in the matter under intimation to the petitioner/Ministry at the earliest. The reply may also be uploaded on the portal. 
Amarendra Singh (Deputy Secretary),,,2023-03-22T00:00:00.000+0000,2.0, Please find enclosed.
,,,2023-01-31T00:00:00.000+0000,,
,,,2023-02-03T00:00:00.000+0000,0.0,
Assisant1 (Asstt.),,,2023-02-03T00:00:00.000+0000,0.0, Please take necessary action in this matter and upload ATR.
Nodal officer of the Deptt. (Principal Secretary),,,2023-02-03T00:00:00.000+0000,0.0, for taking further necessary action.
NODAL OFFICER OF THE DEPTT (DIRECTOR GENERAL ULB),,,2023-02-03T00:00:00.000+0000,0.0, The complaint not relates to this department. Please send to concerned. 
Nodal officer of the Deptt. (Principal Secretary),,,2023-02-07T00:00:00.000+0000,4.0, The complaint not relates to this department. Please send to concerned.
Jarnail Singh (Supervisor),,,2023-02-19T00:00:00.000+0000,12.0, Take appropriate/necessary action and send report. 
SP Law and Order (SP Law and Order),,,2023-02-20T00:00:00.000+0000,1.0, Please enquire into the matter and take necessary action & also attach report.
Waseem Akram IPS (SP),,,2023-03-02T00:00:00.000+0000,10.0, R/sir Not Related to me Related to SP Sonipat 
SP Law and Order (SP Law and Order),,,2023-03-06T00:00:00.000+0000,4.0, Please enquire into the matter and take necessary action & also attach report.	
B. Satheesh Balan IPS (CP),,,2023-03-07T00:00:00.000+0000,1.0, please take necessary action
,,,2023-01-31T00:00:00.000+0000,,
,,,2023-02-03T00:00:00.000+0000,0.0,Case already taken up for examination
,,,2023-01-31T00:00:00.000+0000,,
,,,2023-02-03T00:00:00.000+0000,0.0,GEN. COMMENTS NOT CONTAINING SPECIFIC GRIEVANCE
,,,2023-01-31T00:00:00.000+0000,,
,,,2023-02-03T00:00:00.000+0000,0.0,
Shri Amit Gunvant Bhole (Deputy Secretary Coord),,,2023-02-03T00:00:00.000+0000,0.0, 
Dr. Nidhi Mittal (Jt. DIT E-Services),,,2023-02-13T00:00:00.000+0000,10.0," 30 दिनों की समय सीमा के भीतर शिकायत का निवारण किया जाना चाहिए। यदि इसे हल करने में अधिक समय लग सकता है, तो शिकायत पर एक कार्यवाही रिपोर्ट सीपीजीआरएएमएस पोर्टल पर अपलोड की जानी चाहिए और देरी के कारण के साथ अंतरिम उत्तर याचिकाकर्ता को भेजा जाना चाहिए। कृपया शिकायत के निवारण पर दस्तावेजी सबूत के साथ अंतिम रिपोर्ट अपलोड करें।	
 The grievance should be redressed within the time limit of 30 days. In case it is likely to take longer time to redress, then an Action Taken Report on the grievance is to be uploaded on CPGRAMS portal and an interim reply with reason for delay must be sent to the petitioner. Kindly upload the final report along with documentary evidence on redressal of grievance. 
"
Sh. Y. K. Singh (DGIT),,,2023-02-13T00:00:00.000+0000,0.0, Please examine the matter and take appropriate action for the redressal of the grievance and upload the final status report at the earliest.
Suja Menon V (Income Tax Officer CPC ITR),,,2023-03-10T00:00:00.000+0000,25.0,"Dear Sir/Madam, 

It is seen from CPC portal for AY 2022-23, taxpayer return has been processed at CPC determining refund of Rs.8,980/-. The refund is sent to OLTAS for outward transmission to refund banker on 03/03/2023 and would be credited to taxpayer bank account by refund banker very shortly. The taxpayer is requested to check status of refund in www.tin-nsdl.com. 
"
Sh. Y. K. Singh (DGIT),,,2023-03-10T00:00:00.000+0000,0.0,"Dear Sir/Madam, 

It is seen from CPC portal for AY 2022-23, taxpayer return has been processed at CPC determining refund of Rs.8,980/-. The refund is sent to OLTAS for outward transmission to refund banker on 03/03/2023 and would be credited to taxpayer bank account by refund banker very shortly. The taxpayer is requested to check status of refund in www.tin-nsdl.com. 
"
Sh. Ramesh Chand (Jt. DIT OSD),,,2023-03-13T00:00:00.000+0000,3.0," Dear Sir/Madam, It is seen from CPC portal for AY 2022-23, taxpayer return has been processed at CPC determining refund of Rs.8,980/-. The refund is sent to OLTAS for outward transmission to refund banker on 03/03/2023 and would be credited to taxpayer bank account by refund banker very shortly. The taxpayer is requested to check status of refund in www.tin-nsdl.com."
,,,2023-01-31T00:00:00.000+0000,,
,,,2023-02-03T00:00:00.000+0000,0.0,
Dipak Kumar Bhuyan (Dy. Secretary PPG),,,2023-02-03T00:00:00.000+0000,0.0," Forwarded for needful action, please."
Parijat Bhuyan (Deputy Secretary),,,2023-02-04T00:00:00.000+0000,1.0," Please take necessary action.
"
Shri Krishna Das APS (AIGP),,,2023-02-06T00:00:00.000+0000,2.0, 
K. LAKSHMI PRASAD (Joint Director),,,2023-02-09T00:00:00.000+0000,0.0," It is found that complainant has not furnished the complete and correct name of the company, registered with this Ministry, hence the grievance is closed at this stage. However, complainant is advised to lodge a fresh grievance with name of the company.

"
Mohan Lal Meena (SP),,,2023-04-24T00:00:00.000+0000,77.0, The case has been registered vide Case No 167-2022 and is under investigation.
Mohan Lal Meena (SP),,,2023-05-08T00:00:00.000+0000,14.0,A case has been registered vide Case No 167-2022 at Titabar Police Station and is under investigation.
,,,2023-01-31T00:00:00.000+0000,,
,,,2023-02-02T00:00:00.000+0000,0.0,It has been noted.
,,,2023-01-31T00:00:00.000+0000,,
,,,2023-02-03T00:00:00.000+0000,0.0,
"Shri Bhaskar Pandey, Joint Secretary",,,2023-02-07T00:00:00.000+0000,4.0,Grievance received by Subordinate Organisation from Web API
"Shri Bhaskar Pandey, Joint Secretary",,,2023-02-15T00:00:00.000+0000,8.0,निस्तारण आख्या सादर प्रेषित श्रीमान जी आख्या सादर सेवा मे प्रेषित है
,,,2023-01-31T00:00:00.000+0000,,
,,,2023-02-03T00:00:00.000+0000,0.0,
Juglal Singh (Director),,,2023-02-09T00:00:00.000+0000,6.0, 
Shri U K Bhatia (Deuty Secretary),,,2023-02-15T00:00:00.000+0000,6.0,"As per Government instructions issued by Department of Expenditure and DOPT, the tickets while undertaking Air journey on official tours/LTC, are to be booked through the three authorised travel agents only."
,,,2023-01-31T00:00:00.000+0000,,
,,,2023-02-02T00:00:00.000+0000,0.0,
Shri Dhananjay Dwivedi (Principal Secretary),,,2023-02-02T00:00:00.000+0000,0.0, Sent to concern department for necessary action
Shri B. K. Bhoi (Deputy Secretary),,,2023-02-04T00:00:00.000+0000,2.0, 
Prakash Dutta (OSD AND JS In-Charge),,,2023-02-06T00:00:00.000+0000,2.0, 
Shri M.A.Gandhi IAS (Municipal Commissioner),,,2023-02-20T00:00:00.000+0000,14.0, Please find attached file
Prakash Dutta (OSD AND JS In-Charge),,,2023-02-21T00:00:00.000+0000,1.0, Please find attached file
Shri B. K. Bhoi (Deputy Secretary),,,2023-02-21T00:00:00.000+0000,0.0, Please find attached file
,,,2023-01-31T00:00:00.000+0000,,
,,,2023-02-03T00:00:00.000+0000,0.0,
Section Officer PG-AR (SO),,,2023-02-03T00:00:00.000+0000,0.0, 
Deputy Chief Labour Commissioner C-Welfare-Trg. (Dy. CLC C),,,2023-02-07T00:00:00.000+0000,4.0," The Grievance is forwarded to Appropriate Government and Appropriate Authority i.e. State Government of Haryana and Labour Commissioner, Haryana. The Complainant is advised to pursue the matter/and file application/ claim in the office of Labour Commissioner of Haryana."
,,,2023-01-31T00:00:00.000+0000,,
,,,2023-02-02T00:00:00.000+0000,0.0,
"Shri Bhaskar Pandey, Joint Secretary",,,2023-02-07T00:00:00.000+0000,5.0,Grievance received by Subordinate Organisation from Web API
"Shri Bhaskar Pandey, Joint Secretary",,,2023-03-15T00:00:00.000+0000,36.0,"अवलोकित IGRS is disposed ,kindly see the attachment"
,,,2023-01-31T00:00:00.000+0000,,
,,,2023-02-02T00:00:00.000+0000,0.0,
"Janaspandana Kosha, Janaspandana Kosha",,,2023-02-02T00:00:00.000+0000,0.0,Grievance received by Subordinate Organisation from Web API
,,,2023-01-31T00:00:00.000+0000,,
,,,2023-02-02T00:00:00.000+0000,0.0,
Shri G.N. Singh (Joint Secretary GC),,,2023-02-09T00:00:00.000+0000,7.0, 
Dr. Bhushan Tyagi (Joint Commissioner),,,2023-04-22T00:00:00.000+0000,72.0, Under Nationwide AI program implemented by the Department the ear tagging has been mandatory for dairy farmers to avail benefit of AI services.
,,,2023-01-31T00:00:00.000+0000,,
,,,2023-02-03T00:00:00.000+0000,0.0,
"Shri Bhaskar Pandey, Joint Secretary",,,2023-02-07T00:00:00.000+0000,4.0,Grievance received by Subordinate Organisation from Web API
"Shri Bhaskar Pandey, Joint Secretary",,,2023-02-28T00:00:00.000+0000,21.0,क़पया प्राप्त आख्या प्रेषित हैा महोदय आख्या सेवा में सादर प्रेषित है श्रीमान जी जाँच आख्या अवलोकनार्थ सादर सेवा में प्रषित है
,,,2023-01-31T00:00:00.000+0000,,
,,,2023-02-02T00:00:00.000+0000,0.0,Case taken up earlier and since closed
,,,2023-01-31T00:00:00.000+0000,,
,,,2023-02-02T00:00:00.000+0000,0.0,
"Shri Bhaskar Pandey, Joint Secretary",,,2023-02-07T00:00:00.000+0000,5.0,Grievance received by Subordinate Organisation from Web API
"Shri Bhaskar Pandey, Joint Secretary",,,2023-03-09T00:00:00.000+0000,30.0,महोदय सम्बंधित अधिकारी की जांच कार्यवाही आख्या अवलोकनार्थ प्रेषित
,,,2023-01-31T00:00:00.000+0000,,
,,,2023-02-02T00:00:00.000+0000,0.0,
Pankaj Kumar (DOTEL13 DDG-PG),,,2023-02-03T00:00:00.000+0000,1.0, case does not pertain to this organization.
,,,2023-02-09T00:00:00.000+0000,6.0,---
C. Senthil Rajan (Joint Secretary),,,2023-02-16T00:00:00.000+0000,7.0, It is requested that appropriate action may kindly be taken in the matter under the intimation to the petitioner/Ministry at the earliest. The reply may also be uploaded on the portal.
Ms. Deepali Sharma (Additional Director),,,2023-03-02T00:00:00.000+0000,14.0," Subject matter of grievance does not pertain to this Section. However, since the subject matter of grievance relates to tariff issued by Telecom Regulatory Authority of India (TRAI) which falls within the purview of TRAI, the grievance may be forwarded to TRAI."
C. Senthil Rajan (Joint Secretary),,,2023-03-03T00:00:00.000+0000,1.0," Subject matter of grievance does not pertain to this Section. However, since the subject matter of grievance relates to tariff issued by Telecom Regulatory Authority of India (TRAI) which falls within the purview of TRAI, the grievance may be forwarded to TRAI."
,,,2023-03-29T00:00:00.000+0000,26.0,
Pankaj Kumar (DOTEL04 DDG-PG),,,2023-03-29T00:00:00.000+0000,0.0, The case is forwarded for taking needful action. A reply may be given the complainant and also upload the copy at P G Portal for disposal of grievance. PG WING DOT HEAD QUARTER.
Shri K MADHU MOHAN KUMAR (DDG Admin Karnataka LSA),,,2023-03-29T00:00:00.000+0000,0.0," The PG case does not comes under the purview of DoT, Karnataka LSA."
Mukesh Meena (Director MOC PG),,,2023-03-31T00:00:00.000+0000,2.0, It is suggestion related reduction in tariff of DTH. Further not related to DoT
,,,2023-01-31T00:00:00.000+0000,,
,,,2023-02-03T00:00:00.000+0000,0.0,
Shri Amit Gunvant Bhole (Deputy Secretary Coord),,,2023-02-03T00:00:00.000+0000,0.0, 
Supriya (Addtional Assistant Director),,,2023-02-06T00:00:00.000+0000,3.0, pl. redress
MALLIKA ARYA (PRINCIPAL CHIEF COMMISSIONER),,,2023-02-06T00:00:00.000+0000,0.0, Pl. examine and redress.
MALLIKA ARYA (PRINCIPAL CHIEF COMMISSIONER),,Reminder of sl 5,2023-03-01T00:00:00.000+0000,23.0, Plz expedite.
Arun Kumar (Commissioner),,,2023-03-01T00:00:00.000+0000,0.0, It is informed that on verifying the PAN a unit namely M/s BHOLENATH TRADERS GSTIN: 07AMDPB3291R1ZQ was found registered (Effective Date of registration 01/11/2021) and the current status is showing Suspended (Effective from 31/03/2022) on non filing of GST returns for more than 6 months. M/s BHOLE NATH TRADERS has filed GSTR-1 and GSTR-3B only for four month from Nov-2021 to Feb-2022. As per GSTR-1 and GSTR-2A the taxpayer has 2 suppliers and 16 recipients all pertaining to state jurisdiction. Accordingly letters to concerned offices of suppliers and recipients have been written for recovery of ineligible ITC passed on by M/s BHOLE NATH TRADERS GSTIN: 07AMDPB3291R1ZQ.
MALLIKA ARYA (PRINCIPAL CHIEF COMMISSIONER),,,2023-03-06T00:00:00.000+0000,5.0," File No.:
 GCCO/CPGM/437/2021-ADMN-O/o Pr CC-CGST-ZONE-DELHI-Part(3) 
The CPGRAM has been examined and the same is regarding fraudulent use of PAN AMDPB3291R for GST registration. In this regard, it has been informed that on verifying the PAN a unit namely M/s BHOLENATH TRADERS GSTIN: 07AMDPB3291R1ZQ was found registered (Effective Date of registration 01/11/2021) and the current status is showing Suspended (Effective from 31/03/2022) on non filing of GST returns for more than 6 months. M/s BHOLE NATH TRADERS has filed GSTR-1 and GSTR-3B only for four month from Nov-2021 to Feb-2022. As per GSTR-1 and GSTR-2A the taxpayer has 2 suppliers and 16 recipients all pertaining to state jurisdiction. Accordingly letters to concerned offices of suppliers and recipients have been written for recovery of ineligible ITC passed on by M/s BHOLE NATH TRADERS GSTIN: 07AMDPB3291R1ZQ. The CPGRAM is accordingly disposed of."
,,,2023-01-31T00:00:00.000+0000,,
,,,2023-02-02T00:00:00.000+0000,0.0,Case already taken up for examination
,,,2023-01-31T00:00:00.000+0000,,
,,,2023-02-02T00:00:00.000+0000,0.0,
"Shri Bhaskar Pandey, Joint Secretary",,,2023-02-07T00:00:00.000+0000,5.0,Grievance received by Subordinate Organisation from Web API
"Shri Bhaskar Pandey, Joint Secretary",,,2023-03-09T00:00:00.000+0000,30.0,"अधीनस्थ अधिकारी के स्तर पर निस्तारित कृपया श्री बुधई पुत्र श्री द्वारिका, निवासी ग्राम पंचायत दुल्हिनडीह, विकास खण्ड गैसडी, तहसील तुलसीपुर, जनपद बलरामपुर के शिकायतीपत्र का अवलोकन करने का कष्ट करें इस शिकायतीपत्र में शिकायतकर्ता ने सम्बन्धित उचित दर विक्रेता के वितरण में अनियमितताओं एवं मारपीट किये जाने का उल्लेख करते हुए दुकान निरस्त करने हेतु अनुरोध किया गया है 
 उपरोक्त शिकायत की जाॅच की गयी जाॅच के दौरान ग्राम पंचायत के कार्डधारकों से पूछताछ करते हुए लिखित बयान दर्ज किया गया दर्ज किये गये बयानों के आधार पर पाई गयी अनियमितताओं के परिप्रेक्ष्य में विक्रेता को आरोपपत्र जारी करके स्पष्टीकरण माॅगा गयां विक्रेता द्वारा प्रस्तुत स्पष्टीकरण एवं अभिलेखीय साक्ष्यों का परीक्षण किया गया परीक्षण में पाई गयी अनियमितताओं के क्रम में उप जिलाधिकारी महोदय, तुलसीपुर के कार्यालय आदेश सं01294उ0जि0अ0आपूर्ति202223, दिनांक 13122022 द्वारा श्री धनीराम, उचित दर विक्रेता, ग्राम पंचायत दुल्हिनडीह, विकास खण्ड गैसड़ी, तहसील तुलसीपुर जनपद बलरामपुर के जमानत की धनराशि रू0 5000.00 शासन के पक्ष में जब्त कर दिया गया है तथा प्रकरण का अन्तिम रूप से निस्तारण कर दिया गया है शिकायतकर्ता तथा उचित दर विक्रेता के मध्य हुए आपसी विवाद में पुलिस विभाग द्वारा नियमानुसार कार्यवाही सम्पादित की गयी है शिकायती पत्र निक्षेपित किये जाने योग्य है 
 अतः महोदय से अनुरोध है कि शिकायत को निक्षेपित करने का कष्ट करें 
संलग्नकआदेश दिनांक 13122022 क"
,,,2023-01-31T00:00:00.000+0000,,
,,,2023-02-01T00:00:00.000+0000,0.0,
Shri Vedveer Arya (Addl. Financial Advisor and Joint Secretary),,,2023-02-02T00:00:00.000+0000,1.0," कृपया सम्बंधित शिकायत का संज्ञान लें तथा इस शिकायत का समाधान, शिकायत के प्राप्ति के 30 दिन के अंदर करें। यदि यह संभव न हो तो अंतरिम प्रत्युत्तर शिकायतकर्ता को कारण सहित दें। शिकायत की समाप्ति के लिये, कार्यालय द्वारा की गई कार्यवाही को शिकायतकर्ता को सूचित करे। कृपया इसे अत्यावश्यक समझें।"
Shalu Mehra (Senior Auditor),,,2023-02-02T00:00:00.000+0000,0.0," कृपया सम्बंधित शिकायत का संज्ञान लें तथा इस शिकायत का समाधान, शिकायत के प्राप्ति के 30 दिन के अंदर करें। यदि यह संभव न हो तो अंतरिम प्रत्युत्तर शिकायतकर्ता को कारण सहित दें। शिकायत की समाप्ति के लिये, कार्यालय द्वारा की गई कार्यवाही को शिकायतकर्ता को सूचित करे। कृपया इसे अत्यावश्यक समझें।"
Shri Sushil Saraogi (Accounts Officer),,,2023-02-03T00:00:00.000+0000,1.0," कृपया सम्बंधित शिकायत का संज्ञान लें तथा इस शिकायत का समाधान, शिकायत के प्राप्ति के 30 दिन के अंदर करें। यदि यह संभव न हो तो अंतरिम प्रत्युत्तर शिकायतकर्ता को कारण सहित दें। शिकायत की समाप्ति के लिये, कार्यालय द्वारा की गई कार्यवाही को शिकायतकर्ता को सूचित करे। कृपया इसे अत्यावश्यक समझें।"
Shri Chandra Prakash (IDAS Jt. CDA),,,2023-02-06T00:00:00.000+0000,3.0," कृपया सम्बंधित शिकायत का संज्ञान लें तथा इस शिकायत का समाधान, शिकायत के प्राप्ति के 05 दिन के अंदर करें। यदि यह संभव न हो तो अंतरिम प्रत्युत्तर शिकायतकर्ता को कारण सहित दें। शिकायत की समाप्ति के लिये, कार्यालय द्वारा की गई कार्यवाही को शिकायतकर्ता को सूचित करे। कृपया इसे अत्यावश्यक समझें और प्रथम वारियता प्रदान करें ।"
Shri Chandra Prakash (IDAS Jt. CDA),,Reminder of sl 6,2023-02-13T00:00:00.000+0000,7.0, Please expedite.
Shri Chandra Prakash (IDAS Jt. CDA),,Reminder of sl 6,2023-02-14T00:00:00.000+0000,1.0, Please expedite.
Shri Chandra Prakash (IDAS Jt. CDA),,Reminder of sl 6,2023-02-15T00:00:00.000+0000,1.0, Pease expedite.
Shri Chandra Prakash (IDAS Jt. CDA),,,2023-02-16T00:00:00.000+0000,1.0," शिकायतकर्ता को संबोधित मामले में उचित जवाब पोर्टल पर अपलोड कर दिया गया है , इसलिए मामले को बंद करने पर विचार किया जा सकता है "
Shri Sushil Saraogi (Accounts Officer),,,2023-02-17T00:00:00.000+0000,1.0," शिकायतकर्ता को संबोधित मामले में उचित जवाब पोर्टल पर अपलोड कर दिया गया है , इसलिए मामले को बंद करने पर विचार किया जा सकता है "
GYANENDRA SINGH (SENIOR AUDITOR),,,2023-02-18T00:00:00.000+0000,1.0," शिकायतकर्ता को संबोधित मामले में उचित जवाब पोर्टल पर अपलोड कर दिया गया है , इसलिए मामले को बंद करने पर विचार किया जा सकता है "
Shri Vedveer Arya (Addl. Financial Advisor and Joint Secretary),,,2023-02-20T00:00:00.000+0000,2.0, The case has been examined and the suitable reply has been furnished to the complainant. (copy enclosed)
,,,2023-01-31T00:00:00.000+0000,,
,,,2023-02-02T00:00:00.000+0000,0.0,
Office of CEO MyGov (Office of CEO MyGov),,,2023-02-07T00:00:00.000+0000,5.0, forwarded to Home Affairs
Office of CEO MyGov (Office of CEO MyGov),,,2023-02-12T00:00:00.000+0000,5.0," forwarded to Home Affairs

Your suggestions are always welcome. Should you have any other suggestions Register on MyGov App. You can Follow MyGov on Twitter/Subscribe to MyGov YouTube Channel also.

Regards,
Office of CEO MyGov
M: 91 11 24301313
"
,,,2023-01-31T00:00:00.000+0000,,
,,,2023-02-03T00:00:00.000+0000,0.0,
"CMPGRS, Kerala, Nodal Officer",,,2023-02-03T00:00:00.000+0000,0.0,Grievance received by Subordinate Organisation from Web API
"Abin Ben A, Assistant",,,2023-02-08T00:00:00.000+0000,5.0,k/a
,,,2023-01-31T00:00:00.000+0000,,
,,,2023-02-02T00:00:00.000+0000,0.0,Thank you very much for your valuable Suggestion/feedback. It has been noted.
,,,2023-01-31T00:00:00.000+0000,,
,,,2023-02-03T00:00:00.000+0000,0.0,It has been noted.
,,,2023-01-31T00:00:00.000+0000,,
,,,2023-02-03T00:00:00.000+0000,0.0,
